date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000025.SZ,14.6590939,14.86082455,14.255632599999998,14.6590939,647278.0,1993-06-21,是,交易,373800240.0,7007438.0,,,,-51.615142822265625,
2002-04-02,000025.SZ,14.73978616,15.129798749999999,14.564952929999999,14.928068099999999,985268.0,1993-06-21,是,交易,380658960.0,10873490.4,,,,-52.56221008300781,
2002-04-03,000025.SZ,14.87427326,15.129798749999999,14.5246068,14.64564519,851565.0,1993-06-21,是,交易,373457304.0,9385317.4,,,,-51.56779098510742,
2002-04-04,000025.SZ,14.672542609999999,14.98186294,14.43046583,14.96841423,1108984.0,1993-06-21,是,交易,381687768.0,12166608.700000001,,,,-52.70426940917969,
2002-04-05,000025.SZ,15.07600391,15.721541989999999,14.847375839999998,15.721541989999999,3216669.0,1993-06-21,是,交易,400892184.0,37140705.800000004,,,,-55.356056213378906,
2002-04-08,000025.SZ,15.56015747,15.66774715,15.14324746,15.45256779,1855133.0000000002,1993-06-21,是,停牌1小时,394033464.0,21241422.2,,,,492.0316162109375,
2002-04-09,000025.SZ,15.277734559999999,15.89637522,15.277734559999999,15.815682959999998,1492268.0,1993-06-21,是,交易,403292736.0,17384955.6,,,,503.5937194824219,
2002-04-10,000025.SZ,15.78878554,15.856029089999998,15.54670876,15.80223425,1048775.0,1993-06-21,是,交易,402949800.0,12246429.5,,,,503.1654968261719,
2002-04-11,000025.SZ,15.77533683,15.77533683,15.1970423,15.25083714,836420.0000000001,1993-06-21,是,交易,388889424.0,9624035.1,,,,485.60821533203125,
2002-04-12,000025.SZ,15.1970423,15.573606179999999,14.99531165,15.43911908,1164626.0,1993-06-21,是,交易,393690528.0,13231073.700000001,,,,491.6033935546875,
2002-04-15,000025.SZ,15.41222166,15.43911908,14.99531165,15.1970423,804826.0,1993-06-21,是,交易,387517680.0,9080774.600000001,,,,483.89532470703125,
2002-04-16,000025.SZ,15.223939719999999,15.331529399999999,14.90117068,15.062555199999998,612230.0,1993-06-21,是,交易,384088320.0,6847104.8,,,,479.6130676269531,
2002-04-17,000025.SZ,14.928068099999999,15.170144879999999,14.73978616,14.847375839999998,787298.0,1993-06-21,是,交易,378601344.0,8710017.6,,,,472.7614440917969,
2002-04-18,000025.SZ,14.90117068,14.90117068,14.148042919999998,14.470811959999999,675400.0,1993-06-21,是,交易,368999136.0,7258894.8,,,,460.7711181640625,
2002-04-19,000025.SZ,14.390119699999998,14.712888739999999,14.121145499999999,14.497709379999998,474695.0,1993-06-21,是,交易,369685008.0,5067433.5,,,,461.6275634765625,
2002-04-22,000025.SZ,14.55150422,14.699440029999998,13.8521713,14.511158089999999,396800.0,1993-06-21,是,交易,370027944.0,4258058.8,,,,462.0558166503906,
2002-04-23,000025.SZ,14.76668358,14.941516809999998,14.511158089999999,14.712888739999999,278021.0,1993-06-21,是,交易,375171984.0,3033939.4000000004,,,,468.47918701171875,
2002-04-24,000025.SZ,14.73978616,14.73978616,14.322876149999999,14.457363249999998,326962.0,1993-06-21,是,交易,368656200.0,3509066.8000000003,,,,460.3428955078125,
2002-04-25,000025.SZ,14.497709379999998,14.5246068,13.9866584,14.41701712,377700.0,1993-06-21,是,停牌1小时,367627392.0,4010015.5,,,,904.5403442382812,
2002-04-26,000025.SZ,14.390119699999998,14.847375839999998,14.215286469999999,14.6590939,400939.0,1993-06-21,是,交易,373800240.0,4354871.3,,,,919.728515625,
2002-04-29,000025.SZ,14.726337449999999,15.264285849999998,14.726337449999999,15.049106489999998,719997.0,1993-06-21,是,交易,383745384.0,8051049.399999999,,,,944.1983642578125,
2002-04-30,000025.SZ,15.277734559999999,15.78878554,15.277734559999999,15.38532424,1722797.0,1993-06-21,是,交易,392318784.0,19814910.3,,,,965.2930908203125,
2002-05-08,000025.SZ,15.466016499999999,15.64084973,15.14324746,15.1970423,449202.00000000006,1993-06-21,是,交易,387517680.0,5134190.2,,,,953.4800415039062,
2002-05-09,000025.SZ,15.129798749999999,15.43911908,15.129798749999999,15.277734559999999,415254.0,1993-06-21,是,交易,389575296.0,4712946.3,,,,958.5427856445312,
2002-05-10,000025.SZ,15.277734559999999,15.31808069,14.76668358,14.807029709999998,316280.0,1993-06-21,是,交易,377572536.0,3522544.4000000004,,,,929.0101928710938,
2002-05-13,000025.SZ,14.726337449999999,15.062555199999998,14.591850349999998,14.98186294,370411.0,1993-06-21,是,交易,382030704.0,4082921.4000000004,,,,939.9794311523438,
2002-05-14,000025.SZ,14.928068099999999,15.277734559999999,14.928068099999999,15.1970423,531140.0,1993-06-21,是,交易,387517680.0,5974482.399999999,,,,953.4800415039062,
2002-05-15,000025.SZ,15.062555199999998,15.31808069,14.833927129999998,15.116350039999999,421947.99999999994,1993-06-21,是,交易,385460064.0,4724657.7,,,,948.4172973632812,
2002-05-16,000025.SZ,15.116350039999999,15.116350039999999,15.116350039999999,15.116350039999999,0.0,1993-06-21,是,停牌一天,385460064.0,0.0,,,,948.4172973632812,
2002-05-17,000025.SZ,14.363222279999999,14.712888739999999,14.363222279999999,14.40356841,927077.0,1993-06-21,是,交易,367284456.0,9935976.9,,,,903.6965942382812,
2002-05-20,000025.SZ,14.40356841,14.618747769999999,13.690786779999998,14.511158089999999,476389.99999999994,1993-06-21,是,交易,370027944.0,4976252.6,,,,910.4468994140625,
2002-05-21,000025.SZ,14.78013229,14.793581,14.41701712,14.76668358,717598.0,1993-06-21,是,交易,376543728.0,7826751.4,,,,926.4788208007812,
2002-05-22,000025.SZ,14.76668358,14.793581,14.363222279999999,14.44391454,258550.0,1993-06-21,是,交易,368313264.0,2789155.5,,,,906.2279663085938,
2002-05-23,000025.SZ,14.41701712,14.68599132,14.29597873,14.5246068,327425.0,1993-06-21,是,交易,370370880.0,3527421.1,,,,911.2906494140625,
2002-05-24,000025.SZ,14.5246068,14.64564519,14.09424808,14.24218389,276830.0,1993-06-21,是,交易,363169224.0,2963596.8,,,,893.5711059570312,
2002-05-27,000025.SZ,14.20183776,14.390119699999998,13.9866584,14.22873518,171840.0,1993-06-21,是,交易,362826288.0,1810787.2,,,,892.7273559570312,
2002-05-28,000025.SZ,14.18838905,14.363222279999999,14.09424808,14.09424808,141276.0,1993-06-21,是,交易,359396928.0,1490958.3,,,,884.2894897460938,
2002-05-29,000025.SZ,14.09424808,14.148042919999998,13.5831971,13.67733807,292830.0,1993-06-21,是,交易,348765912.0,3016700.5,,,,858.1320190429688,
2002-05-30,000025.SZ,13.74458162,13.905966139999999,13.354569029999999,13.623543230000001,571402.0,1993-06-21,是,交易,347394168.0,5750360.2,,,,854.7568969726562,
2002-05-31,000025.SZ,13.610094519999999,13.663889359999999,13.314222899999999,13.51595355,388832.0,1993-06-21,是,交易,344650680.0,3891410.1999999997,,,,848.006591796875,
2002-06-03,000025.SZ,13.381466449999998,13.381466449999998,12.910761599999999,13.09904354,359490.0,1993-06-21,是,交易,334019664.0,3499644.0,,,,821.8491821289062,
2002-06-04,000025.SZ,13.112492249999999,13.314222899999999,12.937659019999998,13.23353064,236032.00000000003,1993-06-21,是,交易,337449024.0,2306428.1,,,,830.2870483398438,
2002-06-05,000025.SZ,13.1797358,13.1797358,12.57454385,12.57454385,234100.0,1993-06-21,是,交易,320645160.0,2216175.4,,,,788.9414672851562,
2002-06-06,000025.SZ,12.57454385,13.20663322,12.17108255,13.19318451,642142.0,1993-06-21,是,交易,336420216.0,6135477.2,,,,827.7556762695312,
2002-06-07,000025.SZ,13.19318451,13.556299679999999,12.92421031,13.448709999999998,687204.0,1993-06-21,是,交易,342936000.0,6814942.4,,,,843.7876586914062,
2002-06-10,000025.SZ,13.314222899999999,13.381466449999998,13.112492249999999,13.166287089999997,132018.0,1993-06-21,是,交易,335734344.0,1297674.7,,,,826.068115234375,
2002-06-11,000025.SZ,13.05869741,13.368017739999999,13.05869741,13.314222899999999,126570.0,1993-06-21,是,交易,339506640.0,1246164.5,,,,835.3497924804688,
2002-06-12,000025.SZ,13.1797358,13.22008193,12.7762745,13.05869741,127780.0,1993-06-21,是,交易,332990856.0,1234282.2000000002,,,,819.3178100585938,
2002-06-13,000025.SZ,13.045248699999998,13.23353064,12.937659019999998,12.96455644,140892.0,1993-06-21,是,交易,330590304.0,1370793.4,,,,813.4113159179688,
2002-06-14,000025.SZ,12.85696676,12.910761599999999,12.372813199999998,12.46695417,208804.0,1993-06-21,是,交易,317901672.0,1966381.5999999999,,,,782.191162109375,
2002-06-17,000025.SZ,12.41315933,12.7762745,12.265223519999997,12.561095139999999,226492.99999999997,1993-06-21,是,交易,320302224.0,2102608.2,,,,788.09765625,
2002-06-18,000025.SZ,12.587992559999998,13.07214612,12.561095139999999,13.004902569999999,544766.0,1993-06-21,是,交易,331619112.0,5199199.6,,,,815.9426879882812,
2002-06-19,000025.SZ,13.031799989999998,13.031799989999998,12.655236109999999,12.695582239999998,179800.0,1993-06-21,是,交易,323731584.0,1715656.6,,,,796.5355224609375,
2002-06-20,000025.SZ,12.74937708,13.09904354,12.74937708,13.01835128,481816.0,1993-06-21,是,交易,331962048.0,4651917.4,,,,816.7864379882812,
2002-06-21,000025.SZ,13.07214612,13.663889359999999,13.07214612,13.663889359999999,1113953.0,1993-06-21,是,交易,348422976.0,11275091.6,,,,857.2882690429688,
2002-06-24,000025.SZ,14.34977357,14.34977357,14.34977357,14.34977357,204480.0,1993-06-21,是,交易,365912712.0,2181801.5999999996,,,,900.3214111328125,
2002-06-25,000025.SZ,15.062555199999998,15.062555199999998,14.793581,14.99531165,2097278.0,1993-06-21,是,交易,382373640.0,23467830.5,,,,940.8232421875,
