date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-09-12,000007.SZ,36.323629999999994,36.65054267,35.996717329999996,36.35995363,177624.0,1992-04-13,否,交易,796405219.61,1777366.8,,,,35.71141815185547,
2002-09-13,000007.SZ,36.323629999999994,36.54157178,35.81509918,35.92407007,247621.99999999997,1992-04-13,否,交易,786857904.2900001,2459686.5,,,,35.28330993652344,
2002-09-16,000007.SZ,35.706128289999995,35.88774644,34.97965569,35.01597932,389800.0,1992-04-13,否,交易,766967664.0400001,3777822.6,,,,34.391414642333984,
2002-09-17,000007.SZ,35.05230295,35.560833769999995,34.18053583,34.58009576,384800.0,1992-04-13,否,交易,757420348.7199999,3671092.8,,,,33.96330642700195,
2002-09-18,000007.SZ,34.61641939,34.68906665,34.32583035,34.43480124,237200.0,1992-04-13,否,交易,754237910.2800001,2250638.0,,,,33.82060241699219,
2002-09-19,000007.SZ,34.07156494,37.050102599999995,34.07156494,36.54157178,1120372.0,1992-04-13,否,交易,800383267.6600001,11158549.7,,,,35.88979721069336,
2002-09-20,000007.SZ,36.287306369999996,36.86848445,35.233921099999996,35.415539249999995,576045.0,1992-04-13,否,交易,775719369.75,5710212.6,,,,34.78384780883789,
2002-09-23,000007.SZ,35.233921099999996,36.21465911,34.943332059999996,35.66980466,289090.0,1992-04-13,否,交易,781288637.02,2832723.8000000003,,,,35.03357696533203,
2002-09-24,000007.SZ,35.52451014,35.81509918,34.8706848,35.19759747,665406.0,1992-04-13,否,交易,770945712.0899999,6431026.1,,,,34.569793701171875,
2002-09-25,000007.SZ,34.90700843,36.79583719,34.90700843,35.851422809999995,1170909.0,1992-04-13,否,交易,785266685.0699999,11667608.3,,,,35.21195602416992,
2002-09-26,000007.SZ,35.5971574,36.25098274,35.16127384,35.415539249999995,613233.0,1992-04-13,否,交易,775719369.75,5994987.600000001,,,,34.78384780883789,
2002-09-27,000007.SZ,35.415539249999995,35.706128289999995,34.8706848,35.16127384,392712.0,1992-04-13,否,交易,770150102.48,3805831.3,,,,34.53411865234375,
2002-10-08,000007.SZ,34.8706848,35.52451014,34.54377213,34.8706848,303220.0,1992-04-13,否,交易,763785225.6,2929893.2,,,,34.24871063232422,
2002-10-09,000007.SZ,34.8706848,34.97965569,32.691266999999996,33.4177396,527193.0,1992-04-13,否,交易,731960841.1999999,4888323.8,,,,32.82168197631836,
2002-10-10,000007.SZ,33.345092339999994,33.99891768,32.98185604,33.19979782,306975.0,1992-04-13,否,交易,727187183.5400001,2828817.5,,,,32.607627868652344,
2002-10-11,000007.SZ,33.19979782,33.70832864,33.19979782,33.38141597,208709.0,1992-04-13,否,交易,731165231.5899999,1921170.7,,,,32.786006927490234,
2002-10-14,000007.SZ,33.38141597,34.32583035,33.05450329999999,34.07156494,315195.0,1992-04-13,否,交易,746281814.1800001,2927115.8,,,,33.463844299316406,
2002-10-15,000007.SZ,33.599357749999996,34.216859459999995,33.599357749999996,33.744652269999996,142669.0,1992-04-13,否,交易,739121327.6899999,1331570.3,,,,33.142765045166016,
2002-10-16,000007.SZ,33.99891768,35.9603937,33.96259405,34.76171391,558586.0,1992-04-13,否,交易,761398396.77,5363080.9,,,,34.141685485839844,
2002-10-17,000007.SZ,34.76171391,34.76171391,33.599357749999996,33.889946789999996,350220.0,1992-04-13,否,交易,742303766.13,3286816.4000000004,,,,33.28546905517578,
2002-10-18,000007.SZ,33.926270419999994,34.8706848,33.635681379999994,34.43480124,299456.0,1992-04-13,否,交易,754237910.2800001,2827425.4,,,,33.82060241699219,
2002-10-21,000007.SZ,33.7809759,34.798037539999996,33.7809759,34.61641939,138979.0,1992-04-13,否,交易,758215958.3299999,1315433.9,,,,33.99898147583008,
2002-10-22,000007.SZ,34.36215398,35.16127384,34.36215398,34.943332059999996,319210.0,1992-04-13,否,交易,765376444.8199999,3066759.1,,,,34.320064544677734,
2002-10-23,000007.SZ,34.943332059999996,35.415539249999995,34.68906665,35.30656836,398729.0,1992-04-13,否,交易,773332540.9200001,3852668.7,,,,34.676822662353516,
2002-10-24,000007.SZ,35.27024473,35.415539249999995,34.76171391,34.798037539999996,283709.0,1992-04-13,否,交易,762194006.38,2738867.8,,,,34.17736053466797,
2002-10-25,000007.SZ,34.8706848,34.943332059999996,33.7809759,34.10788857,249007.00000000003,1992-04-13,否,交易,747077423.7900001,2351969.6,,,,33.4995231628418,
2002-10-28,000007.SZ,34.25318309,34.36215398,33.7809759,33.81729953,239735.0,1992-04-13,否,交易,740712546.9100001,2245840.4,,,,23.236188888549805,
2002-10-29,000007.SZ,33.7809759,34.39847761,33.45406323,34.36215398,246451.00000000003,1992-04-13,否,交易,752646691.0600001,2304896.8,,,,23.610563278198242,
2002-10-30,000007.SZ,34.1442122,34.68906665,34.07156494,34.39847761,166835.0,1992-04-13,否,交易,753442300.6700001,1580333.9000000001,,,,23.635520935058594,
2002-10-31,000007.SZ,34.216859459999995,35.05230295,34.18053583,34.43480124,344000.0,1992-04-13,否,交易,754237910.2800001,3289793.9,,,,23.660480499267578,
2002-11-01,000007.SZ,34.43480124,34.943332059999996,34.32583035,34.798037539999996,160966.0,1992-04-13,否,停牌1小时,762194006.38,1533410.0,,,,23.910062789916992,
2002-11-04,000007.SZ,34.798037539999996,35.9603937,34.798037539999996,35.37921562,644023.0,1992-04-13,否,交易,774923760.14,6291064.0,,,,24.309396743774414,
2002-11-05,000007.SZ,35.52451014,36.10568822,35.05230295,35.92407007,825558.0,1992-04-13,否,交易,786857904.2900001,8113730.1,,,,24.68377113342285,
2002-11-06,000007.SZ,35.92407007,36.25098274,35.48818651,35.851422809999995,523914.99999999994,1992-04-13,否,交易,785266685.0699999,5179682.6,,,,24.633853912353516,
2002-11-07,000007.SZ,35.88774644,36.10568822,35.48818651,35.560833769999995,429660.00000000006,1992-04-13,否,交易,778901808.1899999,4226195.7,,,,24.434186935424805,
2002-11-08,000007.SZ,35.81509918,36.287306369999996,34.07156494,34.18053583,586550.0,1992-04-13,否,交易,748668643.01,5650625.9,,,,23.48577117919922,
2002-11-11,000007.SZ,34.07156494,34.8706848,33.635681379999994,33.85362316,304021.0,1992-04-13,否,交易,741508156.52,2858747.9,,,,23.261146545410156,
2002-11-12,000007.SZ,33.99891768,34.61641939,32.87288515,33.018179669999995,506020.0,1992-04-13,否,交易,723209135.49,4655136.9,,,,22.687105178833008,
2002-11-13,000007.SZ,32.87288515,33.23612145,31.964794400000002,33.23612145,671241.0,1992-04-13,否,交易,727982793.15,6011617.0,,,,22.836854934692383,
2002-11-14,000007.SZ,32.76391426,32.90920878,31.528910839999998,31.674205360000002,369097.0,1992-04-13,否,交易,693771579.9200001,3274432.6999999997,,,,21.763648986816406,
2002-11-15,000007.SZ,31.492587209999996,32.437001589999994,30.5118492,31.81949988,397133.0,1992-04-13,否,交易,696954018.36,3472094.3000000003,,,,21.863481521606445,
2002-11-18,000007.SZ,31.964794400000002,31.964794400000002,30.875085499999997,31.020380019999994,251010.0,1992-04-13,否,交易,679450606.9399999,2155306.0,,,,21.31439781188965,
2002-11-19,000007.SZ,31.456263579999998,31.601558099999995,30.657143719999997,31.565234469999996,339521.0,1992-04-13,否,交易,691384751.0899999,2915244.4,,,,21.68877410888672,
2002-11-20,000007.SZ,31.238321799999998,31.238321799999998,29.785376599999996,30.18493653,338240.0,1992-04-13,否,交易,661151585.9100001,2854492.5,,,,20.740358352661133,
2002-11-21,000007.SZ,29.27684578,29.85802386,27.896547839999997,28.15081325,696746.0,1992-04-13,否,交易,616597447.75,5530720.7,,,,19.34269142150879,
2002-11-22,000007.SZ,28.332431399999997,29.13155126,27.424340649999998,28.55037318,579001.0,1992-04-13,否,交易,625349153.46,4547952.4,,,,19.617233276367188,
2002-11-25,000007.SZ,28.332431399999997,28.87728585,27.605958799999996,28.804638589999996,331155.0,1992-04-13,否,交易,630918420.73,2598705.7,,,,19.791942596435547,
2002-11-26,000007.SZ,28.949933109999996,29.13155126,27.86022421,28.15081325,270865.0,1992-04-13,否,交易,616597447.75,2124889.7,,,,19.34269142150879,
2002-11-27,000007.SZ,27.9691951,28.55037318,27.460664279999996,28.332431399999997,341188.0,1992-04-13,否,交易,620575495.8,2639985.9,,,,19.467483520507812,
2002-11-28,000007.SZ,28.40507866,29.53111119,28.15081325,29.458463929999997,618291.0,1992-04-13,否,交易,645239393.7099999,4916044.2,,,,20.241191864013672,
2002-11-29,000007.SZ,30.18493653,31.71052899,30.112289269999994,30.76611461,1739329.0,1992-04-13,否,停牌1小时,673881339.6700001,14811725.200000001,,,,21.139690399169922,
2002-12-02,000007.SZ,30.76611461,30.76611461,30.76611461,30.76611461,0.0,1992-04-13,否,停牌一天,673881339.6700001,0.0,,,,21.139690399169922,
