date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002/4/1,000004.SZ,67.8312232,68.42241276,66.897766,67.14668792,36360,1991/1/14,否,交易,898962980.2,787410.1,,,,163.334671,
2002/4/2,000004.SZ,67.14668792,67.27114888,64.7196992,64.7196992,71651,1991/1/14,否,交易,866470342.4,1517564,,,,157.4309998,
2002/4/3,000004.SZ,65.31088876,65.342004,64.15962488,65.21754304,57899,1991/1/14,否,交易,873135498.9,1205858.6,,,,158.6420135,
2002/4/4,000004.SZ,64.53300776,66.5866136,64.0973944,66.55549836,52220,1991/1/14,否,交易,891048106.9,1097581.5,,,,161.8965912,
2002/4/5,000004.SZ,66.55549836,66.7421898,65.40423448,66.21323072,52850,1991/1/14,否,交易,886465811.8,1120107.4,,,,161.0640259,10
2002/4/8,000004.SZ,66.2754612,66.80442028,65.43534972,65.6531564,35350,1991/1/14,否,交易,878967510.8,749308,,,,159.7016449,10
2002/4/9,000004.SZ,65.37311924,66.5866136,65.342004,66.2754612,62766,1991/1/14,否,交易,887298956.4,1327689.9,,,,161.2154083,10
2002/4/10,000004.SZ,66.4310374,69.3869852,66.4310374,68.42241276,1510817,1991/1/14,否,交易,916042443.7,33084555.9,,,,166.4378662,10
2002/4/11,000004.SZ,68.9202566,68.9202566,66.36880692,66.7421898,524300,1991/1/14,否,交易,893547540.6,11222923,,,,162.3507233,10
2002/4/12,000004.SZ,66.77330504,67.8312232,65.37311924,67.61341652,897389,1991/1/14,否,交易,905211564.4,19298035.5,,,,164.469986,10
2002/4/15,000004.SZ,66.21323072,67.5200708,66.21323072,66.86665076,16130,1991/1/14,否,交易,895213829.7,344948,,,,162.6534729,10
2002/4/16,000004.SZ,67.61341652,67.61341652,66.46215264,66.61772884,14070,1991/1/14,否,交易,891881251.5,303383.7,,,,162.0479736,10
2002/4/17,000004.SZ,66.49326788,68.453528,65.9643088,66.71107456,643192,1991/1/14,否,交易,893130968.3,13726774.2,,,,162.2750397,10
