date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000010.SZ,28.41787035,30.51890721,28.31012487,30.4380981,3217065.0,1995-10-27,否,交易,766070437.2,35417290.3,,,,946.604248046875,
2002-04-02,000010.SZ,30.141798029999997,30.761334539999996,29.225961449999996,29.953243439999998,2794200.0,1995-10-27,否,交易,753867545.28,31009219.8,,,,931.5255737304688,
2002-04-03,000010.SZ,30.03405255,30.68052543,28.90272501,28.983534119999998,2113618.0,1995-10-27,否,交易,729461761.4399999,23248629.700000003,,,,901.3682861328125,
2002-04-04,000010.SZ,28.848852270000002,29.630007,27.7444611,29.52226152,2032358.0000000002,1995-10-27,否,交易,743020530.24,21630426.1,,,,918.122314453125,
2002-04-05,000010.SZ,29.495325149999996,30.303416249999998,29.0912796,29.41451604,1456293.0,1995-10-27,否,交易,740308776.48,16105506.2,,,,914.7715454101562,
2002-04-08,000010.SZ,29.630007,30.4380981,29.0912796,30.303416249999998,1653668.0,1995-10-27,否,交易,762680745.0,18376689.900000002,,,,942.4157104492188,
2002-04-09,000010.SZ,30.411161729999996,32.0542803,29.98017981,31.300061939999996,3215343.0,1995-10-27,否,交易,787764467.28,37256820.5,,,,973.4107055664062,
2002-04-10,000010.SZ,31.515552899999996,31.731043859999996,30.869080020000002,31.003761869999998,1347927.0,1995-10-27,否,交易,780307144.4399999,15611631.299999999,,,,964.1959838867188,
2002-04-11,000010.SZ,31.246189199999996,31.273125569999998,30.11486166,30.19567077,1103769.0,1995-10-27,否,交易,759968991.24,12548676.7,,,,939.0648803710938,
2002-04-12,000010.SZ,30.19567077,30.788270909999998,30.06098892,30.24954351,811421.0,1995-10-27,否,交易,761324868.12,9121979.1,,,,940.7402954101562,
2002-04-15,000010.SZ,30.24954351,30.761334539999996,29.57613426,30.03405255,659300.0,1995-10-27,否,交易,755901360.6,7358670.9,,,,934.0386962890625,
2002-04-16,000010.SZ,30.03405255,30.303416249999998,29.14515234,29.41451604,586820.0,1995-10-27,否,交易,740308776.48,6446523.9,,,,914.7715454101562,
2002-04-17,000010.SZ,29.495325149999996,29.57613426,28.71417042,28.848852270000002,572700.0,1995-10-27,否,交易,726072069.24,6170873.0,,,,897.1797485351562,
2002-04-18,000010.SZ,28.68723405,29.30677056,28.606424939999997,28.741106789999996,562306.0,1995-10-27,否,交易,723360315.48,6036005.5,,,,893.8289794921875,
2002-04-19,000010.SZ,28.552552199999997,28.68723405,25.8589152,28.283188499999998,1320952.0,1995-10-27,否,交易,711835362.0,13542133.4,,,,879.5880126953125,
2002-04-22,000010.SZ,27.475097399999996,28.22931576,27.28654281,27.39428829,473895.0,1995-10-27,否,交易,689463393.48,4865853.4,,,,851.9437866210938,
2002-04-23,000010.SZ,27.448161029999998,28.498679459999998,27.448161029999998,27.52897014,447270.0,1995-10-27,否,交易,692853085.6800001,4646525.0,,,,856.13232421875,
2002-04-24,000010.SZ,27.690588359999996,27.798333839999998,27.17879733,27.34041555,343386.0,1995-10-27,否,交易,688107516.6,3490500.0,,,,850.2684326171875,
2002-04-25,000010.SZ,26.936369999999997,27.7444611,26.936369999999997,27.55590651,149624.0,1995-10-27,否,停牌1小时,693531024.12,1528541.8,,,,856.9700317382812,
2002-04-26,000010.SZ,27.55590651,28.71417042,27.475097399999996,28.31012487,673133.0,1995-10-27,否,交易,712513300.4399999,7064658.9,,,,880.4257202148438,
2002-04-29,000010.SZ,28.31012487,28.31012487,28.31012487,28.31012487,0.0,1995-10-27,否,停牌一天,712513300.4399999,0.0,,,,880.4257202148438,
2002-04-30,000010.SZ,29.14515234,30.4380981,29.010470489999996,29.30677056,1303774.0,1995-10-27,否,交易,737597022.72,14352397.6,,,,911.4207153320312,
2002-05-08,000010.SZ,29.14515234,29.30677056,28.63336131,28.741106789999996,300300.0,1995-10-27,否,交易,723360315.48,3209411.6,,,,893.8289794921875,
2002-05-09,000010.SZ,28.41787035,29.630007,28.283188499999998,29.0912796,322900.0,1995-10-27,否,交易,732173515.2,3490900.0,,,,904.7191162109375,
2002-05-10,000010.SZ,28.956597749999997,29.30677056,28.552552199999997,28.606424939999997,256455.00000000003,1995-10-27,否,交易,719970623.28,2736807.0,,,,889.6404418945312,
2002-05-13,000010.SZ,28.31012487,28.552552199999997,27.95995206,28.121570279999997,276900.0,1995-10-27,否,交易,707767731.36,2892955.0,,,,874.561767578125,
2002-05-14,000010.SZ,27.95995206,28.71417042,27.95995206,28.337061239999997,191650.0,1995-10-27,否,交易,713191238.88,2019995.5,,,,881.263427734375,
2002-05-15,000010.SZ,28.337061239999997,28.68723405,28.067697539999998,28.121570279999997,322580.0,1995-10-27,否,交易,707767731.36,3394826.2,,,,874.561767578125,
2002-05-16,000010.SZ,27.7444611,28.121570279999997,26.532324449999997,26.61313356,1082190.0,1995-10-27,否,交易,669803178.72,10925892.6,,,,827.6504516601562,
2002-05-17,000010.SZ,26.532324449999997,27.475097399999996,26.262960749999998,27.475097399999996,661441.0,1995-10-27,否,交易,691497208.8,6620465.3,,,,854.4569091796875,
2002-05-20,000010.SZ,27.55590651,27.55590651,26.3976426,26.50538808,414472.0,1995-10-27,否,交易,667091424.96,4100574.3000000003,,,,824.2996215820312,
2002-05-21,000010.SZ,26.936369999999997,28.148506649999998,26.936369999999997,27.87914295,709471.0,1995-10-27,否,交易,701666285.4,7285990.300000001,,,,867.0224609375,
