date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000023.SZ,24.689756,25.2595196,24.48084268,25.10758264,455018.0,1993-04-29,否,交易,610647954.84,5962155.5,,,,187.10244750976562,
2002-04-02,000023.SZ,25.069598399999997,25.069598399999997,24.4048742,24.4998348,383671.0,1993-04-29,否,交易,595866763.8000001,4976097.6,,,,182.57350158691406,
2002-04-03,000023.SZ,24.4998348,25.164558999999997,23.930071199999997,24.082008159999997,358455.0,1993-04-29,否,交易,585704694.96,4626614.2,,,,179.4598388671875,
2002-04-04,000023.SZ,24.082008159999997,25.069598399999997,23.70216576,25.01262204,559576.0,1993-04-29,否,交易,608338393.74,7173321.2,,,,186.39480590820312,
2002-04-05,000023.SZ,25.050606279999997,26.13315712,25.031614159999997,25.449440799999998,1411241.0,1993-04-29,否,交易,618962374.8000001,19067949.3,,,,189.64999389648438,
2002-04-08,000023.SZ,25.487425039999998,26.3990468,25.449440799999998,26.019204399999996,1220358.0,1993-04-29,否,交易,632819741.4,16670451.5,,,,193.89588928222656,
2002-04-09,000023.SZ,25.8292832,26.93082616,25.79129896,26.285094079999997,1945197.0,1993-04-29,否,停牌1小时,639286512.48,27083430.799999997,,,,-10.64342212677002,
2002-04-10,000023.SZ,26.323078319999997,26.588967999999998,25.98122016,26.285094079999997,939474.0,1993-04-29,否,交易,639286512.48,12985599.700000001,,,,-10.64342212677002,
2002-04-11,000023.SZ,26.171141359999996,26.285094079999997,25.354480199999998,25.392464439999998,647089.0,1993-04-29,否,交易,617576638.14,8779414.1,,,,-10.281976699829102,
2002-04-12,000023.SZ,25.2595196,25.7343226,25.164558999999997,25.43044868,382375.0,1993-04-29,否,交易,618500462.58,5121500.2,,,,-10.297357559204102,
2002-04-15,000023.SZ,25.449440799999998,25.867267439999996,25.069598399999997,25.449440799999998,321023.0,1993-04-29,否,交易,618962374.8000001,4292892.0,,,,-10.305047988891602,
2002-04-16,000023.SZ,25.468432919999998,25.639362,25.031614159999997,25.08859052,294097.0,1993-04-29,否,交易,610186042.62,3899748.2,,,,-10.158931732177734,
2002-04-17,000023.SZ,25.164558999999997,25.2595196,24.44285844,24.82270084,386683.0,1993-04-29,否,交易,603719271.54,5038924.9,,,,-10.05126667022705,
2002-04-18,000023.SZ,24.8796772,24.8796772,24.3099136,24.347897839999998,291914.0,1993-04-29,否,交易,592171466.04,3774099.3,,,,-9.8590087890625,
2002-04-19,000023.SZ,24.366889959999998,24.67076388,23.51224456,24.55681116,577109.0,1993-04-29,否,交易,597252500.46,7297091.0,,,,-9.943602561950684,
2002-04-22,000023.SZ,24.366889959999998,24.5947954,24.13898452,24.328905719999998,372532.0,1993-04-29,否,交易,591709553.82,4787225.1,,,,-9.851318359375,
2002-04-23,000023.SZ,24.3099136,24.53781904,24.13898452,24.15797664,502162.0,1993-04-29,否,交易,587552343.84,6441484.1,,,,-9.782105445861816,
2002-04-24,000023.SZ,24.3099136,24.3099136,23.3603076,23.493252439999996,320579.0,1993-04-29,否,交易,571385416.14,4026172.7,,,,-9.512943267822266,
2002-04-25,000023.SZ,23.4552682,24.42386632,23.20837064,24.17696876,740629.0,1993-04-29,否,交易,588014256.0600001,9231161.899999999,,,,-9.789795875549316,
2002-04-26,000023.SZ,24.119992399999997,25.639362,23.968055439999997,25.01262204,671361.0,1993-04-29,否,交易,608338393.74,8765009.1,,,,-10.128170013427734,
2002-04-29,000023.SZ,25.069598399999997,25.639362,25.01262204,25.449440799999998,680722.0,1993-04-29,否,交易,618962374.8000001,9123398.9,,,,-10.305047988891602,
2002-04-30,000023.SZ,25.449440799999998,25.96222804,24.99362992,25.031614159999997,565133.0,1993-04-29,否,交易,608800305.96,7527730.7,,,,-10.135860443115234,
2002-05-08,000023.SZ,25.41145656,25.41145656,24.9746378,25.202543239999997,191903.0,1993-04-29,否,交易,612957515.9399999,2547356.6,,,,-10.205073356628418,
2002-05-09,000023.SZ,24.3099136,25.8292832,23.75914212,25.60137776,829744.0,1993-04-29,否,交易,622657672.5600001,11192918.5,,,,-10.366570472717285,
2002-05-10,000023.SZ,25.60137776,25.60137776,25.60137776,25.60137776,0.0,1993-04-29,否,停牌一天,622657672.5600001,0.0,,,,-10.366570472717285,
2002-05-13,000023.SZ,25.58238564,25.639362,24.84169296,25.202543239999997,715711.0,1993-04-29,否,交易,612957515.9399999,9470340.0,,,,-10.205073356628418,
2002-05-14,000023.SZ,25.164558999999997,26.702920719999998,25.14556688,26.285094079999997,2572867.0,1993-04-29,否,交易,639286512.48,35584321.7,,,,-10.64342212677002,
2002-05-15,000023.SZ,26.190133479999997,28.90600664,25.84827532,26.93082616,5321720.0,1993-04-29,否,交易,654991527.96,77005982.1,,,,-10.90489387512207,
2002-05-16,000023.SZ,26.6839286,26.702920719999998,25.069598399999997,25.392464439999998,1909738.0,1993-04-29,否,停牌1小时,617576638.14,25880083.900000002,,,,-10.281976699829102,
2002-05-17,000023.SZ,25.639362,27.538573999999997,24.70874812,27.3486528,2053862.0,1993-04-29,否,交易,665153596.8000001,28353780.0,,,,-11.074081420898438,
2002-05-20,000023.SZ,26.85485768,28.26027456,26.588967999999998,27.861440039999998,3912266.0000000005,1993-04-29,否,交易,677625226.74,56850845.2,,,,-11.281720161437988,
2002-05-21,000023.SZ,28.507172119999996,29.41879388,27.690510959999997,28.22229032,4852501.0,1993-04-29,否,交易,686401558.92,72851912.3,,,,-11.427836418151855,
2002-05-22,000023.SZ,28.22229032,28.62112484,27.120747359999996,27.19671584,2460883.0,1993-04-29,否,交易,661458299.04,35731100.0,,,,-11.012558937072754,
2002-05-23,000023.SZ,27.19671584,27.899424279999998,26.93082616,27.32966068,2108791.0,1993-04-29,否,交易,664691684.58,30526129.3,,,,-11.066390991210938,
2002-05-24,000023.SZ,27.3486528,27.6335346,26.304086199999997,26.588967999999998,1812800.9999999998,1993-04-29,否,交易,646677108.0,25651827.0,,,,-10.766468048095703,
2002-05-27,000023.SZ,26.588967999999998,26.93082616,26.26610196,26.740904959999998,742251.0,1993-04-29,否,交易,650372405.76,10391031.2,,,,-10.827990531921387,
2002-05-28,000023.SZ,26.7788892,27.253692199999996,26.3990468,26.569975879999998,659640.0,1993-04-29,否,交易,646215195.78,9352554.1,,,,-10.758777618408203,
2002-05-29,000023.SZ,26.51299952,26.51299952,25.335488079999998,25.56339352,1180261.0,1993-04-29,否,交易,621733848.12,15941507.2,,,,-10.351189613342285,
2002-05-30,000023.SZ,25.639362,25.81029108,24.8796772,25.183551119999997,862390.0,1993-04-29,否,交易,612495603.72,11456067.2,,,,-10.197382926940918,
