date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000011.SZ,16.7899172,17.68676992,16.7899172,17.540770639999998,1557027.0,1992-03-30,是,交易,768600832.9999999,12948718.8,,,,83.03253173828125,
2002-04-02,000011.SZ,17.561627679999997,18.145624799999997,17.3113432,17.603341759999996,3429804.0,1992-03-30,是,交易,771342571.9999999,29186363.4,,,,83.32872009277344,
2002-04-03,000011.SZ,17.728483999999998,18.0413396,17.353057279999998,17.791055119999996,1344037.0,1992-03-30,是,停牌1小时,779567788.9999998,11376865.9,,,,84.21730041503906,
2002-04-04,000011.SZ,17.8327692,18.312481119999998,17.540770639999998,18.124767759999997,2900330.0,1992-03-30,是,交易,794190396.9999999,25014956.900000002,,,,85.79698944091797,
2002-04-05,000011.SZ,18.16648184,18.29162408,17.728483999999998,18.10391072,1870473.0,1992-03-30,是,交易,793276483.9999999,16186346.4,,,,85.69825744628906,
2002-04-08,000011.SZ,18.10391072,18.3541952,17.957911439999997,18.124767759999997,982279.0000000001,1992-03-30,是,交易,794190396.9999999,8560216.3,,,,85.79698944091797,
2002-04-09,000011.SZ,18.10391072,18.833907119999996,17.99962552,18.5627656,2207574.0,1992-03-30,是,交易,813382569.9999999,19534710.1,,,,87.87033081054688,
2002-04-10,000011.SZ,18.604479679999997,18.646193759999996,18.29162408,18.3541952,1877166.0,1992-03-30,是,交易,804243439.9999999,16579480.500000002,,,,86.88302612304688,
2002-04-11,000011.SZ,18.458480399999996,18.70876488,17.89534032,17.978768479999996,1727678.0,1992-03-30,是,交易,787793005.9999998,14988705.200000001,,,,85.10587310791016,
2002-04-12,000011.SZ,18.124767759999997,18.16648184,17.540770639999998,17.87448328,1528439.0,1992-03-30,是,交易,783223440.9999999,13069020.3,,,,84.61222076416016,
2002-04-15,000011.SZ,17.749341039999997,17.99962552,17.603341759999996,17.64505584,957949.0,1992-03-30,是,交易,773170398.0,8130644.8,,,,83.52618408203125,
2002-04-16,000011.SZ,17.770198079999997,18.145624799999997,17.66591288,18.124767759999997,853065.0,1992-03-30,是,交易,794190396.9999999,7322086.2,,,,85.79698944091797,
