date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000005.SZ,29.206990800000003,29.93716557,28.813819770000002,29.82483099,2963375.0,1990-12-10,否,交易,1985672455.6499999,15494049.2,,,,-2161.875,
2002-04-02,000005.SZ,29.656329120000002,30.105667440000005,28.926154350000004,29.09465622,2279897.0,1990-12-10,否,交易,1937059005.6999998,11922744.2,,,,-2108.94775390625,
2002-04-03,000005.SZ,29.09465622,29.7686637,28.813819770000002,29.09465622,1871766.9999999998,1990-12-10,否,交易,1937059005.6999998,9721030.3,,,,-2108.94775390625,
2002-04-04,000005.SZ,29.09465622,29.7686637,28.532983320000003,29.656329120000002,2423127.0,1990-12-10,否,交易,1974453967.2,12590245.9,,,,-2149.660888671875,
2002-04-05,000005.SZ,29.7686637,31.453682399999998,29.7686637,30.779674920000005,6893980.0,1990-12-10,否,交易,2049243890.2,38016019.699999996,,,,-2231.087646484375,
2002-04-08,000005.SZ,30.779674920000005,31.17284595,30.386503890000004,31.060511370000004,2559367.0,1990-12-10,否,交易,2067941370.95,14061251.899999999,,,,-2251.444091796875,
2002-04-09,000005.SZ,31.17284595,33.30720297,30.667340340000003,32.07152259,7646086.0,1990-12-10,否,交易,2135252301.65,43547506.699999996,,,,-2324.72802734375,
2002-04-10,000005.SZ,31.90302072,32.52086091,31.56601698,31.62218427,4357953.0,1990-12-10,否,交易,2105336332.45,24770612.700000003,,,,-2292.157470703125,
2002-04-11,000005.SZ,31.509849690000003,32.0153553,30.8920095,30.94817679,3323992.0,1990-12-10,否,交易,2060462378.6499999,18682924.4,,,,-2243.301513671875,
2002-04-12,000005.SZ,30.94817679,31.509849690000003,30.779674920000005,31.11667866,1739004.0,1990-12-10,否,交易,2071680867.1,9674176.799999999,,,,-2255.515380859375,
2002-04-15,000005.SZ,31.22901324,31.67835156,30.61117305,31.17284595,1847807.0,1990-12-10,否,交易,2075420363.25,10234555.8,,,,-2259.5869140625,
2002-04-16,000005.SZ,30.8920095,31.341347820000003,30.61117305,30.779674920000005,1486297.0,1990-12-10,否,交易,2049243890.2,8165441.7,,,,-2231.087646484375,
2002-04-17,000005.SZ,30.835842210000003,31.00434408,30.21800202,30.386503890000004,1824474.0000000002,1990-12-10,否,交易,2023067417.15,9882454.700000001,,,,-2202.588134765625,
2002-04-18,000005.SZ,30.61117305,30.61117305,29.54399454,29.656329120000002,2047979.0,1990-12-10,否,停牌1小时,1974453967.2,10941626.399999999,,,,-56.17045211791992,
2002-04-19,000005.SZ,29.54399454,30.161834730000002,28.36448145,30.105667440000005,3316108.9999999995,1990-12-10,否,交易,2004369936.4,17191028.7,,,,-57.021522521972656,
2002-04-22,000005.SZ,30.105667440000005,30.21800202,29.487827250000002,29.712496410000004,1228768.0,1990-12-10,否,交易,1978193463.35,6514159.2,,,,-56.27683639526367,
2002-04-23,000005.SZ,29.7686637,29.993332860000002,29.487827250000002,29.54399454,1050756.0,1990-12-10,否,交易,1966974974.8999999,5552300.5,,,,-55.95768737792969,
2002-04-24,000005.SZ,29.487827250000002,29.656329120000002,29.09465622,29.150823510000002,1075254.0,1990-12-10,否,交易,1940798501.8500001,5608880.699999999,,,,-55.2130012512207,
2002-04-25,000005.SZ,29.206990800000003,29.487827250000002,28.982321640000002,29.375492670000003,930045.0000000001,1990-12-10,否,交易,1955756486.45,4840392.300000001,,,,-55.63853454589844,
2002-04-26,000005.SZ,29.487827250000002,30.44267118,29.487827250000002,30.161834730000002,1584245.0,1990-12-10,否,交易,2008109432.55,8483576.9,,,,-57.12790298461914,
2002-04-29,000005.SZ,30.105667440000005,30.8920095,30.105667440000005,30.835842210000003,2227053.0,1990-12-10,否,交易,2052983386.3500001,12092196.299999999,,,,-58.40450668334961,
2002-04-30,000005.SZ,30.8920095,31.341347820000003,30.61117305,30.61117305,2051445.0,1990-12-10,否,交易,2038025401.75,11262542.600000001,,,,-57.978973388671875,
2002-05-08,000005.SZ,30.61117305,31.00434408,30.105667440000005,30.161834730000002,904859.0,1990-12-10,否,交易,2008109432.55,4908313.600000001,,,,-57.12790298461914,
2002-05-09,000005.SZ,30.161834730000002,31.453682399999998,30.105667440000005,31.060511370000004,3188957.0,1990-12-10,否,交易,2067941370.95,17588311.6,,,,-58.830039978027344,
2002-05-10,000005.SZ,30.94817679,31.17284595,30.27416931,30.330336600000003,1604522.0,1990-12-10,否,交易,2019327921.0000002,8756031.0,,,,-57.44705581665039,
2002-05-13,000005.SZ,30.04950015,30.330336600000003,29.7686637,30.105667440000005,1012443.0,1990-12-10,否,交易,2004369936.4,5415921.7,,,,-57.021522521972656,
2002-05-14,000005.SZ,29.880998280000004,30.44267118,29.880998280000004,30.04950015,886621.9999999999,1990-12-10,否,交易,2000630440.2499998,4765605.6,,,,-56.915138244628906,
2002-05-15,000005.SZ,30.330336600000003,30.330336600000003,29.206990800000003,29.656329120000002,1488013.0,1990-12-10,否,交易,1974453967.2,7903412.6,,,,-56.17045211791992,
2002-05-16,000005.SZ,29.487827250000002,29.600161829999998,28.476816030000002,28.532983320000003,2789060.0,1990-12-10,否,交易,1899664044.2,14301117.5,,,,-54.04278564453125,
2002-05-17,000005.SZ,28.532983320000003,29.150823510000002,28.083645,29.09465622,1919748.0,1990-12-10,否,交易,1937059005.6999998,9806038.6,,,,-55.10662078857422,
2002-05-20,000005.SZ,28.926154350000004,28.926154350000004,28.19597958,28.6453179,1204499.0,1990-12-10,否,交易,1907143036.4999998,6102561.6,,,,-54.255550384521484,
2002-05-21,000005.SZ,29.206990800000003,30.04950015,29.206990800000003,29.82483099,2455240.0,1990-12-10,否,交易,1985672455.6499999,12997607.4,,,,-56.48960494995117,
2002-05-22,000005.SZ,29.82483099,29.93716557,29.03848893,29.03848893,1205095.0,1990-12-10,否,交易,1933319509.55,6275698.2,,,,-55.00023651123047,
2002-05-23,000005.SZ,28.926154350000004,29.7686637,28.926154350000004,29.150823510000002,886240.0,1990-12-10,否,交易,1940798501.8500001,4623750.3,,,,-55.2130012512207,
2002-05-24,000005.SZ,29.31932538,29.31932538,28.58915061,28.813819770000002,1206030.0,1990-12-10,否,交易,1918361524.95,6179266.2,,,,-54.574703216552734,
2002-05-27,000005.SZ,28.982321640000002,29.206990800000003,28.532983320000003,28.926154350000004,620335.0,1990-12-10,否,交易,1925840517.2500002,3179074.0999999996,,,,-54.78746795654297,
2002-05-28,000005.SZ,28.926154350000004,29.31932538,28.926154350000004,28.926154350000004,676586.0,1990-12-10,否,交易,1925840517.2500002,3503929.0999999996,,,,-54.78746795654297,
2002-05-29,000005.SZ,28.982321640000002,29.03848893,28.42064874,28.532983320000003,1144373.0,1990-12-10,否,交易,1899664044.2,5811057.899999999,,,,-54.04278564453125,
2002-05-30,000005.SZ,28.532983320000003,28.813819770000002,28.083645,28.36448145,1123482.0,1990-12-10,否,交易,1888445555.75,5665861.399999999,,,,-53.7236328125,
2002-05-31,000005.SZ,28.308314160000002,28.476816030000002,28.083645,28.19597958,956768.0,1990-12-10,否,交易,1877227067.3,4803822.3,,,,-53.404483795166016,
2002-06-03,000005.SZ,28.083645,28.083645,26.73563004,26.847964620000003,1750557.0,1990-12-10,否,交易,1787479159.7,8447373.799999999,,,,-50.851280212402344,
2002-06-04,000005.SZ,26.9602992,27.353470230000003,26.398626300000004,27.01646649,1136199.0,1990-12-10,否,交易,1798697648.1499999,5448354.3,,,,-51.170433044433594,
2002-06-05,000005.SZ,26.9602992,26.9602992,25.55611695,25.612284239999997,1613398.0,1990-12-10,否,交易,1705210244.3999999,7427434.8,,,,-48.51084518432617,
2002-06-06,000005.SZ,25.55611695,28.19597958,24.88210947,28.027477710000003,3529549.0,1990-12-10,否,交易,1866008578.8500001,16940108.0,,,,-53.08533477783203,
2002-06-07,000005.SZ,28.083645,29.206990800000003,27.072633780000004,28.86998706,4946192.0,1990-12-10,否,交易,1922101021.1,25233574.2,,,,-54.68108367919922,
2002-06-10,000005.SZ,28.6453179,29.09465622,28.083645,28.532983320000003,2308928.0,1990-12-10,否,交易,1899664044.2,11704177.299999999,,,,-54.04278564453125,
2002-06-11,000005.SZ,28.308314160000002,28.86998706,28.083645,28.532983320000003,1258666.0,1990-12-10,否,交易,1899664044.2,6384810.9,,,,-54.04278564453125,
2002-06-12,000005.SZ,28.6453179,28.6453179,28.083645,28.308314160000002,1030092.0,1990-12-10,否,交易,1884706059.6,5175614.4,,,,-53.617252349853516,
2002-06-13,000005.SZ,28.252146870000004,28.86998706,28.139812290000002,28.19597958,980278.0000000001,1990-12-10,否,交易,1877227067.3,4968219.600000001,,,,-53.404483795166016,
2002-06-14,000005.SZ,28.139812290000002,28.139812290000002,27.465804809999998,27.465804809999998,1470444.0,1990-12-10,否,交易,1828613617.35,7235988.6,,,,-52.02149963378906,
2002-06-17,000005.SZ,27.24113565,27.80280855,26.791797329999998,27.746641260000004,932127.0,1990-12-10,否,交易,1847311098.1000001,4539605.899999999,,,,-52.55341720581055,
2002-06-18,000005.SZ,27.858975840000003,28.75765248,27.80280855,28.6453179,2263414.0,1990-12-10,否,交易,1907143036.4999998,11454501.0,,,,-54.255550384521484,
2002-06-19,000005.SZ,28.6453179,28.6453179,27.91514313,28.027477710000003,1242454.0,1990-12-10,否,交易,1866008578.8500001,6230122.7,,,,-53.08533477783203,
2002-06-20,000005.SZ,28.027477710000003,30.330336600000003,28.027477710000003,29.712496410000004,8203133.0,1990-12-10,否,交易,1978193463.35,43049526.7,,,,-56.27683639526367,
2002-06-21,000005.SZ,29.712496410000004,32.68936278,29.54399454,32.68936278,27643014.0,1990-12-10,否,交易,2176386759.3,158767480.9,,,,-61.915157318115234,
2002-06-24,000005.SZ,35.9470656,35.9470656,35.9470656,35.9470656,9065875.0,1990-12-10,否,交易,2393277536.0,58021600.0,,,,-68.08539581298828,
2002-06-25,000005.SZ,39.54177216,39.54177216,37.6320843,39.54177216,52230036.0,1990-12-10,否,交易,2632605289.6,366453781.5,,,,-74.89393615722656,
2002-06-26,000005.SZ,38.64309552,39.99111048,37.6320843,39.48560487,36829998.0,1990-12-10,否,停牌1小时,2628865793.4500003,253842675.5,,,,-74.78755187988281,
2002-06-27,000005.SZ,39.48560487,39.48560487,39.48560487,39.48560487,0.0,1990-12-10,否,停牌一天,2628865793.4500003,0.0,,,,-74.78755187988281,
2002-06-28,000005.SZ,39.934943190000006,39.934943190000006,37.35124785000001,38.30609178,20077913.0,1990-12-10,否,交易,2550336374.3,137436834.8,,,,-72.55350494384766,
2002-07-01,000005.SZ,38.13758991,38.24992449,36.84574224,36.84574224,10501292.0,1990-12-10,否,交易,2453109474.3999996,69768891.0,,,,-69.78753662109375,
2002-07-02,000005.SZ,36.62107308,38.64309552,36.396403920000004,37.68825159,14533154.999999998,1990-12-10,否,交易,2509201916.65,97730395.1,,,,-71.38328552246094,
2002-07-03,000005.SZ,37.6320843,38.02525533,37.12657869,37.51974972,4650941.0,1990-12-10,否,交易,2497983428.2,31060309.9,,,,-71.06413269042969,
