trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
2021-02-24,600819.SH,5.06,5.11,4.88,4.94,5.07,-0.13,-2.5641,92473.0,45935.784
2021-02-25,600819.SH,5.02,5.17,4.93,5.12,4.94,0.18,3.6437,130091.0,65881.444
2021-02-26,600819.SH,4.98,5.08,4.91,4.94,5.12,-0.18,-3.5156,85366.09,42529.877
2021-03-01,600819.SH,4.99,5.11,4.97,5.07,4.94,0.13,2.6316,80684.09,40871.578
2021-03-02,600819.SH,5.11,5.13,4.99,5.05,5.07,-0.02,-0.3945,50059.0,25256.792
2021-03-03,600819.SH,5.07,5.18,5.07,5.14,5.05,0.09,1.7822,79833.27,40986.103
2021-03-04,600819.SH,5.08,5.16,5.04,5.06,5.14,-0.08,-1.5564,70728.49,35993.215
2021-03-05,600819.SH,5.03,5.06,4.98,5.03,5.06,-0.03,-0.5929,66379.0,33270.146
2021-03-08,600819.SH,5.07,5.12,4.94,4.95,5.03,-0.08,-1.5905,49230.37,24712.694
2021-03-09,600819.SH,4.94,5.08,4.8,4.95,4.95,0.0,0.0,73314.01,36225.081
2021-03-10,600819.SH,4.99,4.99,4.79,4.79,4.95,-0.16,-3.2323,49581.0,24161.434
2021-03-11,600819.SH,4.82,4.87,4.77,4.86,4.79,0.07,1.4614,41773.0,20104.0
2021-03-12,600819.SH,4.85,4.98,4.82,4.97,4.86,0.11,2.2634,53107.67,26095.326
2021-03-15,600819.SH,4.98,5.05,4.93,5.04,4.97,0.07,1.4085,52645.0,26388.082
2021-03-16,600819.SH,5.07,5.07,4.98,5.04,5.04,0.0,0.0,36500.67,18312.068
2021-03-17,600819.SH,5.01,5.1,4.97,5.07,5.04,0.03,0.5952,51775.0,26143.963
2021-03-18,600819.SH,5.1,5.12,4.99,5.03,5.07,-0.04,-0.789,54709.8,27608.703
2021-03-19,600819.SH,5.0,5.09,4.93,5.0,5.03,-0.03,-0.5964,51913.0,26084.281
2021-03-22,600819.SH,4.98,5.21,4.97,5.2,5.0,0.2,4.0,89929.0,46194.816
2021-03-23,600819.SH,5.22,5.22,5.09,5.13,5.2,-0.07,-1.3462,46639.0,23948.624
2021-03-24,600819.SH,5.1,5.12,4.99,5.02,5.13,-0.11,-2.1442,42852.0,21624.108
2021-03-25,600819.SH,5.04,5.09,4.96,4.99,5.02,-0.03,-0.5976,38887.01,19563.697
2021-03-26,600819.SH,5.02,5.11,5.0,5.1,4.99,0.11,2.2044,43003.0,21761.154
2021-03-29,600819.SH,5.16,5.16,5.04,5.05,5.1,-0.05,-0.9804,41787.0,21191.663
2021-03-30,600819.SH,5.03,5.13,5.03,5.09,5.05,0.04,0.7921,41886.62,21296.843
2021-03-31,600819.SH,5.02,5.02,4.86,4.89,5.09,-0.2,-3.9293,70063.65,34444.139
2021-04-01,600819.SH,4.9,4.95,4.81,4.84,4.89,-0.05,-1.0225,43741.0,21266.469
2021-04-02,600819.SH,4.88,4.92,4.82,4.88,4.84,0.04,0.8264,34471.0,16816.869
2021-04-06,600819.SH,4.88,5.0,4.85,4.98,4.88,0.1,2.0492,40973.35,20250.025
2021-04-07,600819.SH,4.97,5.09,4.94,5.08,4.98,0.1,2.008,51002.07,25623.435
2021-04-08,600819.SH,5.09,5.29,5.05,5.1,5.08,0.02,0.3937,95802.1,49594.157
2021-04-09,600819.SH,5.08,5.2,5.08,5.15,5.1,0.05,0.9804,57435.74,29616.955
2021-04-12,600819.SH,5.14,5.15,5.05,5.07,5.15,-0.08,-1.5534,38690.0,19720.804
2021-04-13,600819.SH,5.05,5.27,5.05,5.22,5.07,0.15,2.9586,88149.59,45654.869
2021-04-14,600819.SH,5.23,5.34,5.16,5.22,5.22,0.0,0.0,70295.0,36776.449
2021-04-15,600819.SH,5.23,5.34,5.19,5.27,5.22,0.05,0.9579,61067.0,32191.767
2021-04-16,600819.SH,5.28,5.41,5.27,5.37,5.27,0.1,1.8975,75840.0,40482.067
2021-04-19,600819.SH,5.38,5.4,5.29,5.31,5.37,-0.06,-1.1173,78322.4,41762.191
2021-04-20,600819.SH,5.31,5.36,5.25,5.28,5.31,-0.03,-0.565,52683.0,27878.949
2021-04-21,600819.SH,5.25,5.27,5.18,5.18,5.28,-0.1,-1.8939,40937.63,21368.356
2021-04-22,600819.SH,5.22,5.44,5.19,5.35,5.18,0.17,3.2819,92520.55,49553.711
2021-04-23,600819.SH,5.3,5.35,5.18,5.23,5.35,-0.12,-2.243,56759.0,29748.637
2021-04-26,600819.SH,5.23,5.38,5.18,5.28,5.23,0.05,0.956,53534.89,28326.237
2021-04-27,600819.SH,5.28,5.28,5.0,5.14,5.28,-0.14,-2.6515,105839.0,53894.825
2021-04-28,600819.SH,5.14,5.65,5.09,5.4,5.14,0.26,5.0584,192452.6,104133.609
2021-04-29,600819.SH,5.41,5.59,5.4,5.46,5.4,0.06,1.1111,151309.01,82668.879
2021-04-30,600819.SH,5.32,5.46,5.25,5.44,5.46,-0.02,-0.3663,120250.92,64596.866
2021-05-06,600819.SH,5.59,5.64,5.44,5.56,5.44,0.12,2.2059,131937.07,73025.851
2021-05-07,600819.SH,5.56,5.76,5.51,5.7,5.56,0.14,2.518,155262.77,88318.307
2021-05-10,600819.SH,5.77,6.01,5.63,5.94,5.7,0.24,4.2105,243585.59,141512.16
2021-05-11,600819.SH,5.8,6.25,5.57,6.0,5.94,0.06,1.0101,263920.63,154624.345
2021-05-12,600819.SH,5.88,6.07,5.85,6.02,6.0,0.02,0.3333,169053.33,100768.213
2021-05-13,600819.SH,5.96,6.29,5.75,5.8,6.02,-0.22,-3.6545,232435.43,139373.089
2021-05-14,600819.SH,5.84,5.87,5.57,5.71,5.8,-0.09,-1.5517,184970.02,105330.879
2021-05-17,600819.SH,5.69,5.69,5.53,5.57,5.71,-0.14,-2.4518,100029.51,55986.118
2021-05-18,600819.SH,5.59,5.63,5.51,5.63,5.57,0.06,1.0772,80081.62,44591.078
2021-05-19,600819.SH,5.56,5.63,5.51,5.53,5.63,-0.1,-1.7762,89858.29,49936.679
2021-05-20,600819.SH,5.45,5.45,5.27,5.29,5.53,-0.24,-4.34,99201.62,52897.391
2021-05-21,600819.SH,5.35,5.41,5.31,5.34,5.29,0.05,0.9452,56246.62,30113.636
2021-05-24,600819.SH,5.3,5.39,5.28,5.34,5.34,0.0,0.0,50372.19,26839.067
2021-05-25,600819.SH,5.4,5.43,5.29,5.36,5.34,0.02,0.3745,54542.0,29140.273
2021-05-26,600819.SH,5.32,5.4,5.3,5.34,5.36,-0.02,-0.3731,63884.1,34189.051
2021-05-27,600819.SH,5.33,5.37,5.28,5.33,5.34,-0.01,-0.1873,53928.1,28675.43
2021-05-28,600819.SH,5.37,5.45,5.33,5.38,5.33,0.05,0.9381,71541.0,38541.978
2021-05-31,600819.SH,5.41,5.44,5.33,5.37,5.38,-0.01,-0.1859,51123.75,27428.871
2021-06-01,600819.SH,5.36,5.36,5.25,5.34,5.37,-0.03,-0.5587,46604.19,24712.889
2021-06-02,600819.SH,5.34,5.36,5.19,5.21,5.34,-0.13,-2.4345,60909.0,31972.478
2021-06-03,600819.SH,5.21,5.34,5.21,5.27,5.21,0.06,1.1516,66553.75,35107.985
2021-06-04,600819.SH,5.27,5.27,5.16,5.17,5.27,-0.1,-1.8975,52620.25,27417.081
2021-06-07,600819.SH,5.19,5.19,5.11,5.17,5.17,0.0,0.0,44281.5,22768.958
2021-06-08,600819.SH,5.18,5.25,5.16,5.18,5.17,0.01,0.1934,29885.0,15520.55
2021-06-09,600819.SH,5.22,5.24,5.15,5.22,5.18,0.04,0.7722,33763.0,17571.662
2021-06-10,600819.SH,5.21,5.27,5.15,5.25,5.22,0.03,0.5747,42171.29,22031.404
2021-06-11,600819.SH,5.24,5.28,5.2,5.26,5.25,0.01,0.1905,33442.0,17566.009
2021-06-15,600819.SH,5.27,5.27,5.06,5.08,5.26,-0.18,-3.4221,68048.0,34858.872
2021-06-16,600819.SH,5.08,5.09,4.99,5.0,5.08,-0.08,-1.5748,40319.0,20245.087
2021-06-17,600819.SH,5.01,5.04,4.99,5.04,5.0,0.04,0.8,29261.0,14683.979
2021-06-18,600819.SH,5.03,5.06,4.98,5.06,5.04,0.02,0.3968,24729.65,12420.693
2021-06-21,600819.SH,5.07,5.1,5.06,5.1,5.06,0.04,0.7905,23223.51,11794.122
2021-06-22,600819.SH,5.1,5.14,5.09,5.11,5.1,0.01,0.1961,26082.0,13345.094
2021-06-23,600819.SH,5.12,5.28,5.11,5.25,5.11,0.14,2.7397,53768.0,28050.655
2021-06-24,600819.SH,5.27,5.46,5.26,5.46,5.25,0.21,4.0,112864.89,60861.742
2021-06-25,600819.SH,5.46,5.54,5.35,5.47,5.46,0.01,0.1832,101669.97,55213.629
2021-06-28,600819.SH,5.47,5.51,5.4,5.41,5.47,-0.06,-1.0969,58244.17,31727.216
2021-06-29,600819.SH,5.42,5.44,5.35,5.38,5.41,-0.03,-0.5545,47927.32,25816.62
2021-06-30,600819.SH,5.39,5.46,5.32,5.46,5.38,0.08,1.487,51298.15,27637.69
2021-07-01,600819.SH,5.46,5.47,5.33,5.34,5.46,-0.12,-2.1978,47825.49,25751.845
2021-07-02,600819.SH,5.31,5.37,5.3,5.35,5.34,0.01,0.1873,33186.0,17713.476
2021-07-05,600819.SH,5.36,5.62,5.35,5.6,5.35,0.25,4.6729,109471.59,60426.493
2021-07-06,600819.SH,5.63,5.67,5.5,5.58,5.6,-0.02,-0.3571,70118.2,39068.307
2021-07-07,600819.SH,5.55,5.62,5.51,5.59,5.58,0.01,0.1792,52436.14,29205.711
2021-07-08,600819.SH,5.6,5.6,5.45,5.49,5.59,-0.1,-1.7889,59532.02,32778.991
2021-07-09,600819.SH,5.44,5.65,5.39,5.63,5.49,0.14,2.5501,72392.49,40231.519
2021-07-12,600819.SH,5.65,5.84,5.64,5.73,5.63,0.1,1.7762,112846.02,64690.455
2021-07-13,600819.SH,5.75,6.05,5.74,6.0,5.73,0.27,4.712,182872.21,108544.281
2021-07-14,600819.SH,6.05,6.15,5.88,6.01,6.0,0.01,0.1667,171802.95,102408.028
2021-07-15,600819.SH,5.9,6.02,5.84,5.92,6.01,-0.09,-1.4975,106179.0,62806.002
2021-07-16,600819.SH,5.96,6.02,5.82,5.94,5.92,0.02,0.3378,109114.0,64695.547
2021-07-19,600819.SH,5.96,6.12,5.89,5.97,5.94,0.03,0.5051,118520.14,71068.704
2021-07-20,600819.SH,5.83,5.97,5.75,5.92,5.97,-0.05,-0.8375,107788.0,62927.887
2021-07-21,600819.SH,5.93,5.97,5.82,5.92,5.92,0.0,0.0,98416.76,58048.527
2021-07-22,600819.SH,5.92,6.02,5.85,6.0,5.92,0.08,1.3514,97763.01,58004.656
2021-07-23,600819.SH,5.99,6.07,5.8,5.87,6.0,-0.13,-2.1667,95230.01,56395.735
2021-07-26,600819.SH,5.83,6.09,5.8,5.9,5.87,0.03,0.5111,145776.01,86749.031
2021-07-27,600819.SH,5.93,6.15,5.53,5.54,5.9,-0.36,-6.1017,203404.99,119403.116
2021-07-28,600819.SH,5.5,5.57,5.2,5.24,5.54,-0.3,-5.4152,130883.0,69820.91
2021-07-29,600819.SH,5.29,5.7,5.29,5.6,5.24,0.36,6.8702,139776.0,77208.102
2021-07-30,600819.SH,5.55,5.68,5.53,5.64,5.6,0.04,0.7143,68268.37,38298.065
2021-08-02,600819.SH,5.65,6.03,5.55,5.99,5.64,0.35,6.2057,130397.16,76398.904
2021-08-03,600819.SH,5.99,6.02,5.9,5.93,5.99,-0.06,-1.0017,86528.0,51675.911
2021-08-04,600819.SH,5.9,6.12,5.9,6.12,5.93,0.19,3.204,99179.0,59860.151
2021-08-05,600819.SH,6.15,6.15,5.95,6.01,6.12,-0.11,-1.7974,92886.25,56000.998
2021-08-06,600819.SH,6.01,6.18,6.01,6.06,6.01,0.05,0.8319,108718.0,66245.705
2021-08-09,600819.SH,6.06,6.15,5.94,5.99,6.06,-0.07,-1.1551,73783.0,44388.892
2021-08-10,600819.SH,5.99,6.35,5.97,6.23,5.99,0.24,4.0067,127299.81,79020.774
2021-08-11,600819.SH,6.19,6.29,6.1,6.24,6.17,0.07,1.1345,88936.0,55097.628
2021-08-12,600819.SH,6.25,6.26,6.14,6.15,6.24,-0.09,-1.4423,67789.17,41943.588
2021-08-13,600819.SH,6.15,6.23,6.11,6.19,6.15,0.04,0.6504,65047.0,40125.531
