trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
2021-02-01,002009.SZ,8.19,8.36,7.96,8.08,8.33,-0.25,-3.0012,86978.43,70760.783
2021-02-02,002009.SZ,8.1,8.14,7.93,8.05,8.08,-0.03,-0.3713,65412.0,52405.492
2021-02-03,002009.SZ,8.08,8.33,7.82,8.26,8.05,0.21,2.6087,95254.28,76899.479
2021-02-04,002009.SZ,8.15,8.26,7.87,8.07,8.26,-0.19,-2.3002,57765.61,46526.442
2021-02-05,002009.SZ,8.07,8.17,7.72,7.72,8.07,-0.35,-4.3371,45124.0,35694.632
2021-02-08,002009.SZ,7.73,7.83,7.57,7.67,7.72,-0.05,-0.6477,34547.04,26600.739
2021-02-09,002009.SZ,7.71,7.89,7.67,7.86,7.67,0.19,2.4772,40782.13,31859.252
2021-02-10,002009.SZ,8.3,8.39,8.0,8.02,7.86,0.16,2.0356,47160.0,38261.522
2021-02-18,002009.SZ,7.96,8.26,7.94,8.19,8.02,0.17,2.1197,53564.02,43783.589
2021-02-19,002009.SZ,8.13,8.46,8.13,8.44,8.19,0.25,3.0525,49331.02,41124.574
2021-02-22,002009.SZ,8.47,8.88,8.47,8.57,8.44,0.13,1.5403,89540.5,77605.811
2021-02-23,002009.SZ,8.59,8.67,8.42,8.47,8.57,-0.1,-1.1669,61684.23,52471.638
2021-02-24,002009.SZ,8.49,8.57,8.31,8.37,8.47,-0.1,-1.1806,49197.0,41465.055
2021-02-25,002009.SZ,8.42,8.48,8.26,8.31,8.37,-0.06,-0.7168,42814.08,35842.932
2021-02-26,002009.SZ,8.21,8.4,8.16,8.38,8.31,0.07,0.8424,38835.2,32256.173
2021-03-01,002009.SZ,8.37,8.65,8.35,8.61,8.38,0.23,2.7446,59631.28,50931.883
2021-03-02,002009.SZ,8.63,8.67,8.47,8.55,8.61,-0.06,-0.6969,47528.63,40711.543
2021-03-03,002009.SZ,8.51,8.87,8.47,8.83,8.55,0.28,3.2749,86455.0,75136.403
2021-03-04,002009.SZ,8.7,9.07,8.59,8.81,8.83,-0.02,-0.2265,113761.1,100764.433
2021-03-05,002009.SZ,8.71,8.85,8.6,8.8,8.81,-0.01,-0.1135,63065.57,55192.049
2021-03-08,002009.SZ,8.8,8.91,8.65,8.66,8.8,-0.14,-1.5909,61854.15,54277.822
2021-03-09,002009.SZ,8.61,8.66,8.2,8.36,8.66,-0.3,-3.4642,72376.41,61050.542
2021-03-10,002009.SZ,8.44,8.48,8.18,8.22,8.36,-0.14,-1.6746,44276.72,36672.887
2021-03-11,002009.SZ,8.21,8.7,8.17,8.58,8.22,0.36,4.3796,68826.4,58458.15
2021-03-12,002009.SZ,8.85,9.44,8.71,9.44,8.58,0.86,10.0233,372393.11,346851.757
2021-03-15,002009.SZ,9.3,9.52,9.17,9.38,9.44,-0.06,-0.6356,280513.63,261982.714
2021-03-16,002009.SZ,9.25,9.48,9.2,9.3,9.38,-0.08,-0.8529,178488.89,166305.347
2021-03-17,002009.SZ,9.22,9.49,9.2,9.36,9.3,0.06,0.6452,158916.1,148291.656
2021-03-18,002009.SZ,9.3,9.34,9.08,9.22,9.36,-0.14,-1.4957,129245.27,118821.134
2021-03-19,002009.SZ,9.02,9.46,9.01,9.29,9.22,0.07,0.7592,149971.61,139392.588
2021-03-22,002009.SZ,9.27,9.4,9.19,9.35,9.29,0.06,0.6459,121746.62,113246.383
2021-03-23,002009.SZ,9.38,9.42,8.88,9.06,9.35,-0.29,-3.1016,158760.84,143791.298
2021-03-24,002009.SZ,9.05,9.29,8.97,9.17,9.06,0.11,1.2141,97698.0,89143.684
2021-03-25,002009.SZ,9.12,9.26,8.95,9.2,9.17,0.03,0.3272,85372.15,77884.697
2021-03-26,002009.SZ,9.11,9.72,9.11,9.6,9.2,0.4,4.3478,209696.07,199252.162
2021-03-29,002009.SZ,9.52,9.55,9.34,9.4,9.6,-0.2,-2.0833,113798.86,107131.696
2021-03-30,002009.SZ,9.42,9.43,9.01,9.36,9.4,-0.04,-0.4255,112138.42,103011.507
2021-03-31,002009.SZ,9.29,9.45,9.15,9.37,9.36,0.01,0.1068,59586.0,55355.447
2021-04-01,002009.SZ,9.41,9.64,9.26,9.61,9.37,0.24,2.5614,122342.66,116503.078
2021-04-02,002009.SZ,9.53,9.95,9.45,9.87,9.61,0.26,2.7055,146580.27,142086.698
2021-04-06,002009.SZ,9.75,9.8,9.58,9.62,9.87,-0.25,-2.5329,92747.76,89580.145
2021-04-07,002009.SZ,9.57,10.58,9.36,9.92,9.62,0.3,3.1185,146718.99,143633.363
2021-04-08,002009.SZ,9.7,10.05,9.65,9.92,9.92,0.0,0.0,110891.2,109565.656
2021-04-09,002009.SZ,9.84,10.03,9.72,9.91,9.92,-0.01,-0.1008,90585.12,89535.734
2021-04-12,002009.SZ,9.86,9.86,9.35,9.37,9.91,-0.54,-5.449,89874.09,86020.218
2021-04-13,002009.SZ,9.37,9.48,9.05,9.06,9.37,-0.31,-3.3084,72083.72,66354.262
2021-04-14,002009.SZ,9.15,9.43,9.06,9.32,9.06,0.26,2.8698,45414.73,41878.897
2021-04-15,002009.SZ,9.39,9.75,9.33,9.49,9.32,0.17,1.824,75672.02,72024.483
2021-04-16,002009.SZ,9.49,9.75,9.36,9.48,9.49,-0.01,-0.1054,68145.91,65011.927
2021-04-19,002009.SZ,9.48,9.78,9.43,9.7,9.48,0.22,2.3207,81503.0,78752.599
2021-04-20,002009.SZ,9.7,10.2,9.61,9.84,9.7,0.14,1.4433,149329.11,147359.401
2021-04-21,002009.SZ,9.68,9.8,9.44,9.8,9.84,-0.04,-0.4065,89386.01,86279.71
2021-04-22,002009.SZ,9.67,9.98,9.66,9.73,9.8,-0.07,-0.7143,101052.0,99312.587
2021-04-23,002009.SZ,9.73,10.55,9.54,10.3,9.73,0.57,5.8582,258283.94,261355.536
2021-04-26,002009.SZ,10.5,10.5,9.79,9.81,10.3,-0.49,-4.7573,222892.74,225052.401
2021-04-27,002009.SZ,9.78,10.05,9.28,9.5,9.81,-0.31,-3.16,161410.0,154692.977
2021-04-28,002009.SZ,9.4,9.58,9.28,9.41,9.5,-0.09,-0.9474,101602.36,95578.624
2021-04-29,002009.SZ,9.5,9.59,9.19,9.21,9.41,-0.2,-2.1254,101392.8,94965.062
2021-04-30,002009.SZ,9.21,9.36,9.05,9.32,9.21,0.11,1.1944,85849.76,79093.628
2021-05-06,002009.SZ,9.3,9.44,9.22,9.32,9.32,0.0,0.0,63002.89,58801.878
2021-05-07,002009.SZ,9.39,9.88,9.39,9.67,9.32,0.35,3.7554,151992.19,147012.108
2021-05-10,002009.SZ,9.71,9.97,9.63,9.84,9.67,0.17,1.758,130819.25,127942.364
2021-05-11,002009.SZ,9.75,9.78,9.33,9.77,9.84,-0.07,-0.7114,123026.0,117673.349
2021-05-12,002009.SZ,9.69,10.18,9.69,10.18,9.77,0.41,4.1965,187160.76,187523.835
2021-05-13,002009.SZ,10.0,10.09,9.89,10.02,10.18,-0.16,-1.5717,102029.03,101825.137
2021-05-14,002009.SZ,10.08,10.12,9.85,9.92,10.02,-0.1,-0.998,108972.03,108157.716
2021-05-17,002009.SZ,9.83,9.97,9.43,9.78,9.92,-0.14,-1.4113,113419.02,110707.054
2021-05-18,002009.SZ,9.81,9.97,9.18,9.37,9.78,-0.41,-4.1922,210313.29,200020.837
2021-05-19,002009.SZ,9.36,9.7,9.29,9.46,9.37,0.09,0.9605,151204.0,143587.27
2021-05-20,002009.SZ,9.39,10.09,9.06,9.79,9.46,0.33,3.4884,213644.03,204096.746
2021-05-21,002009.SZ,9.71,9.85,9.64,9.82,9.79,0.03,0.3064,108129.0,105606.123
2021-05-24,002009.SZ,9.75,10.09,9.73,9.95,9.82,0.13,1.3238,137944.06,136724.29
2021-05-25,002009.SZ,9.96,10.45,9.66,10.14,9.95,0.19,1.9095,207396.05,207990.865
2021-05-26,002009.SZ,10.03,10.48,9.95,10.33,10.14,0.19,1.8738,254808.31,260920.603
2021-05-27,002009.SZ,10.35,10.37,10.15,10.3,10.33,-0.03,-0.2904,163382.03,167115.431
2021-05-28,002009.SZ,10.22,10.55,10.06,10.19,10.3,-0.11,-1.068,189545.1,194701.241
2021-05-31,002009.SZ,10.21,10.73,10.15,10.56,10.19,0.37,3.631,242626.03,254317.095
2021-06-01,002009.SZ,10.4,10.43,10.15,10.25,10.56,-0.31,-2.9356,164298.93,168804.705
2021-06-02,002009.SZ,10.23,10.45,10.04,10.24,10.25,-0.01,-0.0976,139651.81,143264.246
2021-06-03,002009.SZ,10.18,10.44,10.11,10.18,10.24,-0.06,-0.5859,130678.25,134393.69
2021-06-04,002009.SZ,10.12,10.74,10.06,10.7,10.18,0.52,5.1081,303347.98,319731.264
2021-06-07,002009.SZ,10.6,10.77,10.51,10.61,10.7,-0.09,-0.8411,176613.21,187360.709
2021-06-08,002009.SZ,10.65,10.9,10.5,10.76,10.61,0.15,1.4138,236389.79,253168.688
2021-06-09,002009.SZ,10.65,10.65,10.41,10.48,10.76,-0.28,-2.6022,157514.3,165693.433
2021-06-10,002009.SZ,10.8,10.89,10.51,10.53,10.48,0.05,0.4771,173519.2,184654.873
2021-06-11,002009.SZ,10.49,10.63,10.2,10.23,10.53,-0.3,-2.849,162390.76,168258.373
2021-06-15,002009.SZ,10.2,10.28,9.98,10.07,10.23,-0.16,-1.564,94417.51,95275.311
2021-06-16,002009.SZ,10.05,10.17,9.75,9.78,10.07,-0.29,-2.8798,116560.94,115668.755
2021-06-17,002009.SZ,9.7,9.91,9.66,9.79,9.78,0.01,0.1022,68460.2,67070.121
2021-06-18,002009.SZ,9.79,10.0,9.61,9.95,9.79,0.16,1.6343,84269.0,83125.006
2021-06-21,002009.SZ,9.92,10.15,9.89,10.07,9.95,0.12,1.206,85998.75,86416.56
2021-06-22,002009.SZ,10.08,10.17,9.95,10.05,10.07,-0.02,-0.1986,79783.86,80145.502
2021-06-23,002009.SZ,10.03,10.24,9.94,10.22,10.05,0.17,1.6915,100737.02,101943.07
2021-06-24,002009.SZ,11.0,11.21,10.68,10.71,10.22,0.49,4.7945,426909.03,464422.678
2021-06-25,002009.SZ,10.62,11.7,10.62,11.13,10.71,0.42,3.9216,351918.56,390795.857
2021-06-28,002009.SZ,10.88,12.19,10.78,11.86,11.13,0.73,6.5588,400066.53,462053.392
2021-06-29,002009.SZ,12.58,13.05,12.25,13.05,11.86,1.19,10.0337,539204.05,695210.697
2021-06-30,002009.SZ,12.72,12.81,12.07,12.1,13.05,-0.95,-7.2797,585581.83,723936.769
2021-07-01,002009.SZ,11.9,12.18,11.48,11.51,12.1,-0.59,-4.876,348171.18,410953.261
2021-07-02,002009.SZ,11.4,11.94,11.31,11.83,11.51,0.32,2.7802,282767.92,331516.376
2021-07-05,002009.SZ,11.77,12.32,11.57,11.87,11.78,0.09,0.764,303148.01,361268.823
2021-07-06,002009.SZ,11.72,12.73,11.64,12.57,11.87,0.7,5.8972,436249.61,531338.236
2021-07-07,002009.SZ,12.4,13.35,12.21,13.08,12.57,0.51,4.0573,404338.15,518734.679
2021-07-08,002009.SZ,13.45,14.39,12.83,12.87,13.08,-0.21,-1.6055,518242.62,696769.121
2021-07-09,002009.SZ,12.81,14.07,12.81,13.8,12.87,0.93,7.2261,527246.03,713274.394
2021-07-12,002009.SZ,13.77,14.49,13.41,14.32,13.8,0.52,3.7681,526773.32,728115.949
2021-07-13,002009.SZ,13.99,14.12,13.62,13.94,14.32,-0.38,-2.6536,309983.68,429274.111
2021-07-14,002009.SZ,13.78,13.79,13.05,13.05,13.94,-0.89,-6.3845,310368.0,412161.926
2021-07-15,002009.SZ,13.0,13.24,12.55,13.15,13.05,0.1,0.7663,266658.96,345005.796
2021-07-16,002009.SZ,13.0,13.47,12.72,13.13,13.15,-0.02,-0.1521,258336.45,342209.939
2021-07-19,002009.SZ,12.96,13.19,12.53,12.62,13.13,-0.51,-3.8842,240603.07,308056.105
2021-07-20,002009.SZ,12.5,12.84,12.45,12.78,12.62,0.16,1.2678,142888.53,181529.085
2021-07-21,002009.SZ,12.78,13.43,12.75,13.33,12.78,0.55,4.3036,236283.0,312058.522
2021-07-22,002009.SZ,13.33,13.99,13.14,13.79,13.33,0.46,3.4509,293943.91,397768.375
2021-07-23,002009.SZ,13.66,14.14,13.4,13.4,13.79,-0.39,-2.8281,303130.01,417931.303
2021-07-26,002009.SZ,13.43,13.6,12.5,12.82,13.4,-0.58,-4.3284,261661.57,341118.801
2021-07-27,002009.SZ,12.88,12.98,11.8,11.85,12.82,-0.97,-7.5663,291409.35,361163.021
2021-07-28,002009.SZ,11.66,12.25,11.39,11.92,11.85,0.07,0.5907,202430.66,240964.71
2021-07-29,002009.SZ,12.47,13.07,12.33,12.86,11.92,0.94,7.8859,258600.02,330558.464
2021-07-30,002009.SZ,12.88,13.23,12.67,12.93,12.86,0.07,0.5443,219825.0,284937.432
2021-08-02,002009.SZ,12.98,13.42,12.91,13.29,12.93,0.36,2.7842,226131.04,299116.044
2021-08-03,002009.SZ,13.23,13.58,12.89,12.98,13.29,-0.31,-2.3326,210428.01,278324.952
2021-08-04,002009.SZ,12.81,13.93,12.8,13.79,12.98,0.81,6.2404,261058.0,354902.862
2021-08-05,002009.SZ,13.73,14.17,13.55,14.0,13.79,0.21,1.5228,241192.66,336224.636
2021-08-06,002009.SZ,14.48,15.4,14.02,15.4,14.0,1.4,10.0,382167.04,577412.693
2021-08-09,002009.SZ,15.99,16.94,15.7,16.55,15.4,1.15,7.4675,662749.26,1088706.672
2021-08-10,002009.SZ,15.98,16.39,15.81,15.98,16.55,-0.57,-3.4441,421590.77,676997.746
2021-08-11,002009.SZ,15.91,17.58,15.61,17.58,15.98,1.6,10.0125,379056.23,636535.69
2021-08-12,002009.SZ,18.13,18.75,17.5,17.85,17.58,0.27,1.5358,508808.65,918437.053
2021-08-13,002009.SZ,17.58,18.4,17.3,17.94,17.85,0.09,0.5042,330829.41,590839.512
