trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
2021-01-28,300048.SZ,4.41,4.54,4.39,4.43,4.46,-0.03,-0.6726,73454.6,32649.322
2021-01-29,300048.SZ,4.42,4.6,4.37,4.56,4.43,0.13,2.9345,117297.4,52462.753
2021-02-01,300048.SZ,4.52,4.64,4.47,4.52,4.56,-0.04,-0.8772,85401.31,38897.241
2021-02-02,300048.SZ,4.49,4.65,4.48,4.63,4.52,0.11,2.4336,88017.31,40274.86
2021-02-03,300048.SZ,4.65,4.74,4.6,4.65,4.63,0.02,0.432,93904.2,43815.411
2021-02-04,300048.SZ,4.69,4.69,4.45,4.47,4.65,-0.18,-3.871,88485.08,39956.188
2021-02-05,300048.SZ,4.52,4.55,4.41,4.41,4.47,-0.06,-1.3423,51945.6,23181.65
2021-02-08,300048.SZ,4.41,4.48,4.4,4.43,4.41,0.02,0.4535,48653.8,21592.027
2021-02-09,300048.SZ,4.42,4.47,4.38,4.41,4.43,-0.02,-0.4515,74480.0,32843.358
2021-02-10,300048.SZ,4.45,4.86,4.45,4.79,4.41,0.38,8.6168,212651.98,99655.867
2021-02-18,300048.SZ,4.9,4.92,4.76,4.79,4.79,0.0,0.0,125873.15,60774.718
2021-02-19,300048.SZ,4.77,4.79,4.68,4.75,4.79,-0.04,-0.8351,102632.4,48539.808
2021-02-22,300048.SZ,4.76,4.88,4.72,4.76,4.75,0.01,0.2105,141327.11,67745.652
2021-02-23,300048.SZ,4.76,4.84,4.63,4.79,4.76,0.03,0.6303,103363.58,48946.171
2021-02-24,300048.SZ,4.82,4.86,4.66,4.73,4.79,-0.06,-1.2526,88145.13,41980.55
2021-02-25,300048.SZ,4.74,4.76,4.64,4.68,4.73,-0.05,-1.0571,65502.78,30612.998
2021-02-26,300048.SZ,4.64,4.68,4.59,4.63,4.68,-0.05,-1.0684,61262.51,28375.152
2021-03-01,300048.SZ,4.63,4.7,4.63,4.65,4.63,0.02,0.432,47869.2,22338.743
2021-03-02,300048.SZ,4.66,4.69,4.54,4.56,4.65,-0.09,-1.9355,60768.88,27882.093
2021-03-03,300048.SZ,4.56,4.62,4.51,4.6,4.56,0.04,0.8772,56455.8,25752.55
2021-03-04,300048.SZ,4.59,4.59,4.47,4.49,4.6,-0.11,-2.3913,74106.37,33532.101
2021-03-05,300048.SZ,4.45,4.55,4.45,4.52,4.49,0.03,0.6682,52751.2,23768.646
2021-03-08,300048.SZ,4.53,4.58,4.45,4.47,4.52,-0.05,-1.1062,70114.8,31702.11
2021-03-09,300048.SZ,4.47,4.55,4.37,4.48,4.47,0.01,0.2237,73624.68,32809.173
2021-03-10,300048.SZ,4.51,4.52,4.43,4.46,4.48,-0.02,-0.4464,43989.0,19601.891
2021-03-11,300048.SZ,4.43,4.55,4.43,4.48,4.46,0.02,0.4484,53412.61,24018.319
2021-03-12,300048.SZ,4.48,4.68,4.47,4.63,4.48,0.15,3.3482,91117.1,41832.99
2021-03-15,300048.SZ,4.61,4.7,4.54,4.56,4.63,-0.07,-1.5119,68719.61,31723.515
2021-03-16,300048.SZ,4.56,4.8,4.52,4.73,4.56,0.17,3.7281,130925.94,61377.76
2021-03-17,300048.SZ,4.69,4.74,4.64,4.67,4.73,-0.06,-1.2685,68814.2,32267.242
2021-03-18,300048.SZ,4.66,4.68,4.59,4.61,4.67,-0.06,-1.2848,60783.08,28144.341
2021-03-19,300048.SZ,4.59,4.65,4.56,4.59,4.61,-0.02,-0.4338,34580.2,15915.676
2021-03-22,300048.SZ,4.59,4.66,4.57,4.61,4.59,0.02,0.4357,47880.2,22105.472
2021-03-23,300048.SZ,4.61,4.63,4.45,4.49,4.61,-0.12,-2.603,79444.41,35785.747
2021-03-24,300048.SZ,4.47,4.52,4.45,4.46,4.49,-0.03,-0.6682,47413.56,21191.554
2021-03-25,300048.SZ,4.5,4.57,4.41,4.55,4.46,0.09,2.0179,58491.2,26254.931
2021-03-26,300048.SZ,4.53,4.62,4.52,4.6,4.55,0.05,1.0989,56792.2,26046.036
2021-03-29,300048.SZ,4.59,4.62,4.54,4.55,4.6,-0.05,-1.087,32058.63,14624.523
2021-03-30,300048.SZ,4.54,4.57,4.49,4.5,4.55,-0.05,-1.0989,28334.52,12783.383
2021-03-31,300048.SZ,4.51,4.56,4.48,4.53,4.5,0.03,0.6667,36677.6,16603.063
2021-04-01,300048.SZ,4.51,4.56,4.5,4.51,4.53,-0.02,-0.4415,26267.96,11867.757
2021-04-02,300048.SZ,4.5,4.53,4.49,4.5,4.51,-0.01,-0.2217,25712.8,11600.462
2021-04-06,300048.SZ,4.51,4.59,4.51,4.55,4.5,0.05,1.1111,39998.08,18227.921
2021-04-07,300048.SZ,4.55,4.66,4.52,4.63,4.55,0.08,1.7582,74464.68,34229.072
2021-04-08,300048.SZ,4.58,4.65,4.55,4.56,4.63,-0.07,-1.5119,66740.68,30598.997
2021-04-09,300048.SZ,4.57,4.78,4.53,4.64,4.56,0.08,1.7544,135833.4,63621.548
2021-04-12,300048.SZ,4.63,4.78,4.58,4.68,4.64,0.04,0.8621,104664.0,49292.494
2021-04-13,300048.SZ,4.74,4.79,4.66,4.7,4.68,0.02,0.4274,95954.79,45424.857
2021-04-14,300048.SZ,4.71,4.77,4.66,4.69,4.7,-0.01,-0.2128,74817.79,35191.283
2021-04-15,300048.SZ,4.68,4.83,4.66,4.8,4.69,0.11,2.3454,109836.3,52365.557
2021-04-16,300048.SZ,4.78,5.11,4.78,5.07,4.8,0.27,5.625,253539.59,125992.993
2021-04-19,300048.SZ,5.1,5.3,5.07,5.24,5.07,0.17,3.3531,271171.22,141810.603
2021-04-20,300048.SZ,5.19,5.29,4.98,5.0,5.24,-0.24,-4.5802,315192.11,160937.269
2021-04-21,300048.SZ,5.06,5.13,4.97,5.03,5.0,0.03,0.6,156682.62,79240.831
2021-04-22,300048.SZ,5.06,5.13,4.97,4.99,5.03,-0.04,-0.7952,96014.36,48189.187
2021-04-23,300048.SZ,5.04,5.24,4.98,5.2,4.99,0.21,4.2084,235246.8,120534.091
2021-04-26,300048.SZ,5.18,5.3,5.1,5.23,5.2,0.03,0.5769,214102.2,111548.617
2021-04-27,300048.SZ,5.22,5.25,5.05,5.07,5.23,-0.16,-3.0593,127924.4,65480.282
2021-04-28,300048.SZ,5.18,5.19,5.06,5.15,5.07,0.08,1.5779,97755.03,50215.331
2021-04-29,300048.SZ,5.15,5.17,5.06,5.09,5.15,-0.06,-1.165,91617.69,46832.274
2021-04-30,300048.SZ,5.09,5.18,5.01,5.1,5.09,0.01,0.1965,110308.14,56097.164
2021-05-06,300048.SZ,5.09,5.14,4.99,5.01,5.1,-0.09,-1.7647,102097.34,51504.94
2021-05-07,300048.SZ,4.99,5.04,4.96,4.96,5.01,-0.05,-0.998,77026.82,38398.325
2021-05-10,300048.SZ,4.94,4.96,4.75,4.88,4.96,-0.08,-1.6129,146502.19,71012.507
2021-05-11,300048.SZ,4.93,4.93,4.83,4.86,4.88,-0.02,-0.4098,73676.8,35897.863
2021-05-12,300048.SZ,4.9,5.26,4.84,5.18,4.86,0.32,6.5844,242288.5,124134.462
2021-05-13,300048.SZ,5.2,5.23,5.06,5.09,5.18,-0.09,-1.7375,123612.6,63421.928
2021-05-14,300048.SZ,5.12,5.16,5.07,5.12,5.09,0.03,0.5894,85252.4,43512.64
2021-05-17,300048.SZ,5.13,5.18,5.02,5.03,5.12,-0.09,-1.7578,117358.8,59573.323
2021-05-18,300048.SZ,5.17,5.43,5.13,5.14,5.03,0.11,2.1869,357999.59,189047.753
2021-05-19,300048.SZ,5.08,5.2,5.04,5.08,5.14,-0.06,-1.1673,189191.44,96599.46
2021-05-20,300048.SZ,5.06,5.11,5.02,5.04,5.08,-0.04,-0.7874,107420.8,54274.629
2021-05-21,300048.SZ,5.06,5.11,5.02,5.02,5.04,-0.02,-0.3968,90021.8,45465.228
2021-05-24,300048.SZ,5.05,5.08,4.99,5.02,5.02,0.0,0.0,106049.81,53362.85
2021-05-25,300048.SZ,5.03,5.05,4.93,5.01,5.02,-0.01,-0.1992,95318.0,47494.622
2021-05-26,300048.SZ,5.01,5.06,4.97,5.01,5.01,0.0,0.0,82660.42,41358.931
2021-05-27,300048.SZ,5.01,5.07,4.97,5.03,5.01,0.02,0.3992,79771.4,40107.38
2021-05-28,300048.SZ,5.0,5.05,4.98,4.98,5.03,-0.05,-0.994,71493.23,35794.556
2021-05-31,300048.SZ,5.01,5.06,4.95,5.02,4.98,0.04,0.8032,78475.8,39361.053
2021-06-01,300048.SZ,5.02,5.03,4.95,4.96,5.02,-0.06,-1.1952,86501.31,42999.715
2021-06-02,300048.SZ,4.99,4.99,4.84,4.87,4.96,-0.09,-1.8145,159443.54,77774.634
2021-06-03,300048.SZ,4.86,5.02,4.85,4.95,4.87,0.08,1.6427,104451.67,51632.487
2021-06-04,300048.SZ,4.94,4.96,4.88,4.9,4.95,-0.05,-1.0101,75528.14,37060.653
2021-06-07,300048.SZ,4.9,4.93,4.84,4.86,4.9,-0.04,-0.8163,86080.6,41921.356
2021-06-08,300048.SZ,4.85,4.88,4.75,4.78,4.86,-0.08,-1.6461,101118.65,48603.639
2021-06-09,300048.SZ,4.81,4.81,4.75,4.79,4.78,0.01,0.2092,76526.72,36547.413
2021-06-10,300048.SZ,4.78,4.87,4.73,4.8,4.79,0.01,0.2088,76942.43,36865.579
2021-06-11,300048.SZ,4.8,4.92,4.76,4.82,4.8,0.02,0.4167,85497.4,41489.153
2021-06-15,300048.SZ,4.81,4.82,4.66,4.68,4.82,-0.14,-2.9046,101661.63,47983.695
2021-06-16,300048.SZ,4.71,4.71,4.61,4.62,4.68,-0.06,-1.2821,70162.03,32622.641
2021-06-17,300048.SZ,4.62,4.68,4.62,4.66,4.62,0.04,0.8658,46466.0,21609.139
2021-06-18,300048.SZ,4.65,4.75,4.57,4.69,4.66,0.03,0.6438,62920.23,29381.636
2021-06-21,300048.SZ,4.69,4.74,4.62,4.65,4.69,-0.04,-0.8529,85198.6,39813.752
2021-06-22,300048.SZ,4.65,4.73,4.62,4.7,4.65,0.05,1.0753,85261.2,39929.183
2021-06-23,300048.SZ,4.71,4.71,4.65,4.7,4.7,0.0,0.0,53747.62,25186.488
2021-06-24,300048.SZ,4.71,4.83,4.62,4.75,4.7,0.05,1.0638,131938.31,62399.632
2021-06-25,300048.SZ,4.71,4.84,4.68,4.82,4.75,0.07,1.4737,107158.46,51110.697
2021-06-28,300048.SZ,4.83,4.88,4.79,4.83,4.82,0.01,0.2075,75759.2,36704.04
2021-06-29,300048.SZ,4.83,4.85,4.7,4.73,4.83,-0.1,-2.0704,83210.0,39619.734
2021-06-30,300048.SZ,4.75,4.8,4.67,4.74,4.73,0.01,0.2114,80764.23,38217.465
2021-07-01,300048.SZ,4.74,4.77,4.65,4.65,4.74,-0.09,-1.8987,62912.8,29623.197
2021-07-02,300048.SZ,4.67,4.73,4.63,4.65,4.65,0.0,0.0,54852.8,25626.042
2021-07-05,300048.SZ,4.65,4.7,4.61,4.63,4.65,-0.02,-0.4301,61937.86,28723.042
2021-07-06,300048.SZ,4.63,4.64,4.58,4.62,4.63,-0.01,-0.216,83713.36,38540.656
2021-07-07,300048.SZ,4.62,4.69,4.59,4.67,4.62,0.05,1.0823,72594.4,33761.896
2021-07-08,300048.SZ,4.68,4.8,4.67,4.75,4.67,0.08,1.7131,96184.5,45773.608
2021-07-09,300048.SZ,4.76,4.81,4.71,4.79,4.75,0.04,0.8421,73816.4,35218.091
2021-07-12,300048.SZ,4.79,4.97,4.78,4.92,4.79,0.13,2.714,176626.6,86351.776
2021-07-13,300048.SZ,4.95,5.1,4.9,4.91,4.92,-0.01,-0.2033,210990.16,105312.131
2021-07-14,300048.SZ,4.91,5.01,4.9,4.96,4.91,0.05,1.0183,170433.01,84657.797
2021-07-15,300048.SZ,4.91,5.0,4.86,4.88,4.96,-0.08,-1.6129,114070.23,56112.453
2021-07-16,300048.SZ,4.91,5.16,4.86,5.07,4.88,0.19,3.8934,228421.98,115939.098
2021-07-19,300048.SZ,5.09,5.12,4.95,4.97,5.07,-0.1,-1.9724,135568.6,67857.889
2021-07-20,300048.SZ,4.97,5.12,4.9,5.09,4.97,0.12,2.4145,163728.16,82713.864
2021-07-21,300048.SZ,5.12,5.14,5.04,5.08,5.09,-0.01,-0.1965,122157.18,62038.001
2021-07-22,300048.SZ,5.08,5.1,5.03,5.04,5.08,-0.04,-0.7874,120517.06,60919.074
2021-07-23,300048.SZ,5.04,5.32,5.0,5.27,5.04,0.23,4.5635,360138.44,187161.044
2021-07-26,300048.SZ,5.27,5.42,5.08,5.2,5.27,-0.07,-1.3283,291240.0,152511.764
2021-07-27,300048.SZ,5.21,5.49,5.18,5.18,5.2,-0.02,-0.3846,297469.87,158931.38
2021-07-28,300048.SZ,5.12,5.27,4.92,5.19,5.18,0.01,0.1931,261427.39,134463.204
2021-07-29,300048.SZ,5.25,5.33,5.14,5.15,5.19,-0.04,-0.7707,199482.9,103743.62
2021-07-30,300048.SZ,5.16,5.33,5.14,5.31,5.15,0.16,3.1068,242094.29,127111.421
2021-08-02,300048.SZ,5.3,5.43,5.22,5.3,5.31,-0.01,-0.1883,205305.45,109037.82
2021-08-03,300048.SZ,5.27,5.38,5.21,5.23,5.3,-0.07,-1.3208,163163.47,86175.767
2021-08-04,300048.SZ,5.21,5.31,5.16,5.28,5.23,0.05,0.956,247946.2,129680.066
2021-08-05,300048.SZ,5.26,6.3,5.26,6.01,5.28,0.73,13.8258,1100404.3,645933.684
2021-08-06,300048.SZ,5.91,6.12,5.82,6.0,6.01,-0.01,-0.1664,624481.93,371281.959
2021-08-09,300048.SZ,5.95,5.97,5.71,5.75,6.0,-0.25,-4.1667,353812.9,204893.117
2021-08-10,300048.SZ,5.7,5.8,5.61,5.67,5.75,-0.08,-1.3913,290504.34,165134.741
2021-08-11,300048.SZ,5.67,6.49,5.61,6.26,5.67,0.59,10.4056,922424.11,567194.551
2021-08-12,300048.SZ,6.32,6.58,6.15,6.29,6.26,0.03,0.4792,635833.93,401676.466
2021-08-13,300048.SZ,6.27,6.32,6.13,6.19,6.29,-0.1,-1.5898,366213.37,227698.901
