2007-01-01 00:00	1.31908	1.31985	1.31650	1.31931	728451
2007-01-02 00:00	1.31916	1.32951	1.31837	1.32754	2024367
2007-01-03 00:00	1.32743	1.32903	1.31761	1.31925	2005667
2007-01-04 00:00	1.31935	1.31954	1.30823	1.30876	2011064
2007-01-05 00:00	1.30871	1.31029	1.29883	1.29909	2011796
2007-01-06 00:00	1.29907	1.30126	1.29804	1.29995	1164752
2007-01-08 00:00	1.30097	1.30271	1.29722	1.30071	843460
2007-01-09 00:00	1.30062	1.30517	1.29866	1.29993	2003509
2007-01-10 00:00	1.29993	1.30138	1.29304	1.29444	2023408
2007-01-11 00:00	1.29435	1.30124	1.28836	1.28880	2005088
2007-01-12 00:00	1.28867	1.29418	1.28668	1.29317	2000108
2007-01-13 00:00	1.29270	1.29334	1.29067	1.29212	1162090
2007-01-15 00:00	1.29219	1.29550	1.29121	1.29338	837804
2007-01-16 00:00	1.29329	1.29875	1.29183	1.29296	2008859
2007-01-17 00:00	1.29288	1.29478	1.28973	1.29468	2015637
2007-01-18 00:00	1.29476	1.29756	1.28971	1.29467	1999759
2007-01-19 00:00	1.29485	1.29998	1.29129	1.29426	1995081
2007-01-20 00:00	1.29425	1.29701	1.29367	1.29536	1167295
2007-01-22 00:00	1.29592	1.29769	1.29201	1.29554	841002
2007-01-23 00:00	1.29537	1.30423	1.29288	1.30304	2001805
2007-01-24 00:00	1.30307	1.30363	1.29536	1.29618	1999225
2007-01-25 00:00	1.29613	1.30002	1.29475	1.29754	2010436
2007-01-26 00:00	1.29748	1.29853	1.28807	1.29042	2004585
2007-01-27 00:00	1.29017	1.29275	1.29011	1.29144	1162528
2007-01-29 00:00	1.29147	1.29377	1.28948	1.29346	835195
2007-01-30 00:00	1.29333	1.29800	1.29296	1.29555	2013003
2007-01-31 00:00	1.29535	1.30163	1.29239	1.29919	2000396
2007-02-01 00:00	1.29917	1.30482	1.29917	1.30210	2009259
2007-02-02 00:00	1.30212	1.30615	1.29661	1.29727	2000324
2007-02-03 00:00	1.29720	1.29761	1.29474	1.29562	1166200
2007-02-05 00:00	1.29610	1.29651	1.29126	1.29242	844941
2007-02-06 00:00	1.29246	1.29590	1.29095	1.29509	1994010
2007-02-07 00:00	1.29497	1.30161	1.29485	1.30151	2001143
2007-02-08 00:00	1.30143	1.30374	1.29759	1.30363	2009531
2007-02-09 00:00	1.30362	1.30452	1.29817	1.29958	2015101
2007-02-10 00:00	1.29952	1.30128	1.29884	1.30047	1170205
2007-02-12 00:00	1.29890	1.30359	1.29390	1.29606	876380
2007-02-13 00:00	1.29591	1.30426	1.29498	1.30115	2001727
2007-02-14 00:00	1.30118	1.31488	1.30106	1.31238	2005335
2007-02-15 00:00	1.31237	1.31716	1.31154	1.31423	2013086
2007-02-16 00:00	1.31415	1.31530	1.30958	1.31218	2012606
2007-02-17 00:00	1.31203	1.31425	1.31151	1.31356	1161187
2007-02-19 00:00	1.31364	1.31621	1.31201	1.31395	862105
2007-02-20 00:00	1.31366	1.31881	1.31302	1.31508	2019799
2007-02-21 00:00	1.31497	1.31648	1.31116	1.31290	2008556
2007-02-22 00:00	1.31272	1.31435	1.30796	1.31067	2001194
2007-02-23 00:00	1.31043	1.31863	1.31013	1.31663	2016610
