,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
111,000534.SZ,20100129,6.9473,7.3495,8.2911,6.8376,7.3404,-0.39309999999999956,-5.3553,192108662.0,1616033054.0
110,000534.SZ,20100226,7.8432,6.9016,7.9986,6.2709,6.9473,0.8959000000000001,12.8957,74614029.0,572996193.0
109,000534.SZ,20100331,7.4318,7.77,8.1357,6.9108,7.8432,-0.41140000000000043,-5.2453,116266080.0,951377788.0
108,000534.SZ,20100430,6.3988,7.4501,8.6384,6.216,7.4318,-1.0330000000000004,-13.8997,249803446.0,2170160712.0
107,000534.SZ,20100531,5.7343,6.3714,6.7931,5.3501,6.5588,-0.8244999999999996,-12.5709,73867437.0,486821082.0
106,000534.SZ,20100630,4.9566,5.6687,5.7905,4.9472,5.7343,-0.7777000000000003,-13.5622,63844680.0,377586392.0
105,000534.SZ,20100730,5.9592,4.9566,5.9779,4.6568,4.9566,1.0026000000000002,20.2276,106891391.0,606537126.0
104,000534.SZ,20100831,6.1278,5.9123,6.7837,5.6687,5.9592,0.16859999999999964,2.8292,131036879.0,863798602.0
103,000534.SZ,20100930,5.6687,6.1278,6.3058,5.4626,6.1278,-0.4590999999999994,-7.4921,74657291.0,472576647.0
102,000534.SZ,20101029,5.6968,5.6781,6.0435,5.5,5.6687,0.028099999999999348,0.4957,69935765.0,429199334.0
101,000534.SZ,20101130,5.2096,5.6968,6.259,5.0597,5.6968,-0.48719999999999963,-8.5522,120145746.0,735053596.0
100,000534.SZ,20101231,5.8373,5.1815,6.4183,5.1346,5.2096,0.6276999999999999,12.0489,119516051.0,740174440.0
99,000534.SZ,20110131,5.3876,5.8561,6.1372,5.1721,5.8373,-0.4497,-7.7039,45801579.0,280200405.0
98,000534.SZ,20110228,5.8467,5.397,5.9404,5.2939,5.3876,0.4591000000000003,8.5214,35079081.0,212206478.0
97,000534.SZ,20110331,5.931,5.8373,6.3058,5.5844,5.8467,0.08429999999999982,1.4418,162842231.0,1037142278.0
96,000534.SZ,20110429,5.931,5.931,6.5682,5.6218,5.931,0.0,0.0,130331441.0,869746098.0
95,000534.SZ,20110531,5.4626,5.9404,6.3246,5.2283,5.931,-0.4683999999999999,-7.8975,108204772.0,687654337.0
94,000534.SZ,20110630,7.8425,5.4251,8.0111,5.3408,5.4626,2.3799,43.5672,519735773.0,4005427258.0
93,000534.SZ,20110729,6.8024,7.5895,7.7019,6.5588,7.8425,-1.0401000000000007,-13.2624,294024533.0,2268252392.0
92,000534.SZ,20110831,7.2259,6.913,9.0087,6.7328,6.8845,0.34140000000000015,4.959,498583635.0,4197296656.0
91,000534.SZ,20110930,6.0785,7.3112,7.719,5.813,7.2259,-1.1474000000000002,-15.879,189424347.0,1424838108.0
90,000534.SZ,20111031,5.794,6.0216,6.3724,5.2914,6.0785,-0.2845000000000004,-4.6804,82901838.0,515459858.0
89,000534.SZ,20111130,6.069,5.7181,6.2871,5.4336,5.794,0.27500000000000036,4.7463,123305697.0,770482143.0
88,000534.SZ,20111230,3.85,6.2586,6.4293,3.6983,6.069,-2.219,-36.5629,85106872.0,437185858.0
87,000534.SZ,20120131,4.0112,3.9069,4.2009,3.3854,3.85,0.16119999999999957,4.187,71253300.0,295459320.0
86,000534.SZ,20120229,4.675,3.9733,5.1207,3.9259,4.0112,0.6638000000000002,16.5487,143770073.0,700540566.0
85,000534.SZ,20120330,4.4854,4.9121,5.6517,4.2673,4.675,-0.18959999999999955,-4.0556,173978602.0,938097458.0
84,000534.SZ,20120427,5.1112,4.4285,5.5759,4.3905,4.4854,0.6257999999999999,13.9519,112073844.0,598636082.0
83,000534.SZ,20120531,6.4578,5.2155,6.9793,5.0543,5.1112,1.3465999999999996,26.3461,262534085.0,1653906712.0
82,000534.SZ,20120629,5.0448,6.4483,6.5052,4.7509,6.4578,-1.4129999999999994,-21.8805,148138564.0,910598010.0
81,000534.SZ,20120731,4.3336,5.0733,5.4052,4.2673,5.0448,-0.7112000000000007,-14.0977,78964284.0,413505648.0
80,000534.SZ,20120831,4.4244,4.4052,5.1331,4.3286,4.3765,0.047900000000000276,1.0945,66031997.0,329725672.0
79,000534.SZ,20120928,4.6255,4.4244,5.0373,4.3669,4.4244,0.2010999999999994,4.5452,84020467.0,417634256.0
78,000534.SZ,20121031,4.7404,4.6064,5.0852,4.5776,4.6255,0.11490000000000045,2.4841,61034992.0,306789046.0
77,000534.SZ,20121130,4.3765,4.7596,5.6789,4.1371,4.7404,-0.3639000000000001,-7.6766,208002851.0,1119829208.0
76,000534.SZ,20121231,5.1714,4.3286,5.2863,3.936,4.3765,0.7949000000000002,18.1629,144025768.0,728335608.0
75,000534.SZ,20130131,5.5449,5.2001,6.1578,5.0086,5.1714,0.37349999999999994,7.2224,247542969.0,1438410128.0
74,000534.SZ,20130228,5.3342,5.5449,5.6502,5.1331,5.5449,-0.2107000000000001,-3.7999,78314131.0,440690108.0
73,000534.SZ,20130329,4.8075,5.3342,5.3342,4.7021,5.3342,-0.5267,-9.874,90300214.0,462975860.0
72,000534.SZ,20130426,5.0756,4.8075,5.4108,4.7021,4.8075,0.26809999999999956,5.5767,81450933.0,430422639.0
71,000534.SZ,20130531,5.6023,5.0181,5.6023,4.5968,5.0756,0.5267,10.3771,130233742.0,693829820.0
70,000534.SZ,20130628,4.2999,5.4108,5.5832,3.9551,5.6023,-1.3023999999999996,-23.2476,157474306.0,852787255.0
69,000534.SZ,20130731,4.1946,4.2807,4.568,4.0222,4.2999,-0.10529999999999973,-2.4489,61236835.0,277802729.0
68,000534.SZ,20130830,4.5895,4.2506,4.7154,4.2216,4.2409,0.34860000000000024,8.22,88202664.0,410581225.0
67,000534.SZ,20130930,4.512,4.5798,4.8219,4.4055,4.5895,-0.07750000000000057,-1.6886,75674535.0,360670025.0
66,000534.SZ,20131031,4.3281,4.512,4.8606,4.1441,4.512,-0.1838999999999995,-4.0758,59527485.0,281750223.0
65,000534.SZ,20131129,4.4152,4.3087,4.4636,4.115,4.3281,0.08709999999999951,2.0124,33509976.0,149930040.0
64,000534.SZ,20131231,4.1441,4.3765,4.4443,4.0182,4.4152,-0.2710999999999997,-6.1402,37889478.0,167563188.0
63,000534.SZ,20140130,4.0279,4.115,4.1538,3.8052,4.1441,-0.11620000000000008,-2.804,25335709.0,104959585.0
62,000534.SZ,20140228,4.1441,3.9892,4.3087,3.9214,4.0279,0.11620000000000008,2.8849,31969480.0,136945833.0
61,000534.SZ,20140331,4.4539,4.1441,4.6379,4.1054,4.1441,0.3098000000000001,7.4757,85208752.0,387431532.0
60,000534.SZ,20140430,4.8509,4.4346,5.3157,4.3668,4.4539,0.39700000000000024,8.9135,123725833.0,613202387.0
59,000534.SZ,20140530,5.4996,4.8509,5.6546,4.725,4.8509,0.6486999999999998,13.3728,107390491.0,579740077.0
58,000534.SZ,20140630,5.6352,5.4996,5.7611,5.3447,5.4996,0.13560000000000016,2.4656,58432433.0,332548130.0
57,000534.SZ,20140731,5.9644,5.6352,6.4969,5.5965,5.6352,0.32920000000000016,5.8419,51003792.0,314507361.8
56,000534.SZ,20140829,7.5911,5.916,8.0171,5.916,5.9644,1.6266999999999996,27.2735,136548605.0,994056964.55
55,000534.SZ,20140930,8.3172,7.5911,9.0047,7.3684,7.5911,0.7260999999999997,9.5651,174696727.0,1449740180.94
54,000534.SZ,20141031,9.7115,8.3463,9.7793,8.3366,8.3172,1.3942999999999994,16.7641,121567328.0,1138345904.4
53,000534.SZ,20141128,10.2634,9.7115,10.7282,8.3947,9.7115,0.5519000000000016,5.683,194878964.0,1902506707.34
52,000534.SZ,20141231,7.2193,10.5008,10.5008,6.8667,10.3833,-3.1640000000000006,-30.472,193143330.0,1740195224.53
51,000534.SZ,20150130,7.6405,7.2291,8.1793,7.0626,7.2193,0.4212000000000007,5.8344,82846720.0,652108405.69
50,000534.SZ,20150227,7.7972,7.376,7.9834,7.0528,7.6405,0.15669999999999984,2.0509,55611180.0,434649504.18
49,000534.SZ,20150331,10.9514,7.8756,11.3432,7.856,7.7972,3.1541999999999994,40.453,248611542.0,2440625179.07
48,000534.SZ,20150430,15.6826,10.971,15.6826,10.971,10.9514,4.731200000000001,43.2018,197514330.0,2720038323.03
47,000534.SZ,20150731,9.8366,14.1113,14.1113,8.8933,15.6836,-5.8469999999999995,-37.281,344669275.0,3877709038.62
46,000534.SZ,20150831,9.2863,9.9349,9.984,8.51,9.8366,-0.5503,-5.5944,39544468.0,370834686.63
