,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
125,000060.SZ,20100129,6.8116,8.4496,9.5627,6.4858,8.4164,-1.6047999999999991,-19.0675,472554764.0,12821403610.0
124,000060.SZ,20100226,7.0378,6.6969,7.3003,6.5461,6.8116,0.2261999999999995,3.3208,209542297.0,4837899458.0
123,000060.SZ,20100331,7.8825,7.2701,8.0846,6.6457,7.0378,0.8447000000000005,12.0023,304387030.0,7363818530.0
122,000060.SZ,20100430,7.2671,7.9549,8.6276,7.08,7.8825,-0.6154000000000002,-7.8072,375202500.0,9861586690.0
121,000060.SZ,20100531,6.8368,11.2198,11.379,5.5678,11.2807,-4.443899999999999,-39.3938,760294832.0,10841570212.0
120,000060.SZ,20100630,6.0595,6.7431,7.2301,5.9705,6.8368,-0.7773000000000003,-11.3694,294361318.0,4265978504.0
119,000060.SZ,20100730,7.085,6.0735,7.291,5.6802,6.0595,1.0255,16.9238,430240543.0,6126204276.0
118,000060.SZ,20100831,7.4596,7.0897,7.8576,6.8368,7.085,0.37460000000000004,5.2872,666693028.0,10395289442.0
117,000060.SZ,20100930,7.9606,7.4596,8.1854,7.0709,7.4596,0.5010000000000003,6.7162,675844454.0,11093135822.0
116,000060.SZ,20101029,10.5783,8.7567,11.8239,8.7567,7.9606,2.6177,32.8832,1269867094.0,28284793242.0
115,000060.SZ,20101130,8.9815,10.6298,12.4795,8.4289,10.5783,-1.5968,-15.0951,1201490212.0,27063923086.0
114,000060.SZ,20101231,10.5361,8.9815,10.9576,8.8504,8.9815,1.5545999999999989,17.3089,735077729.0,15734415794.0
113,000060.SZ,20110131,8.9862,10.6673,11.0793,8.2416,10.5361,-1.5498999999999992,-14.7104,469330427.0,9767199372.0
112,000060.SZ,20110228,9.7729,9.1641,10.0585,8.649,8.9862,0.7866999999999997,8.7545,374160197.0,7635891004.0
111,000060.SZ,20110331,9.7401,9.7869,10.0445,8.9487,9.7729,-0.03279999999999994,-0.3356,694144642.0,14134119448.0
110,000060.SZ,20110429,8.9159,9.8291,10.3957,8.4383,9.7401,-0.8241999999999994,-8.4619,560459090.0,11615069408.0
109,000060.SZ,20110531,7.6786,11.6093,11.6093,7.4958,11.6032,-3.924599999999999,-33.8234,259562418.0,3629655984.0
108,000060.SZ,20110630,8.1052,7.8614,8.2758,7.4958,7.6786,0.42659999999999965,5.5557,312690024.0,4068967568.0
107,000060.SZ,20110729,7.9589,8.1356,8.7207,7.77,8.1052,-0.1463000000000001,-1.805,372314282.0,5109122552.0
106,000060.SZ,20110831,7.3068,7.9833,8.093,6.7706,7.9589,-0.6520999999999999,-8.1933,304007865.0,3603393400.0
105,000060.SZ,20110930,6.2952,7.3617,7.3617,6.2038,7.3068,-1.0115999999999996,-13.8446,168843314.0,1925873180.0
104,000060.SZ,20111031,6.4537,6.3135,6.5938,5.6492,6.2952,0.15850000000000009,2.5178,174677318.0,1790446648.0
103,000060.SZ,20111130,5.7041,6.3866,6.6365,5.6675,6.4537,-0.7496,-11.615,206012186.0,2115536292.0
102,000060.SZ,20111230,5.0155,5.96,6.1429,4.7839,5.7041,-0.6886000000000001,-12.072,128353980.0,1124945026.0
101,000060.SZ,20120131,5.8138,5.0764,6.0149,4.7595,5.0155,0.7982999999999993,15.9167,236545039.0,2153108456.0
100,000060.SZ,20120229,6.5207,5.8016,6.6913,5.4786,5.8138,0.7069000000000001,12.159,508088316.0,5142336392.0
99,000060.SZ,20120330,5.2897,6.3866,6.5938,5.2409,6.5207,-1.2309999999999999,-18.8783,435187161.0,4346312768.0
98,000060.SZ,20120427,5.7589,5.2958,5.9235,5.2531,5.2897,0.46919999999999984,8.8701,200947954.0,1868631412.0
97,000060.SZ,20120531,5.7285,5.8747,6.2404,5.4055,5.7589,-0.030399999999999316,-0.5279,296893963.0,2870988640.0
96,000060.SZ,20120629,5.2531,5.7102,5.765,4.985,5.7285,-0.4754000000000005,-8.2989,129350167.0,1169599724.0
95,000060.SZ,20120731,5.1292,5.3995,5.5101,5.0064,5.2951,-0.16589999999999971,-3.1331,140419707.0,1203737992.0
94,000060.SZ,20120831,4.6255,5.1292,5.4425,4.5948,5.1292,-0.5037000000000003,-9.8202,122243039.0,1021390330.0
93,000060.SZ,20120928,5.0432,4.6378,5.4671,4.4289,4.6255,0.41769999999999996,9.0304,286630208.0,2359814468.0
92,000060.SZ,20121031,4.6317,5.0371,5.0739,4.5887,5.0432,-0.4114999999999993,-8.1595,118042259.0,942401306.0
91,000060.SZ,20121130,4.5641,4.6808,4.8344,4.5149,4.6317,-0.06760000000000055,-1.4595,101881413.0,777792022.0
90,000060.SZ,20121231,5.5592,4.5641,5.5961,4.4228,4.5641,0.9950999999999999,21.8028,285506421.0,2379722720.0
89,000060.SZ,20130131,6.2963,5.7435,6.2963,5.4056,5.5592,0.7370999999999999,13.2591,436144301.0,4052958666.0
88,000060.SZ,20130228,6.3271,6.5052,7.3652,5.8971,6.2963,0.03080000000000016,0.4892,689131920.0,7448638422.0
87,000060.SZ,20130329,5.5346,6.2656,6.2779,5.4609,6.3271,-0.7924999999999995,-12.5255,484741865.0,4626547346.0
86,000060.SZ,20130426,5.3319,5.5408,5.8234,5.0494,5.5346,-0.2027000000000001,-3.6624,213355840.0,1903026136.0
85,000060.SZ,20130531,5.5838,5.2091,5.8234,5.1415,5.3319,0.2519,4.7244,279745527.0,2526455064.0
84,000060.SZ,20130628,4.0665,5.5838,5.6391,3.7655,5.5838,-1.5173000000000005,-27.1733,207061137.0,1568831552.0
83,000060.SZ,20130731,4.1525,4.0727,4.6624,3.9805,4.0665,0.0860000000000003,2.1148,248092969.0,1725990208.0
82,000060.SZ,20130830,4.4962,4.2306,4.8174,4.1689,4.175,0.32120000000000015,7.6934,297940593.0,2190727392.0
81,000060.SZ,20130930,4.3109,4.5147,4.8606,4.2677,4.4962,-0.1852999999999998,-4.1213,215218792.0,1591967786.0
80,000060.SZ,20131031,4.0453,4.2924,4.4159,3.8971,4.3109,-0.26560000000000006,-6.1611,156672839.0,1070075290.0
79,000060.SZ,20131129,4.1071,4.0392,4.2245,3.8539,4.0453,0.061799999999999855,1.5277,140407033.0,917875440.0
78,000060.SZ,20131231,3.8786,4.0762,4.243,3.7365,4.1071,-0.22849999999999993,-5.5635,173181430.0,1126412062.0
77,000060.SZ,20140130,3.403,3.6439,3.7057,3.3166,3.8786,-0.4756,-12.2622,115592471.0,650017632.0
76,000060.SZ,20140228,3.6748,3.403,3.7304,3.3598,3.403,0.2717999999999998,7.9871,184481309.0,1063314858.0
75,000060.SZ,20140331,3.5574,3.6748,3.718,3.3227,3.6748,-0.11739999999999995,-3.1947,180467603.0,1033450282.0
74,000060.SZ,20140430,3.3536,3.5574,3.6254,3.2672,3.5574,-0.20379999999999976,-5.7289,134039650.0,762944180.0
73,000060.SZ,20140530,3.471,3.3351,3.6995,3.3042,3.3536,0.11739999999999995,3.5007,149479187.0,850061340.0
72,000060.SZ,20140630,4.2219,3.5079,4.4081,3.3899,3.4893,0.7325999999999997,20.9956,516175737.0,3352712514.0
71,000060.SZ,20140731,5.209,4.3026,5.5009,4.2095,4.2219,0.9870999999999999,23.3805,1213888588.0,9351682618.17
70,000060.SZ,20140829,4.7124,5.1408,5.2587,4.6006,5.209,-0.49659999999999993,-9.5335,608476791.0,4802877276.05
69,000060.SZ,20140930,4.7558,4.7186,5.0166,4.4888,4.7124,0.043400000000000105,0.921,537014087.0,4127322442.53
68,000060.SZ,20141031,4.7186,4.8241,5.06,4.4578,4.7558,-0.037199999999999456,-0.7822,409971408.0,3135099344.31
67,000060.SZ,20141128,5.0973,4.7186,5.3084,4.5758,4.7186,0.37869999999999937,8.0257,784585485.0,6240943318.62
66,000060.SZ,20141231,5.892,5.0538,6.7115,5.0166,5.0973,0.7947000000000006,15.5906,1597200409.0,15511952229.99
65,000060.SZ,20150130,6.3887,5.9417,7.1399,5.5505,5.892,0.4966999999999997,8.4301,1203873075.0,12456706524.79
64,000060.SZ,20150227,6.5625,6.3018,6.7053,5.8237,6.3887,0.17379999999999995,2.7204,421613380.0,4287300479.96
63,000060.SZ,20150331,7.916,6.6867,8.3009,6.6122,6.5625,1.3535000000000004,20.6248,1443045008.0,17306953902.54
62,000060.SZ,20150430,11.3246,7.8974,12.5787,7.8726,7.916,3.4086,43.0596,2067799025.0,34373737291.55
61,000060.SZ,20150529,12.8519,11.3183,15.0249,9.9959,11.3246,1.5273000000000003,13.4866,1747650889.0,33637813046.59
60,000060.SZ,20150630,11.5546,13.0464,18.3979,9.9635,12.8661,-1.3114999999999988,-10.1935,2365135813.0,57599263280.01
59,000060.SZ,20150731,8.3661,11.3557,11.623,6.8184,11.5546,-3.1885000000000012,-27.5951,1821834691.0,25931619195.46
58,000060.SZ,20150831,6.98,8.0429,11.2998,5.9047,8.3661,-1.386099999999999,-16.5681,1854524564.0,26573276022.03
57,000060.SZ,20150930,5.8364,6.893,7.5083,5.6375,6.98,-1.1436000000000002,-16.384,925300766.0,9655815548.27
56,000060.SZ,20151030,7.123,6.1534,8.0118,6.0291,5.8364,1.2866,22.0444,1320772814.0,15533500093.81
55,000060.SZ,20151130,7.614,6.893,8.9814,6.8246,7.123,0.49099999999999966,6.8932,1549558307.0,20063958610.54
54,000060.SZ,20151231,8.7204,7.6078,10.0816,7.5208,7.614,1.1063999999999998,14.5311,1963530051.0,28643801875.78
53,000060.SZ,20160129,5.625,8.7079,8.8571,5.3081,8.7204,-3.0953999999999997,-35.4961,948813101.0,10535998310.24
52,000060.SZ,20160229,7.1478,5.6375,7.3716,5.4261,5.625,1.5228000000000002,27.072,798920214.0,8629225471.64
51,000060.SZ,20160331,6.9427,7.1603,8.5712,6.489,7.1478,-0.20509999999999984,-2.8694,1434907754.0,16950286589.3
50,000060.SZ,20160429,6.5325,6.9054,7.5456,6.3398,6.9427,-0.41020000000000056,-5.9084,1287262553.0,14617221120.71
49,000060.SZ,20160531,6.1099,6.5822,6.7314,5.6934,6.5325,-0.4226000000000001,-6.4692,572810854.0,5609835662.39
48,000060.SZ,20160630,6.4891,6.0972,6.6696,6.035,6.1158,0.3732999999999995,6.1039,787683957.0,8094580752.71
47,000060.SZ,20160729,6.5762,6.4518,8.0881,6.4082,6.4891,0.0871000000000004,1.3423,1575057350.0,18596581119.94
46,000060.SZ,20160831,6.7567,6.6384,7.0988,6.4705,6.5762,0.18050000000000033,2.7447,818061097.0,8917000114.56
45,000060.SZ,20160930,6.3398,6.7815,7.3664,6.1656,6.7567,-0.41690000000000005,-6.1702,590543343.0,6416418165.63
44,000060.SZ,20161031,6.7567,6.3523,6.8064,6.2652,6.3398,0.41690000000000005,6.5759,490225073.0,5160579127.21
43,000060.SZ,20161130,7.8392,6.9371,8.8782,6.6384,6.7567,1.0824999999999996,16.0211,2202617383.0,27632008535.41
42,000060.SZ,20161230,6.9371,7.8579,8.3929,6.7131,7.8392,-0.9020999999999999,-11.5076,865684875.0,10658260956.23
41,000060.SZ,20170126,7.4659,6.9744,7.5344,6.5389,6.9371,0.5288000000000004,7.6228,559010560.0,6355150428.33
40,000060.SZ,20170228,7.1673,7.4535,7.9636,7.0802,7.4659,-0.2986000000000004,-3.9995,688831169.0,8251617659.24
39,000060.SZ,20170331,6.9309,7.1673,7.3913,6.8624,7.1673,-0.23639999999999972,-3.2983,484101629.0,5525019733.69
38,000060.SZ,20170428,6.3958,6.8935,7.2233,6.1905,6.9309,-0.5350999999999999,-7.7205,327051792.0,3564544311.75
37,000060.SZ,20170531,6.1598,6.4469,6.4593,5.854,6.4157,-0.25590000000000046,-3.9887,279957156.0,2763879997.27
36,000060.SZ,20170630,6.9898,6.1723,7.0897,5.9663,6.1598,0.8300000000000001,13.4745,700609329.0,7498687484.04
35,000060.SZ,20170731,7.7325,7.021,7.8511,6.7402,6.9898,0.7427000000000001,10.6255,1336628955.0,15684164475.75
34,000060.SZ,20170831,8.1194,7.6888,8.2942,7.1958,7.7325,0.3869000000000007,5.0036,1784643555.0,22439567138.02
33,000060.SZ,20170929,7.5702,8.213,8.575,7.4579,8.1194,-0.5492000000000008,-6.764,1067739563.0,13673736498.23
32,000060.SZ,20171031,6.9399,7.7949,7.8323,6.8088,7.5702,-0.6303000000000001,-8.3261,409623591.0,4803015195.49
31,000060.SZ,20171130,6.7787,7.0854,7.0979,6.2717,6.9602,-0.18150000000000066,-2.6077,514695329.0,5533699988.91
30,000060.SZ,20171229,6.9915,6.7787,7.029,6.3781,6.7787,0.21280000000000054,3.1392,509047309.0,5431258562.3
29,000060.SZ,20180131,7.511,7.0478,7.6737,6.8037,6.9915,0.5194999999999999,7.4305,1303625980.0,15016329131.37
28,000060.SZ,20180228,6.3718,7.4234,7.6988,5.9838,7.511,-1.1391999999999998,-15.1671,966346145.0,10600661658.51
27,000060.SZ,20180330,5.8648,6.3092,6.4031,5.5018,6.3718,-0.5070000000000006,-7.9569,670366059.0,6557455678.92
26,000060.SZ,20180427,5.9149,5.8711,6.1152,5.7835,5.8648,0.05010000000000048,0.8542,339879484.0,3239011042.09
25,000060.SZ,20180531,5.6669,9.1172,9.3678,5.5031,9.1076,-3.4406999999999996,-37.7783,381453563.0,2857601029.76
24,000060.SZ,20180629,4.6839,5.6477,5.8886,4.3851,5.6669,-0.9829999999999997,-17.3463,401052367.0,2120170176.9
23,000060.SZ,20180731,4.655,4.6357,4.7706,4.1442,4.6839,-0.028900000000000148,-0.617,618665928.0,2871740498.02
22,000060.SZ,20180831,4.4429,4.6743,4.7032,4.2502,4.655,-0.2121000000000004,-4.5564,488768976.0,2281264521.84
21,000060.SZ,20180928,4.414,4.4044,4.4429,4.1442,4.4429,-0.028900000000000148,-0.6505,328311608.0,1475493816.35
20,000060.SZ,20181031,4.1249,4.3658,4.5586,3.6912,4.414,-0.28909999999999947,-6.5496,479060422.0,2057913892.39
19,000060.SZ,20181130,4.0189,4.1056,4.3658,3.9032,4.1249,-0.10599999999999987,-2.5698,535746631.0,2328139531.54
18,000060.SZ,20181228,3.8165,4.1635,4.1924,3.7587,4.0189,-0.20240000000000036,-5.0362,311809537.0,1285734430.03
17,000060.SZ,20190131,3.884,3.8165,4.1056,3.778,3.8165,0.0674999999999999,1.7686,446416500.0,1831746111.07
16,000060.SZ,20190228,4.6743,3.8936,4.9152,3.884,3.884,0.7902999999999998,20.3476,860093400.0,3957947288.0
15,000060.SZ,20190329,4.867,4.7128,5.3682,4.5972,4.6743,0.19270000000000032,4.1225,1378269065.0,7026275802.95
14,000060.SZ,20190430,4.8959,4.9248,5.9561,4.7417,4.867,0.028900000000000148,0.5938,1848569199.0,10504838075.07
13,000060.SZ,20190531,4.7459,4.7851,4.9812,4.3341,4.9812,-0.2353000000000005,-4.7238,793583334.0,3731921943.14
12,000060.SZ,20190628,4.5988,4.7361,4.8538,4.5008,4.7459,-0.1471,-3.0995,629125736.0,3005827688.71
11,000060.SZ,20190731,4.2654,4.6577,4.6773,4.236,4.5988,-0.33340000000000014,-7.2497,471992557.0,2116879001.44
10,000060.SZ,20190830,4.0203,4.2458,4.3243,3.9124,4.2654,-0.24509999999999987,-5.7462,463602710.0,1937704931.69
9,000060.SZ,20190930,3.9615,4.0497,4.3537,3.9517,4.0203,-0.05879999999999974,-1.4626,535846039.0,2280365310.01
8,000060.SZ,20191031,3.9418,3.9615,4.1085,3.932,3.9615,-0.01969999999999983,-0.4973,222684824.0,910574538.7
7,000060.SZ,20191129,3.9026,3.932,4.0203,3.7653,3.9418,-0.039200000000000124,-0.9945,257543906.0,1024457782.71
6,000060.SZ,20191231,4.2164,3.883,4.3439,3.883,3.9026,0.3138000000000001,8.0408,500975953.0,2096637171.14
