,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
124,000090.SZ,20100129,3.4163,3.6441,4.1452,3.222,3.6289,-0.21259999999999968,-5.8585,247986671.0,3012009120.0
123,000090.SZ,20100226,3.5712,3.4011,3.6259,3.2341,3.4163,0.15490000000000004,4.5341,68489329.0,772685092.0
122,000090.SZ,20100331,4.0966,3.5651,4.1148,3.4983,3.5712,0.5253999999999994,14.7121,213853685.0,2741354356.0
121,000090.SZ,20100430,3.0914,4.1026,4.4276,2.9426,4.0966,-1.0051999999999994,-24.5374,137536178.0,1715585712.0
120,000090.SZ,20100531,2.8576,3.0033,3.0489,2.5205,3.0914,-0.2338,-7.5629,82225744.0,759582100.0
119,000090.SZ,20100630,2.478,2.7786,2.9305,2.4749,2.8576,-0.37959999999999994,-13.2839,60984928.0,554061010.0
118,000090.SZ,20100730,3.5563,2.5119,3.5867,2.2775,2.4845,1.0717999999999996,43.1395,163431474.0,1599785880.0
117,000090.SZ,20100831,3.672,3.5015,4.354,3.2731,3.5563,0.11570000000000036,3.2534,243142225.0,2997116692.0
116,000090.SZ,20100930,3.2883,3.675,4.1591,3.1057,3.672,-0.38370000000000015,-10.4493,173764962.0,2063158052.0
115,000090.SZ,20101029,3.949,3.2548,4.0952,3.197,3.2883,0.6606999999999998,20.0924,183700163.0,2184901672.0
114,000090.SZ,20101130,3.5806,3.9582,4.5093,3.3188,3.949,-0.36839999999999984,-9.3289,375498027.0,4791711304.0
113,000090.SZ,20101231,3.6141,3.5745,4.1043,3.5015,3.5806,0.033500000000000085,0.9356,352536874.0,4441719336.0
112,000090.SZ,20110131,2.9382,3.6233,3.7603,2.789,3.6141,-0.6759,-18.7018,139198525.0,1508147116.0
111,000090.SZ,20110228,3.2731,2.9443,3.3036,2.8956,2.9382,0.33489999999999975,11.3981,136112425.0,1408252200.0
110,000090.SZ,20110331,3.4223,3.2822,3.739,3.2031,3.2731,0.1492,4.5584,283037134.0,3219343520.0
109,000090.SZ,20110429,3.6902,3.401,3.943,3.401,3.4223,0.2679,7.8281,236962394.0,2852491128.0
108,000090.SZ,20110531,3.2731,3.6872,4.2474,3.1239,3.6902,-0.4171,-11.3029,357950307.0,4535530392.0
107,000090.SZ,20110630,3.5167,3.264,3.6019,3.1452,3.2731,0.24360000000000026,7.4425,202912208.0,2263636268.0
106,000090.SZ,20110729,3.2918,3.5337,3.7664,3.2642,3.5368,-0.2450000000000001,-6.9272,174797217.0,2059035460.0
105,000090.SZ,20110831,3.1326,3.2918,3.3592,2.9121,3.2918,-0.1591999999999998,-4.8363,110524180.0,1147616368.0
104,000090.SZ,20110930,2.7039,3.154,3.1601,2.7008,3.1326,-0.4287000000000001,-13.6851,68063493.0,672191858.0
103,000090.SZ,20111031,2.7161,2.713,2.7896,2.5018,2.7039,0.012199999999999989,0.4512,66559167.0,579768178.0
102,000090.SZ,20111130,2.3976,2.6794,2.7957,2.3762,2.7161,-0.3184999999999998,-11.7264,86060676.0,746649206.0
101,000090.SZ,20111230,2.0976,2.4742,2.4987,1.9506,2.3976,-0.30000000000000027,-12.5125,54244990.0,387931975.0
100,000090.SZ,20120131,2.1312,2.1159,2.2843,1.9138,2.0976,0.033600000000000296,1.6018,44683947.0,307045928.0
99,000090.SZ,20120229,2.4313,2.1282,2.6794,2.1129,2.1312,0.3000999999999996,14.0813,175298850.0,1369713110.0
98,000090.SZ,20120330,2.1619,2.4252,2.5569,2.1312,2.4313,-0.26939999999999964,-11.0805,106371770.0,832470880.0
97,000090.SZ,20120427,2.5936,2.1619,3.1448,2.1619,2.1619,0.43169999999999975,19.9685,391888213.0,3496780124.0
96,000090.SZ,20120531,2.6089,2.6334,2.7039,2.4099,2.5936,0.015300000000000313,0.5899,221546653.0,1873422064.0
95,000090.SZ,20120629,2.4448,2.8742,3.0365,2.3264,2.881,-0.4361999999999999,-15.1406,174115728.0,1421805732.0
94,000090.SZ,20120731,2.1574,2.4684,2.5496,2.1506,2.4448,-0.2873999999999999,-11.7556,139341265.0,974137013.0
93,000090.SZ,20120831,2.1675,2.1641,2.4245,2.0965,2.1574,0.010099999999999998,0.4682,125376110.0,841957295.0
92,000090.SZ,20120928,2.2013,2.1574,2.3974,2.0999,2.1675,0.03379999999999983,1.5594,82042168.0,548816915.0
91,000090.SZ,20121031,2.2723,2.2115,2.3602,2.154,2.2013,0.07100000000000017,3.2254,80289532.0,534879449.0
90,000090.SZ,20121130,2.1438,2.2723,2.4651,2.0796,2.2723,-0.12849999999999984,-5.6551,145182805.0,996278216.0
89,000090.SZ,20121231,2.5665,2.1404,2.6443,2.0694,2.1438,0.42269999999999985,19.7173,306421260.0,2192433068.0
88,000090.SZ,20130131,2.6308,2.58,2.8336,2.4177,2.5665,0.0642999999999998,2.5054,269618821.0,2095059480.0
87,000090.SZ,20130228,2.6105,2.6308,2.7863,2.5225,2.6308,-0.020299999999999763,-0.7716,105058057.0,822839690.0
86,000090.SZ,20130329,2.7018,2.5969,2.7592,2.3399,2.6105,0.09129999999999994,3.4974,176585234.0,1347206999.0
