,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
121,000429.SZ,20100129,4.0403,4.0552,4.3739,3.8921,4.0477,-0.007399999999999629,-0.1828,172357124.0,952003546.0
120,000429.SZ,20100226,4.4184,3.9959,4.5741,3.8698,4.0403,0.3780999999999999,9.3582,253835647.0,1478125172.0
119,000429.SZ,20100331,4.4332,4.4036,4.7446,4.1738,4.4184,0.014800000000000146,0.335,247928088.0,1482787072.0
118,000429.SZ,20100430,3.9514,4.4258,4.5296,3.8846,4.4332,-0.48180000000000023,-10.868,165391192.0,963335820.0
117,000429.SZ,20100531,3.5955,3.9143,4.1664,3.425,3.9514,-0.3559000000000001,-9.0069,113900039.0,585009619.0
116,000429.SZ,20100630,3.3731,3.5659,3.6845,3.299,3.5955,-0.22239999999999993,-6.1855,67925306.0,324193814.0
115,000429.SZ,20100730,3.9582,3.4057,3.9809,3.3981,3.4436,0.5146000000000002,14.9437,164040607.0,806110161.0
114,000429.SZ,20100831,3.9809,3.9658,4.2307,3.8295,3.9582,0.022699999999999942,0.5735,194487098.0,1035936060.0
113,000429.SZ,20100930,3.9733,3.996,4.2458,3.8522,3.9809,-0.007600000000000051,-0.1909,142850900.0,765274911.0
112,000429.SZ,20101029,4.1777,3.9885,4.3517,3.9885,3.9733,0.2043999999999997,5.1443,203150453.0,1121360952.0
111,000429.SZ,20101130,3.716,4.1777,4.3593,3.6176,4.1777,-0.46169999999999956,-11.0515,201679886.0,1082489987.0
110,000429.SZ,20101231,3.6479,3.716,3.822,3.4436,3.716,-0.06810000000000027,-1.8326,102576030.0,499535009.0
109,000429.SZ,20110131,3.4663,3.6555,3.6857,3.3603,3.6479,-0.18159999999999998,-4.9782,60321479.0,282392841.0
108,000429.SZ,20110228,3.663,3.4738,3.8371,3.4133,3.4663,0.19669999999999987,5.6746,90091790.0,441858328.0
107,000429.SZ,20110331,3.6857,3.7009,3.7614,3.6555,3.663,0.022700000000000387,0.6197,36141178.0,177464438.0
106,000429.SZ,20110630,3.1181,3.4057,3.6782,2.9743,3.6857,-0.5676000000000001,-15.4001,65822625.0,280857449.0
105,000429.SZ,20110729,3.2078,3.1923,3.4713,3.0219,3.1923,0.015500000000000291,0.4855,91134949.0,383037097.0
104,000429.SZ,20110831,2.9521,3.1691,3.2156,2.8514,3.2078,-0.25570000000000004,-7.9712,67678585.0,266281349.0
103,000429.SZ,20110930,2.6732,2.9444,2.9676,2.6422,2.9521,-0.27890000000000015,-9.4475,24794116.0,90218220.0
102,000429.SZ,20111031,2.7042,2.6577,2.7662,2.557,2.6732,0.03100000000000014,1.1597,27789533.0,95788866.0
101,000429.SZ,20111130,2.6112,2.6964,2.7662,2.5957,2.7042,-0.09299999999999997,-3.4391,41983321.0,145988176.0
100,000429.SZ,20111230,2.5182,2.6499,2.7042,2.3942,2.6112,-0.09299999999999997,-3.5616,32062952.0,106421712.0
99,000429.SZ,20120131,2.5337,2.5182,2.588,2.402,2.5182,0.015499999999999847,0.6155,25712547.0,83950205.0
98,000429.SZ,20120229,2.7274,2.526,2.8359,2.5027,2.5337,0.19369999999999976,7.6449,66860298.0,228391151.0
97,000429.SZ,20120330,2.4485,2.7042,2.7507,2.433,2.7274,-0.2788999999999997,-10.2259,41561527.0,141993889.0
