,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
125,000597.SZ,20100129,11.0758,11.8947,12.2617,10.7625,11.7828,-0.7070000000000007,-6.0003,81190809.0,2122788544.0
124,000597.SZ,20100226,11.7247,11.0847,11.8992,10.4851,11.0758,0.6489000000000011,5.8587,49748845.0,1251336554.0
123,000597.SZ,20100331,10.3732,11.7649,12.0603,10.1136,11.7247,-1.3514999999999997,-11.5269,113900070.0,2741111504.0
122,000597.SZ,20100430,8.8963,10.4721,10.9268,8.7568,10.4361,-1.5397999999999996,-14.7546,99972461.0,2290666480.0
121,000597.SZ,20100531,8.0679,8.7793,9.2655,7.3071,8.8963,-0.8284000000000002,-9.3117,62153385.0,1140360272.0
120,000597.SZ,20100630,6.8298,7.9239,8.0229,6.7128,8.0679,-1.2381000000000002,-15.346,41698659.0,705076988.0
119,000597.SZ,20100730,7.5097,6.8478,7.5907,6.0735,6.8298,0.6799,9.9549,72174319.0,1109574644.0
118,000597.SZ,20100831,7.7438,7.4781,8.4146,7.3566,7.5097,0.23410000000000064,3.1173,114009962.0,1977032108.0
117,000597.SZ,20100930,8.1265,7.7663,9.18,7.5952,7.7438,0.3826999999999998,4.942,138214366.0,2551921600.0
116,000597.SZ,20101029,7.7708,8.1265,8.6352,6.9829,8.1265,-0.3556999999999997,-4.377,154551095.0,2673173960.0
115,000597.SZ,20101130,8.3966,7.8113,8.7703,7.3836,7.7708,0.625799999999999,8.0532,200382353.0,3602254588.0
114,000597.SZ,20101231,7.7168,8.1895,8.3921,7.3611,8.3966,-0.6797999999999993,-8.0961,101930295.0,1789552832.0
113,000597.SZ,20110131,7.0594,7.7258,7.8563,6.7803,7.7168,-0.6574,-8.5191,40733861.0,662454876.0
112,000597.SZ,20110228,8.3291,7.0234,8.4866,6.9469,7.0594,1.2697000000000003,17.9859,102527264.0,1803818958.0
111,000597.SZ,20110331,8.203,8.3246,9.6932,7.9914,8.3291,-0.126100000000001,-1.514,155192430.0,3049871504.0
110,000597.SZ,20110429,8.8738,8.239,10.7017,8.185,8.203,0.6707999999999998,8.1775,113240006.0,2409645824.0
109,000597.SZ,20110531,7.3161,8.9414,9.4096,7.0054,8.8738,-1.5576999999999996,-17.5539,56312604.0,1059711486.0
108,000597.SZ,20110630,6.2986,7.3206,7.4736,5.9699,7.3161,-1.0174999999999992,-13.9077,71245264.0,1044568972.0
107,000597.SZ,20110729,6.8433,6.3031,7.8293,6.2445,6.2986,0.5446999999999997,8.648,152703537.0,2386891880.0
106,000597.SZ,20110831,6.15,6.8433,6.9649,5.5737,6.8433,-0.6932999999999998,-10.1311,71514300.0,974388636.0
105,000597.SZ,20110930,4.4572,6.1905,6.2085,4.4257,6.15,-1.6928,-27.5252,75111876.0,851396682.0
104,000597.SZ,20111031,4.3761,4.4797,4.7318,3.9214,4.4572,-0.08110000000000017,-1.8195,67339353.0,659959760.0
103,000597.SZ,20111130,4.115,4.3356,4.9524,4.0475,4.3761,-0.2610999999999999,-5.9665,90403598.0,908877796.0
102,000597.SZ,20111230,3.3001,4.196,4.3221,3.1966,4.115,-0.8149000000000002,-19.8032,41297943.0,342783195.0
101,000597.SZ,20120131,3.057,3.3271,3.3406,2.7373,3.3001,-0.2431000000000001,-7.3664,59381002.0,408942298.0
100,000597.SZ,20120229,3.9484,3.0615,4.043,3.0255,3.057,0.8914,29.1593,208821699.0,1727657538.0
99,000597.SZ,20120330,3.2641,3.9394,4.2816,3.2461,3.9484,-0.6842999999999999,-17.3311,133468724.0,1131196406.0
98,000597.SZ,20120427,3.2596,3.2596,3.5927,3.021,3.2641,-0.0045000000000001705,-0.1379,66784984.0,505630355.0
97,000597.SZ,20120531,3.8899,3.2731,3.8944,3.2056,3.2596,0.6303000000000001,19.3367,128215722.0,1026430412.0
96,000597.SZ,20120629,3.1065,3.8629,3.9169,3.003,3.8899,-0.7833999999999999,-20.1393,63322025.0,495290481.0
95,000597.SZ,20120731,2.6923,3.1065,3.2416,2.6788,3.1065,-0.4142000000000001,-13.3333,32398448.0,214873246.0
94,000597.SZ,20120831,2.7328,2.7013,2.9444,2.6878,2.6923,0.0405000000000002,1.5043,35712764.0,224628375.0
93,000597.SZ,20120928,2.7418,2.7373,3.0255,2.6248,2.7328,0.008999999999999897,0.3293,41431551.0,262282948.0
92,000597.SZ,20121031,2.9354,2.7418,3.0975,2.7418,2.7418,0.1936,7.0611,82854431.0,541876604.0
91,000597.SZ,20121130,2.5572,2.9399,3.0345,2.5032,2.9354,-0.3782000000000001,-12.8841,48597853.0,304677138.0
90,000597.SZ,20121231,2.8184,2.5572,2.8499,2.3727,2.5572,0.2612000000000001,10.2143,66120105.0,394047098.0
89,000597.SZ,20130131,3.4397,2.8364,3.6288,2.7779,2.8184,0.6213000000000002,22.0444,135603135.0,945400410.0
88,000597.SZ,20130228,3.5477,3.4037,3.7323,3.3361,3.4397,0.10799999999999965,3.1398,84974005.0,661992356.0
87,000597.SZ,20130329,3.5297,3.5477,3.9574,3.2506,3.5477,-0.017999999999999794,-0.5074,109980665.0,885000570.0
86,000597.SZ,20130426,3.2416,3.5387,4.0925,3.2326,3.5297,-0.2881,-8.1622,108469023.0,858793434.0
85,000597.SZ,20130531,3.3676,3.2191,3.4127,3.1966,3.2416,0.1259999999999999,3.887,83590553.0,611158237.0
84,000597.SZ,20130628,2.5617,3.3631,3.4127,2.3366,3.3676,-0.8058999999999998,-23.931,39634719.0,258849134.0
83,000597.SZ,20130731,2.7013,2.5617,2.8589,2.4897,2.5617,0.13959999999999972,5.4495,41016428.0,243862516.0
82,000597.SZ,20130830,2.7013,2.9714,2.9759,2.7013,2.7013,0.0,0.0,58829277.0,373221051.0
81,000597.SZ,20130930,3.0975,2.7013,3.3361,2.6878,2.7013,0.39620000000000033,14.667,106733273.0,732396356.0
80,000597.SZ,20131031,2.8049,3.0795,3.2191,2.6788,3.0975,-0.2926000000000002,-9.4463,52152624.0,352640073.0
79,000597.SZ,20131129,2.8994,2.8094,2.9399,2.6833,2.8049,0.09450000000000003,3.3691,32900017.0,205045368.0
78,000597.SZ,20131231,3.1245,2.8679,3.7413,2.7013,2.8994,0.22509999999999986,7.7637,199074760.0,1436986421.0
77,000597.SZ,20140130,3.174,3.138,3.3676,2.8274,3.1245,0.0495000000000001,1.5843,112889951.0,782799330.0
76,000597.SZ,20140228,3.9979,3.165,4.0745,3.1245,3.174,0.8239000000000001,25.9578,117526684.0,934578298.0
75,000597.SZ,20140331,3.4667,4.0024,4.034,3.4127,3.9979,-0.5312000000000001,-13.287,78139389.0,649667257.0
74,000597.SZ,20140430,3.4262,3.4712,3.7233,3.2551,3.4667,-0.04049999999999976,-1.1683,53809668.0,424095071.0
73,000597.SZ,20140530,4.2546,3.4037,4.2996,3.4037,3.4262,0.8283999999999998,24.1784,121187163.0,1050185672.0
72,000597.SZ,20140630,4.052,4.2726,4.4887,3.8539,4.2546,-0.20260000000000034,-4.7619,116886159.0,1074704820.0
71,000597.SZ,20140731,4.4932,4.07,4.6823,4.061,4.052,0.44120000000000026,10.8885,165755827.0,1602202396.34
70,000597.SZ,20140829,5.182,4.4752,5.8979,4.4212,4.4932,0.6888000000000005,15.3298,283275268.0,3282514419.12
69,000597.SZ,20140930,5.5197,5.191,5.7673,5.0019,5.182,0.3376999999999999,6.5168,163231072.0,1951245708.21
68,000597.SZ,20141031,5.5197,5.5377,6.4742,5.2451,5.5197,0.0,0.0,217696792.0,2781716206.89
67,000597.SZ,20141128,5.4161,5.5197,5.6007,5.0199,5.5197,-0.10360000000000014,-1.8769,147692121.0,1761070921.63
66,000597.SZ,20141231,4.7678,5.4206,5.5377,4.5472,5.4161,-0.6482999999999999,-11.9699,156270686.0,1780194355.32
65,000597.SZ,20150130,4.9209,4.7588,5.0425,4.4842,4.7678,0.15309999999999935,3.2111,143353935.0,1522888915.65
64,000597.SZ,20150227,4.9479,4.9164,5.0244,4.5697,4.9209,0.027000000000000135,0.5487,69276451.0,748427303.18
