,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
119,000042.SZ,20100129,8.295,9.7047,10.2634,8.0844,9.5972,-1.302200000000001,-13.5685,81038640.0,1750681356.0
118,000042.SZ,20100226,8.4884,8.295,8.7076,7.9125,8.295,0.19340000000000046,2.3315,31041777.0,601592394.0
117,000042.SZ,20100331,9.623,8.4239,9.8766,8.2993,8.4884,1.134599999999999,13.3665,75620226.0,1627667770.0
116,000042.SZ,20100430,7.1517,9.6488,10.0571,7.1302,9.623,-2.4712999999999994,-25.6812,53283730.0,1055034800.0
115,000042.SZ,20100531,5.9517,7.0335,7.0335,5.4304,7.229,-1.2773000000000003,-17.6691,46337967.0,652034446.0
114,000042.SZ,20100630,5.4608,5.6911,6.6903,5.4435,5.9517,-0.4908999999999999,-8.2481,40233810.0,572162710.0
113,000042.SZ,20100730,7.4462,5.5173,7.7981,5.3479,5.4608,1.9854000000000003,36.3573,80585320.0,1232468855.0
112,000042.SZ,20100831,7.242,7.3767,8.0935,6.838,7.4462,-0.20420000000000016,-2.7423,85662895.0,1479821158.0
111,000042.SZ,20100930,6.9509,7.242,7.2768,6.3384,7.242,-0.29110000000000014,-4.0196,45021287.0,718851141.0
110,000042.SZ,20101029,7.3159,6.8423,7.6938,6.6468,6.9509,0.3650000000000002,5.2511,54608298.0,901393584.0
109,000042.SZ,20101130,7.3115,7.3593,8.4454,6.7033,7.3159,-0.004400000000000404,-0.0601,79102558.0,1373385648.0
108,000042.SZ,20101231,7.5374,7.3115,8.554,7.2464,7.3115,0.2259000000000002,3.0897,61913320.0,1125182582.0
107,000042.SZ,20110131,7.0943,7.633,8.3238,6.825,7.5374,-0.44310000000000027,-5.8787,41019445.0,728820316.0
106,000042.SZ,20110228,7.0682,7.1204,7.4028,6.8293,7.0943,-0.026099999999999568,-0.3679,25844474.0,424791600.0
105,000042.SZ,20110331,7.2594,7.0943,7.7112,7.0248,7.0682,0.19120000000000026,2.7051,49502577.0,836585562.0
104,000042.SZ,20110429,7.3854,7.3506,8.0761,7.2551,7.2594,0.12599999999999945,1.7357,44177101.0,785017558.0
103,000042.SZ,20110531,7.6945,7.6184,9.382,7.3856,7.6095,0.08499999999999996,1.117,99282751.0,1862455226.0
102,000042.SZ,20110630,8.1511,7.6542,8.2764,7.3901,7.6945,0.4565999999999999,5.9341,52545615.0,924535884.0
101,000042.SZ,20110729,9.7759,8.1466,10.0713,8.1153,8.1511,1.6248000000000005,19.9335,51294343.0,1016713186.0
100,000042.SZ,20110831,10.5324,10.7517,10.9755,9.8878,9.7759,0.7565000000000008,7.7384,15510017.0,368025448.0
99,000042.SZ,20110930,7.8691,10.5637,10.6532,7.6363,10.5324,-2.6633000000000004,-25.2867,28429701.0,578728942.0
98,000042.SZ,20111031,7.69,7.8109,8.1108,6.9156,7.8691,-0.17910000000000004,-2.276,16663482.0,280985592.0
97,000042.SZ,20111130,6.6202,7.6542,7.9049,6.5352,7.69,-1.0698000000000008,-13.9116,21174494.0,351820207.0
96,000042.SZ,20111230,6.1547,6.7903,7.0947,5.9309,6.6202,-0.4654999999999996,-7.0315,11983791.0,173659822.0
95,000042.SZ,20120131,6.3875,6.195,6.6963,5.8503,6.1547,0.23280000000000012,3.7825,11060672.0,155222461.0
94,000042.SZ,20120229,7.0678,6.3203,7.5647,6.2845,6.3875,0.6802999999999999,10.6505,23596773.0,367584870.0
93,000042.SZ,20120330,7.3454,7.0276,8.4465,7.0276,7.0678,0.2775999999999996,3.9277,31565211.0,545333677.0
92,000042.SZ,20120427,8.9792,7.3498,10.0713,7.2558,7.3454,1.6338000000000008,22.2425,49095797.0,960761417.0
91,000042.SZ,20120531,9.2656,9.1224,9.758,8.357,8.9792,0.28639999999999866,3.1896,38125381.0,780623448.0
90,000042.SZ,20120629,8.5521,9.4471,9.5612,8.1732,9.4517,-0.8996000000000013,-9.5179,29629657.0,589064456.0
89,000042.SZ,20120731,7.7622,8.6754,9.2781,7.5385,8.5521,-0.7898999999999994,-9.2363,21488897.0,399937858.0
88,000042.SZ,20120831,7.6481,7.7714,8.6206,7.4426,7.7622,-0.11409999999999965,-1.4699,14282494.0,250905686.0
87,000042.SZ,20120928,7.7211,7.6481,8.1777,7.365,7.6481,0.07299999999999951,0.9545,9687047.0,166237313.0
86,000042.SZ,20121031,8.3695,7.7257,8.7896,7.5887,7.7211,0.6484000000000005,8.3978,20992166.0,382507741.0
85,000042.SZ,20121130,8.3558,8.3878,9.2644,8.0225,8.3695,-0.013700000000000045,-0.1637,25045385.0,479327513.0
84,000042.SZ,20121231,9.1777,8.301,9.4973,8.0955,8.3558,0.8218999999999994,9.8363,14959755.0,291942837.0
83,000042.SZ,20130228,10.9447,10.0955,11.8716,10.0955,9.1777,1.7669999999999995,19.2532,28820310.0,699077957.0
82,000042.SZ,20130329,10.1913,10.9447,10.9447,9.5156,10.9447,-0.7533999999999992,-6.8837,22383901.0,498274483.0
81,000042.SZ,20130426,10.616,10.1366,11.4516,10.1366,10.1913,0.42469999999999963,4.1673,16929315.0,397625069.0
80,000042.SZ,20130531,12.5881,10.7592,13.1698,10.5172,10.8197,1.7684000000000015,16.3443,29567524.0,758972449.0
79,000042.SZ,20130628,12.039,12.6393,13.2024,11.4759,12.5881,-0.549100000000001,-4.3621,18364899.0,495863675.0
78,000042.SZ,20130731,11.4154,11.9133,12.7277,11.1222,12.039,-0.6235999999999997,-5.1798,13659722.0,357784412.0
77,000042.SZ,20130830,12.3787,11.2897,12.5555,11.2851,11.4154,0.9633000000000003,8.4386,10261579.0,262596464.0
76,000042.SZ,20130930,12.025,12.3787,12.6114,11.4945,12.3787,-0.3536999999999999,-2.8573,7609019.0,198519273.0
75,000042.SZ,20131031,11.6899,11.7597,12.509,11.4386,12.025,-0.3351000000000006,-2.7867,6783319.0,174945445.0
74,000042.SZ,20131129,11.9692,11.6387,12.7323,11.313,11.6899,0.279300000000001,2.3892,9657633.0,253078231.0
73,000042.SZ,20131231,11.9133,11.9598,12.2111,11.4945,11.9692,-0.05590000000000117,-0.467,10282752.0,263972489.0
72,000042.SZ,20140130,11.2711,11.8156,12.0529,11.0757,11.9133,-0.642199999999999,-5.3906,4221122.0,103169503.0
71,000042.SZ,20140228,10.238,11.1734,11.8575,9.7866,11.2711,-1.033100000000001,-9.1659,14331431.0,339143474.0
70,000042.SZ,20140331,10.601,10.2706,11.3688,9.0699,10.238,0.3630000000000013,3.5456,16608546.0,354411321.0
69,000042.SZ,20140430,10.2752,10.6894,11.1687,10.1449,10.601,-0.325800000000001,-3.0733,8294701.0,192991113.0
68,000042.SZ,20140530,10.4241,10.1915,10.9267,10.0053,10.2752,0.14889999999999937,1.4491,5819929.0,130826266.0
67,000042.SZ,20140630,10.237,21.5298,22.7458,9.8882,21.115,-10.877999999999998,-51.5179,16039997.0,242146976.0
66,000042.SZ,20140731,11.2079,10.2653,11.4624,10.1805,10.237,0.9709000000000003,9.4842,45925185.0,527182459.13
65,000042.SZ,20140829,11.076,11.3022,11.5944,10.8969,11.2079,-0.1318999999999999,-1.1768,54322223.0,646984011.05
64,000042.SZ,20140930,12.5747,11.0477,14.0453,11.0477,11.076,1.4986999999999995,13.5311,170414521.0,2253363599.04
63,000042.SZ,20141031,11.8301,12.867,12.9329,10.8874,12.5747,-0.7446000000000002,-5.9214,92133940.0,1169968869.87
62,000042.SZ,20141128,12.9612,11.8395,13.1215,11.519,11.8301,1.1311,9.5612,145353479.0,1901584064.34
61,000042.SZ,20141231,14.4506,12.9612,15.7326,12.2825,12.9612,1.4893999999999998,11.4912,276197131.0,4091681823.39
60,000042.SZ,20150130,13.4891,14.6203,15.6854,11.7452,14.4506,-0.9614999999999991,-6.6537,133310657.0,1888290950.79
59,000042.SZ,20150227,14.0453,13.4985,14.0924,12.6879,13.4891,0.5561999999999987,4.1233,62523117.0,890122276.99
58,000042.SZ,20150331,17.6555,14.2809,19.2203,13.8567,14.0453,3.6102000000000007,25.704,221595180.0,3766252192.1
57,000042.SZ,20150430,21.5675,17.6555,24.9798,17.2785,17.6555,3.911999999999999,22.1574,307229146.0,6928356881.94
56,000042.SZ,20150529,21.9659,21.8046,25.7233,19.2237,21.7097,0.25619999999999976,1.1801,296766942.0,7011642004.99
55,000042.SZ,20150630,23.1614,22.2031,29.3195,18.7872,21.9659,1.1954999999999991,5.4425,377749610.0,9954067936.86
54,000042.SZ,20150731,19.2901,22.9147,23.3512,15.0488,23.1614,-3.8713000000000015,-16.7144,393337189.0,8200011008.55
53,000042.SZ,20150831,14.1663,18.977,20.8462,12.354,19.2901,-5.123799999999999,-26.5618,270015023.0,5014439645.26
52,000042.SZ,20150930,13.189,14.2233,14.8021,11.965,14.1663,-0.9772999999999996,-6.8988,121361081.0,1710174653.98
51,000042.SZ,20151030,16.3013,13.6729,17.0793,13.3219,13.189,3.112300000000001,23.5977,142550385.0,2306550519.75
50,000042.SZ,20151130,18.4077,15.9502,20.7324,15.6086,16.3013,2.106399999999997,12.9217,165765914.0,3268413408.59
49,000042.SZ,20151231,19.8405,18.3982,21.3966,17.7909,18.4077,1.4328000000000003,7.7837,151821348.0,3130137344.17
48,000042.SZ,20160129,14.8305,19.8405,19.9164,12.8569,19.8405,-5.009999999999998,-25.2514,117233429.0,2026673858.73
