,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
120,000159.SZ,20100129,7.0901,9.2139,9.2139,6.9104,8.6473,-1.5572,-18.0079,119180657.0,2107096204.0
119,000159.SZ,20100226,8.1451,7.0625,8.2833,6.6248,7.0901,1.0549999999999997,14.8799,93260184.0,1560499440.0
118,000159.SZ,20100331,10.6098,8.1313,10.6098,7.3711,8.1451,2.4647000000000006,30.2599,211737884.0,4069706028.0
117,000159.SZ,20100430,10.1445,10.6559,13.7748,10.0155,10.6098,-0.46529999999999916,-4.3856,332182143.0,8654681572.0
116,000159.SZ,20100531,10.6835,9.951,11.7385,9.0434,10.1445,0.5389999999999997,5.3132,244616594.0,5610088364.0
115,000159.SZ,20100630,9.3337,10.5131,12.0472,9.0757,10.6835,-1.3498,-12.6344,149991223.0,3619982064.0
114,000159.SZ,20100730,12.5586,9.3337,12.8903,8.5229,9.3337,3.2249,34.5511,215360683.0,5137298440.0
113,000159.SZ,20100831,14.3279,25.428,25.7846,11.588,25.5781,-11.2502,-43.9837,676125839.0,9694657866.0
112,000159.SZ,20100930,13.0987,14.0745,14.1496,12.1698,14.3279,-1.2292000000000005,-8.5791,319682779.0,4551927948.0
111,000159.SZ,20101029,16.2889,13.3427,18.3813,13.155,13.0987,3.1902000000000026,24.3551,542278249.0,9273596138.0
110,000159.SZ,20101130,13.9244,16.4203,18.2969,13.277,16.2889,-2.3645000000000014,-14.516,439313290.0,7486181810.0
109,000159.SZ,20101231,14.2059,13.793,15.0128,13.474,13.9244,0.2814999999999994,2.0216,176744032.0,2692548500.0
108,000159.SZ,20110131,13.718,14.4405,14.7783,11.147,14.2059,-0.4878999999999998,-3.4345,121072046.0,1699080788.0
107,000159.SZ,20110228,14.1215,13.5866,14.3091,13.0893,13.718,0.4034999999999993,2.9414,143960442.0,2103881632.0
106,000159.SZ,20110331,14.8439,14.0745,16.8707,13.6992,14.1215,0.7224000000000004,5.1156,457486217.0,7433242626.0
105,000159.SZ,20110429,14.0276,14.8815,17.0771,13.6148,14.8439,-0.8163,-5.4992,412724349.0,7022292868.0
104,000159.SZ,20110531,12.517,14.0839,14.159,12.0853,14.0276,-1.5106000000000002,-10.7688,145012056.0,2044781920.0
103,000159.SZ,20110630,13.0302,12.5598,13.971,12.0518,12.5504,0.4798000000000009,3.823,141681817.0,1952175872.0
