,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
125,000417.SZ,20100129,8.2307,8.1202,9.0537,7.3413,8.1036,0.12710000000000043,1.5684,139804164.0,2017754960.0
124,000417.SZ,20100226,8.8659,8.2859,8.9543,7.7998,8.2307,0.6351999999999993,7.7174,76844986.0,1188642664.0
123,000417.SZ,20100331,8.4074,8.9598,9.0427,7.6672,8.8659,-0.458499999999999,-5.1715,52714976.0,788156784.0
122,000417.SZ,20100430,8.5897,8.4074,9.5012,8.0373,8.4074,0.18229999999999968,2.1683,77248111.0,1205728350.0
121,000417.SZ,20100531,8.1061,8.5956,9.2299,7.1881,8.6513,-0.5452000000000012,-6.3019,45236045.0,670850111.0
120,000417.SZ,20100630,8.0115,8.0671,8.9851,7.7889,8.1061,-0.0945999999999998,-1.167,21840277.0,332319182.0
119,000417.SZ,20100730,8.8794,8.1227,9.3356,7.7055,8.0115,0.8679000000000006,10.8332,28821729.0,455574628.0
118,000417.SZ,20100831,10.6486,8.8738,11.0158,8.8516,8.8794,1.7691999999999997,19.9248,63249820.0,1131543604.0
117,000417.SZ,20100930,10.7432,10.6486,11.1437,9.7751,10.6486,0.0945999999999998,0.8884,48292021.0,909093703.0
116,000417.SZ,20101029,10.3482,10.7765,11.1159,9.0018,10.7432,-0.3949999999999996,-3.6767,91242107.0,1640982236.0
115,000417.SZ,20101130,11.2105,10.3537,12.0172,10.1812,10.3482,0.8622999999999994,8.3329,87261173.0,1744090854.0
114,000417.SZ,20101231,10.7932,11.2105,11.3774,9.7362,11.2105,-0.4172999999999991,-3.7224,63966952.0,1198663606.0
113,000417.SZ,20110131,9.7028,10.5151,11.3774,8.8516,10.7932,-1.0904000000000007,-10.1027,89191886.0,1649994448.0
112,000417.SZ,20110228,10.1312,9.6972,10.2758,9.3412,9.7028,0.4283999999999999,4.4152,52050355.0,910428706.0
111,000417.SZ,20110331,9.4691,10.0588,10.8099,9.3467,10.1312,-0.6621000000000006,-6.5353,96452159.0,1754822508.0
110,000417.SZ,20110429,10.6317,9.5238,11.1073,9.1824,9.5238,1.1079000000000008,11.633,98725529.0,1792145552.0
109,000417.SZ,20110531,9.8819,10.4694,11.348,9.5462,10.6317,-0.7498000000000005,-7.0525,59281573.0,1120776383.0
108,000417.SZ,20110630,10.1841,9.8819,10.5758,9.5126,9.8819,0.3022000000000009,3.0581,49252175.0,880459349.0
107,000417.SZ,20110729,10.3519,10.2848,11.2976,10.0945,10.1841,0.16779999999999973,1.6477,72998910.0,1391579382.0
106,000417.SZ,20110831,12.2209,10.3351,12.9315,10.3351,10.3519,1.8689999999999998,18.0547,126809861.0,2680876840.0
105,000417.SZ,20110930,10.0442,12.3104,12.3664,9.9602,12.2209,-2.1767000000000003,-17.8113,44707466.0,890216942.0
104,000417.SZ,20111031,10.9619,10.1001,11.0626,9.5126,10.0442,0.9177,9.1366,34664306.0,641468986.0
103,000417.SZ,20111130,9.6581,10.8499,11.4207,9.5294,10.9619,-1.3038000000000007,-11.8939,57189482.0,1065702802.0
102,000417.SZ,20111230,7.9066,9.8763,9.9602,7.3862,9.6581,-1.7514999999999992,-18.135,74992467.0,1136687350.0
101,000417.SZ,20120131,8.0018,7.9794,8.4606,7.252,7.9066,0.09519999999999929,1.2041,55470979.0,784755634.0
100,000417.SZ,20120229,8.6061,8.0241,9.0258,7.9178,8.0018,0.6043000000000003,7.5521,74623835.0,1140703740.0
99,000417.SZ,20120330,8.0297,8.6005,9.5741,7.9346,8.6061,-0.5763999999999996,-6.6976,151819293.0,2388118060.0
98,000417.SZ,20120427,8.1976,8.0409,8.6453,7.9906,8.0297,0.1678999999999995,2.091,74453001.0,1109005608.0
97,000417.SZ,20120531,7.4646,8.3263,8.6117,7.2184,8.1976,-0.7329999999999997,-8.9416,91654333.0,1305420212.0
96,000417.SZ,20120629,7.0225,7.4814,7.9458,6.7204,7.4646,-0.44209999999999994,-5.9226,101422490.0,1355912916.0
95,000417.SZ,20120731,6.8077,10.665,11.1313,6.7907,10.6396,-3.8319,-36.0155,105141874.0,971736271.0
94,000417.SZ,20120831,6.0362,6.7907,7.1298,5.9005,6.8077,-0.7714999999999996,-11.3328,106249548.0,841789403.0
93,000417.SZ,20120928,6.2566,6.0023,6.7144,5.9599,6.0362,0.2203999999999997,3.6513,95121871.0,706929953.0
92,000417.SZ,20121031,5.6547,6.282,6.5279,5.6208,6.2566,-0.6018999999999997,-9.6202,108193145.0,780299536.0
91,000417.SZ,20121130,4.6119,5.6547,5.8158,4.4932,5.6547,-1.0427999999999997,-18.4413,100986336.0,613755426.0
90,000417.SZ,20121231,5.926,4.6034,5.9938,4.3661,4.6119,1.3140999999999998,28.4937,292841796.0,1864480476.0
89,000417.SZ,20130131,6.1464,5.9853,6.85,5.8581,5.926,0.2203999999999997,3.7192,360485344.0,2679184592.0
88,000417.SZ,20130228,6.1294,6.1549,6.5025,5.9853,6.1464,-0.01699999999999946,-0.2766,196742302.0,1441969920.0
87,000417.SZ,20130329,5.0697,6.1294,6.1803,5.0188,6.1294,-1.0597000000000003,-17.2888,240926780.0,1548193428.0
86,000417.SZ,20130426,5.0697,5.0782,5.358,4.9765,5.0697,0.0,0.0,133069055.0,811869250.0
85,000417.SZ,20130531,5.6632,5.0612,5.8497,5.0019,5.0697,0.5934999999999997,11.7068,332190097.0,2158315580.0
84,000417.SZ,20130628,4.467,5.7432,5.8122,4.1565,5.7605,-1.2935000000000008,-22.4546,130634052.0,773570718.0
83,000417.SZ,20130731,4.3721,4.467,4.717,4.2255,4.467,-0.09489999999999998,-2.1245,131651613.0,685154240.0
82,000417.SZ,20130830,4.8464,4.3893,4.9412,4.3635,4.3721,0.4743000000000004,10.8483,212924211.0,1168325654.0
81,000417.SZ,20130930,5.5104,4.8723,5.7432,4.7343,4.8464,0.6639999999999997,13.7009,416832337.0,2538939652.0
80,000417.SZ,20131031,5.1827,5.4845,6.2951,5.0189,5.5104,-0.3277000000000001,-5.9469,409899256.0,2719759484.0
79,000417.SZ,20131129,5.3293,5.1913,5.4931,4.8809,5.1827,0.14660000000000029,2.8286,193838332.0,1179655060.0
78,000417.SZ,20131231,5.4069,5.2172,5.7777,5.0965,5.3293,0.07760000000000034,1.4561,233057071.0,1474006790.0
77,000417.SZ,20140130,4.8636,5.3897,5.3983,4.6136,5.4069,-0.5433000000000003,-10.0483,111831514.0,639361396.0
76,000417.SZ,20140228,4.786,4.8119,5.3293,4.6653,4.8636,-0.07760000000000034,-1.5955,188573661.0,1107045494.0
75,000417.SZ,20140331,5.0016,4.7946,5.1051,4.6912,4.786,0.21560000000000024,4.5048,253540979.0,1438121550.0
74,000417.SZ,20140430,4.7601,4.9757,5.0965,4.6567,5.0016,-0.24149999999999938,-4.8285,178387669.0,1025783254.0
73,000417.SZ,20140530,4.8205,4.7429,4.9671,4.7343,4.7601,0.060399999999999565,1.2689,76730746.0,430169328.0
72,000417.SZ,20140630,4.6149,4.9898,5.0166,4.5613,4.9898,-0.37490000000000023,-7.5133,106841544.0,573852691.0
71,000417.SZ,20140731,5.1862,4.6149,5.2308,4.606,4.6149,0.5713000000000008,12.3795,248578565.0,1370239339.15
70,000417.SZ,20140829,5.4718,5.1773,5.4807,5.0612,5.1862,0.28559999999999963,5.5069,236240378.0,1395659121.83
69,000417.SZ,20140930,5.9092,5.4986,5.9895,5.4629,5.4718,0.43740000000000023,7.9937,350841144.0,2230318760.68
68,000417.SZ,20141031,5.9181,5.9271,6.2216,5.6057,5.9092,0.008899999999999686,0.1506,277289619.0,1842007872.67
67,000417.SZ,20141128,6.0967,5.9181,6.2484,5.695,5.9181,0.17860000000000031,3.0179,256235106.0,1716233971.19
66,000417.SZ,20141231,7.3999,6.0877,7.7659,6.0163,6.0967,1.3031999999999995,21.3755,558785594.0,4154160863.63
65,000417.SZ,20150130,7.2214,7.3285,8.0783,6.5608,7.3999,-0.17849999999999966,-2.4122,337017322.0,2783079239.94
64,000417.SZ,20150227,7.3463,7.141,7.4535,6.8286,7.2214,0.12490000000000023,1.7296,239521163.0,1900573299.1
63,000417.SZ,20150331,9.1227,7.382,9.7029,7.2749,7.3463,1.7763999999999998,24.1809,988183627.0,9735460076.66
62,000417.SZ,20150430,10.176,9.2833,11.3543,9.2744,9.1227,1.0533000000000001,11.5459,858246362.0,9679007749.78
61,000417.SZ,20150529,11.6934,10.1849,12.9253,9.087,10.176,1.5174000000000003,14.9116,732222190.0,8776341463.51
60,000417.SZ,20150630,11.0668,11.9973,17.3365,9.3955,11.8347,-0.7678999999999991,-6.4885,846343444.0,13041743969.36
59,000417.SZ,20150731,8.5915,10.7506,11.3649,6.9021,11.0668,-2.4753000000000007,-22.3669,992374631.0,9679961060.12
58,000417.SZ,20150831,7.7693,8.4921,11.636,7.2363,8.5915,-0.8221999999999996,-9.5699,841752810.0,8768381387.6
57,000417.SZ,20150930,7.5525,7.7603,8.2662,6.3962,7.7693,-0.2168000000000001,-2.7905,366091672.0,3054000434.11
56,000417.SZ,20151030,9.0251,7.8145,9.3865,7.7242,7.5525,1.4726,19.4982,418896293.0,3987955426.76
55,000417.SZ,20151130,8.2391,8.8715,9.4497,7.8236,9.0251,-0.7859999999999996,-8.709,440038873.0,4403433203.39
54,000417.SZ,20151231,9.8743,8.2211,11.7534,8.1578,8.2391,1.6351999999999993,19.8468,684832388.0,7594689637.31
53,000417.SZ,20160129,6.8479,9.9285,9.9556,6.3329,9.8743,-3.0263999999999998,-30.6493,350626826.0,3005503739.37
52,000417.SZ,20160229,6.4594,6.7937,7.6429,6.342,6.8479,-0.3885000000000005,-5.6733,191526875.0,1522928921.64
51,000417.SZ,20160331,7.7422,6.5226,7.8597,6.4142,6.4594,1.2828000000000008,19.8594,269825663.0,2145064184.64
50,000417.SZ,20160429,7.2634,7.5887,8.0855,7.0105,7.7422,-0.47880000000000056,-6.1843,228530161.0,1919027841.73
49,000417.SZ,20160531,7.0737,7.2725,7.5977,6.631,7.2634,-0.1897000000000002,-2.6117,142639662.0,1113559035.09
48,000417.SZ,20160630,7.4204,7.182,7.448,6.8426,7.182,0.2383999999999995,3.3194,163406385.0,1277061499.06
47,000417.SZ,20160729,7.292,7.3654,7.9708,7.2645,7.4204,-0.12840000000000007,-1.7304,237426285.0,1969291127.85
46,000417.SZ,20160831,8.0258,7.292,8.5945,6.9526,7.292,0.7338000000000005,10.0631,331820453.0,2844508109.6
45,000417.SZ,20160930,7.769,7.9799,8.0625,7.4663,8.0258,-0.25680000000000014,-3.1997,132025909.0,1120065167.96
44,000417.SZ,20161031,8.0258,7.7965,8.2918,7.769,7.769,0.25680000000000014,3.3054,142173527.0,1245189272.6
43,000417.SZ,20161130,8.3285,8.035,9.1265,7.9799,8.0258,0.30269999999999975,3.7716,320796676.0,2955345043.89
42,000417.SZ,20161230,7.9157,8.3377,8.7871,7.8699,8.3285,-0.41279999999999983,-4.9565,382601401.0,3484196222.33
41,000417.SZ,20170126,7.8424,7.9524,8.6128,7.2553,7.9157,-0.07330000000000059,-0.926,160697266.0,1408514644.52
40,000417.SZ,20170228,8.4753,7.8424,8.6679,7.7873,7.8424,0.6329000000000011,8.0702,183567852.0,1660900483.61
39,000417.SZ,20170331,8.0625,8.4753,8.9614,8.0166,8.4753,-0.4128000000000007,-4.8706,232747702.0,2158882720.38
38,000417.SZ,20170428,8.1542,8.09,8.3652,7.7965,8.0625,0.09169999999999945,1.1374,132357478.0,1171807311.96
37,000417.SZ,20170531,7.4021,8.0992,8.2643,7.2003,8.1542,-0.7520999999999995,-9.2235,129729986.0,1093784801.99
36,000417.SZ,20170630,7.7068,7.5386,7.7441,7.3238,7.5386,0.16820000000000057,2.2312,82742489.0,672663405.93
35,000417.SZ,20170731,8.0057,7.7161,8.2486,7.5013,7.7068,0.29889999999999883,3.8784,109122403.0,919593088.44
34,000417.SZ,20170831,8.0711,7.9777,8.2112,7.6788,8.0057,0.06540000000000035,0.8169,117563499.0,999883481.48
33,000417.SZ,20170929,8.8465,8.0898,9.0893,7.9964,8.0711,0.7754000000000012,9.6071,239511736.0,2164785491.42
32,000417.SZ,20171031,8.2206,8.9772,9.0146,8.1178,8.8465,-0.6259000000000015,-7.0751,121131422.0,1101805811.99
31,000417.SZ,20171130,7.5293,8.2206,8.2579,7.4732,8.2206,-0.6912999999999991,-8.4094,101456423.0,855416147.25
30,000417.SZ,20171229,7.5386,7.548,8.0524,7.2304,7.5293,0.009299999999999642,0.1235,120692115.0,979478234.64
29,000417.SZ,20180131,7.5573,7.3705,7.6414,7.2677,7.5386,0.01869999999999994,0.2481,127077893.0,1016036680.73
28,000417.SZ,20180228,7.2584,7.5386,7.5573,6.4457,7.5573,-0.2988999999999997,-3.9551,76498780.0,568385312.52
27,000417.SZ,20180330,6.8754,7.2584,7.4639,6.6325,7.2584,-0.383,-5.2766,70181756.0,537962714.96
26,000417.SZ,20180427,6.5017,6.8754,7.1089,6.455,6.8754,-0.37370000000000037,-5.4353,49482617.0,359006456.78
25,000417.SZ,20180531,6.7446,6.5017,6.7913,6.3149,6.5017,0.24290000000000056,3.7359,64293721.0,451140740.66
24,000417.SZ,20180629,5.5112,6.8531,6.8723,5.3675,6.9202,-1.4090000000000007,-20.3607,64484302.0,417054615.69
23,000417.SZ,20180731,5.54,5.5112,5.7988,5.1758,5.5112,0.02880000000000038,0.5226,85076882.0,487287953.3
22,000417.SZ,20180831,4.9841,5.5592,5.5879,4.8403,5.54,-0.5559000000000003,-10.0343,59310599.0,319080803.87
21,000417.SZ,20180928,5.0512,4.9553,5.0991,4.7349,4.9841,0.06709999999999994,1.3463,51693856.0,266437075.56
20,000417.SZ,20181031,4.3515,4.9841,5.0224,4.0639,5.0512,-0.6997,-13.8522,55827558.0,256659602.2
19,000417.SZ,20181130,4.5336,4.3515,4.8307,4.3419,4.3515,0.18210000000000015,4.1848,82452748.0,395603630.55
18,000417.SZ,20181228,4.1502,4.6486,4.7349,4.1023,4.5336,-0.38339999999999996,-8.4569,40472326.0,186818535.58
17,000417.SZ,20190131,4.0256,4.1598,4.6869,4.016,4.1502,-0.12460000000000004,-3.0023,154213602.0,696711900.05
16,000417.SZ,20190228,4.8403,4.0639,4.8786,4.0543,4.0256,0.8147000000000002,20.238,129470535.0,608374663.76
15,000417.SZ,20190329,5.0895,4.8211,5.3099,4.7061,4.8403,0.2492000000000001,5.1484,252067453.0,1322944051.72
14,000417.SZ,20190430,5.2429,5.1087,5.7988,5.0895,5.0895,0.15339999999999954,3.014,222699448.0,1283083981.26
13,000417.SZ,20190531,5.0512,5.1758,5.4058,4.8115,5.2429,-0.19169999999999998,-3.6564,79713350.0,424771467.18
12,000417.SZ,20190628,5.118,5.1771,5.3645,5.0391,5.1969,-0.07889999999999997,-1.5182,48119136.0,252326000.5
11,000417.SZ,20190731,4.8517,5.1771,5.2264,4.6545,5.118,-0.2663000000000002,-5.2032,65150709.0,324483108.99
10,000417.SZ,20190830,4.4277,4.8123,4.832,4.2995,4.8517,-0.4240000000000004,-8.7392,99474939.0,453188339.95
9,000417.SZ,20190930,4.3685,4.4178,4.6643,4.3389,4.4277,-0.0591999999999997,-1.337,81280950.0,373554323.93
8,000417.SZ,20191031,4.3488,4.3586,4.5362,4.3192,4.3685,-0.019700000000000273,-0.451,42034242.0,188394916.58
7,000417.SZ,20191129,4.2798,4.3488,4.4375,4.1614,4.3488,-0.06899999999999995,-1.5866,31681830.0,138049212.3
6,000417.SZ,20191231,4.8616,4.2798,5.2659,4.2502,4.2798,0.5818000000000003,13.5941,367235004.0,1810622017.97
5,000417.SZ,20200123,4.7334,4.8912,5.5321,4.7038,4.8616,-0.12820000000000054,-2.637,206002231.0,1073191148.06
4,000417.SZ,20200228,4.2403,4.26,4.6545,4.0727,4.7334,-0.4930999999999992,-10.4175,168367469.0,762814717.58
3,000417.SZ,20200331,4.9207,4.2403,5.1278,4.2403,4.2403,0.6803999999999997,16.046,361757112.0,1707444198.19
2,000417.SZ,20200430,4.4277,4.8714,4.97,4.2403,4.9207,-0.4930000000000003,-10.0189,171499843.0,787308053.25
1,000417.SZ,20200529,4.8813,4.3981,4.9405,4.3586,4.4277,0.45360000000000067,10.2446,127807272.0,600613133.56
0,000417.SZ,20200630,5.57,4.98,6.62,4.9,4.95,0.6200000000000001,12.5253,470387476.0,2643186542.77
