,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
114,000611.SZ,20100129,6.23,6.51,6.87,5.9,6.43,-0.1999999999999993,-3.1104,200596858.0,1309475282.0
113,000611.SZ,20100226,7.11,6.23,7.41,6.0,6.23,0.8799999999999999,14.1252,220852009.0,1489014212.0
112,000611.SZ,20100331,7.38,7.19,7.82,6.75,7.11,0.2699999999999996,3.7975,363339790.0,2676492484.0
111,000611.SZ,20100430,6.86,7.38,8.45,6.75,7.38,-0.5199999999999996,-7.0461,353743387.0,2757073384.0
110,000611.SZ,20100531,5.73,6.79,7.26,5.3,6.86,-1.13,-16.4723,124746578.0,777930740.0
109,000611.SZ,20100630,5.14,5.68,6.12,5.1,5.73,-0.5900000000000007,-10.2967,82803263.0,483871101.0
108,000611.SZ,20100730,6.03,5.14,6.19,4.93,5.14,0.8900000000000006,17.3152,121290688.0,682533604.0
107,000611.SZ,20100831,6.44,6.01,6.74,5.82,6.03,0.41000000000000014,6.7993,192684837.0,1212201810.0
106,000611.SZ,20100930,6.68,6.45,7.0,6.23,6.44,0.23999999999999932,3.7267,183554352.0,1221400806.0
105,000611.SZ,20101029,6.88,6.7,6.89,6.65,6.68,0.20000000000000018,2.994,10074794.0,68600480.0
104,000611.SZ,20101130,6.99,7.57,9.16,6.79,6.88,0.11000000000000032,1.5988,323320805.0,2555716035.0
103,000611.SZ,20101231,6.67,6.98,7.76,6.43,6.99,-0.3200000000000003,-4.578,188361392.0,1354256882.0
102,000611.SZ,20110131,6.1,6.7,6.95,5.84,6.67,-0.5700000000000003,-8.5457,69996075.0,446649752.0
101,000611.SZ,20110228,7.25,6.1,7.42,6.02,6.1,1.1500000000000004,18.8525,129586961.0,879719128.0
100,000611.SZ,20110331,7.6,7.24,7.95,6.84,7.25,0.34999999999999964,4.8276,222501315.0,1647685882.0
99,000611.SZ,20110429,7.29,7.59,8.35,7.08,7.6,-0.3099999999999996,-4.0789,220211098.0,1719566706.0
98,000611.SZ,20110531,6.69,7.24,7.44,6.36,7.29,-0.5999999999999996,-8.2305,173262403.0,1188779032.0
97,000611.SZ,20110630,6.49,6.75,7.43,6.08,6.69,-0.20000000000000018,-2.9895,163453399.0,1126297664.0
96,000611.SZ,20110729,6.81,6.52,7.08,6.4,6.49,0.3199999999999994,4.9307,105485384.0,715128046.0
95,000611.SZ,20110831,8.69,6.8,8.71,6.4,6.81,1.88,27.6065,380695238.0,2835109970.0
94,000611.SZ,20111031,5.84,7.82,7.82,5.41,8.69,-2.8499999999999996,-32.7963,381353986.0,2337685654.0
93,000611.SZ,20111130,5.4,5.8,6.41,5.33,5.84,-0.4399999999999995,-7.5342,305464317.0,1845950270.0
92,000611.SZ,20111230,4.25,5.57,5.87,4.05,5.4,-1.1500000000000004,-21.2963,102020178.0,539126743.0
91,000611.SZ,20120131,4.51,4.28,4.64,3.6,4.25,0.2599999999999998,6.1176,62846332.0,272261712.0
90,000611.SZ,20120229,5.66,4.51,5.85,4.44,4.51,1.1500000000000004,25.4989,140685103.0,754744395.0
89,000611.SZ,20120330,5.41,5.65,6.06,5.06,5.66,-0.25,-4.417,151111289.0,857550863.0
88,000611.SZ,20120427,5.78,5.36,5.9,5.3,5.41,0.3700000000000001,6.8392,21066281.0,119088616.0
