,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
111,000628.SZ,20100129,10.83,12.84,13.89,10.52,12.88,-2.0500000000000007,-15.9161,168998915.0,2128441040.0
110,000628.SZ,20100226,12.52,10.8,12.78,10.17,10.83,1.6899999999999995,15.6048,84744987.0,993109324.0
109,000628.SZ,20100331,12.88,12.65,13.95,12.11,12.52,0.3600000000000012,2.8754,213114586.0,2823187760.0
108,000628.SZ,20100430,10.44,12.88,13.47,9.61,12.88,-2.4400000000000013,-18.9441,131847500.0,1616352928.0
107,000628.SZ,20100531,9.54,10.06,10.67,8.16,10.44,-0.9000000000000004,-8.6207,62672190.0,605235238.0
106,000628.SZ,20100630,8.86,9.4,10.3,8.59,9.54,-0.6799999999999997,-7.1279,40800572.0,392399015.0
105,000628.SZ,20100730,10.41,8.86,10.58,8.29,8.86,1.5500000000000007,17.4944,43148092.0,414154450.0
104,000628.SZ,20100831,10.59,10.42,10.82,10.3,10.41,0.17999999999999972,1.7291,5606831.0,59237396.0
103,000628.SZ,20110930,11.65,11.65,11.65,11.65,10.59,1.0600000000000005,10.0094,410856.0,4786473.0
102,000628.SZ,20111230,7.3,12.0,12.82,6.2,11.65,-4.3500000000000005,-37.3391,89415231.0,760703536.0
101,000628.SZ,20120131,6.95,7.29,8.07,6.3,7.3,-0.34999999999999964,-4.7945,41244036.0,299958548.0
100,000628.SZ,20120229,8.23,6.92,8.82,6.75,6.95,1.2800000000000002,18.4173,57209679.0,464601901.0
99,000628.SZ,20120330,6.45,8.21,9.48,6.23,8.23,-1.7800000000000002,-21.6282,111707030.0,839878938.0
98,000628.SZ,20120427,7.94,6.39,8.92,6.23,6.45,1.4900000000000002,23.1008,193804228.0,1535776490.0
97,000628.SZ,20120531,7.17,8.01,8.25,6.73,7.94,-0.7700000000000005,-9.6977,81514327.0,626639670.0
96,000628.SZ,20120629,6.45,7.13,7.28,6.35,7.17,-0.7199999999999998,-10.0418,31045943.0,214623474.0
95,000628.SZ,20120731,5.21,5.86,6.36,5.17,6.45,-1.2400000000000002,-19.2248,38972480.0,232296701.0
94,000628.SZ,20120831,6.34,5.25,8.43,5.21,5.21,1.13,21.6891,175484709.0,1297343359.0
93,000628.SZ,20120928,7.14,6.28,7.65,6.23,6.34,0.7999999999999998,12.6183,108749662.0,775434859.0
92,000628.SZ,20121031,6.84,7.13,7.76,6.69,7.14,-0.2999999999999998,-4.2017,67215874.0,482094550.0
