期货名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
LPG主力,2021-08-11,5122,5255,5262,5102,70111,7283335168,3.18,4.47,225,0.00
LPG主力,2021-08-12,5220,5217,5313,5197,59015,6196411392,2.23,0.44,23,0.00
LPG主力,2021-08-13,5197,5208,5259,5150,46400,4821553408,2.08,-0.78,-41,0.00
LPG主力,2021-08-16,5218,5161,5247,5132,36981,3835047968,2.21,-0.65,-34,0.00
LPG主力,2021-08-17,5144,5110,5179,5056,59045,6048500736,2.37,-1.45,-75,0.00
LPG主力,2021-08-18,5110,5154,5184,5073,69867,7179202816,2.17,0.64,33,0.00
LPG主力,2021-08-19,5170,5040,5198,5021,87343,8903271168,3.45,-1.89,-97,0.00
LPG主力,2021-08-20,5017,4942,5030,4911,82270,8160603648,2.34,-3.02,-154,0.00
LPG主力,2021-08-23,4896,4939,4999,4856,81013,7990530304,2.88,-0.40,-20,0.00
LPG主力,2021-08-24,4956,4970,5044,4933,75734,7554755840,2.25,0.79,39,0.00
LPG主力,2021-08-25,4985,4936,5016,4927,66799,6644604160,1.78,-1.02,-51,0.00
LPG主力,2021-08-26,4950,5015,5027,4921,76986,7674492672,2.13,0.84,42,0.00
LPG主力,2021-08-27,5015,5136,5155,4961,116363,11786075648,3.89,3.05,152,0.00
LPG主力,2021-08-30,5160,5130,5189,5089,75663,7770029824,1.97,1.30,66,0.00
LPG主力,2021-08-31,5138,5091,5156,5056,67733,6890398464,1.95,-0.84,-43,0.00
LPG主力,2021-09-01,5083,5124,5144,5039,77022,7841230336,2.06,0.75,38,0.00
LPG主力,2021-09-02,5119,5202,5210,5071,80862,8310220032,2.73,2.20,112,0.00
LPG主力,2021-09-03,5222,5332,5340,5175,90974,9542155264,3.21,3.78,194,0.00
LPG主力,2021-09-06,5344,5231,5355,5166,86720,9079604224,3.60,-0.25,-13,0.00
LPG主力,2021-09-07,5241,5289,5322,5207,75422,7924422400,2.20,1.03,54,0.00
LPG主力,2021-09-08,5259,5353,5375,5201,68122,7176961280,3.31,1.90,100,0.00
LPG主力,2021-09-09,5360,5405,5555,5321,105601,11460310016,4.44,2.62,138,0.00
LPG主力,2021-09-10,5337,5306,5491,5288,77653,8389402112,3.74,-2.21,-120,0.00
LPG主力,2021-09-13,5320,5402,5483,5303,63243,6833417472,3.33,0.02,1,0.00
LPG主力,2021-09-14,5426,5401,5504,5367,82761,9000856832,2.54,-0.02,-1,0.00
LPG主力,2021-09-15,5448,5550,5581,5368,73599,8053958400,3.92,2.08,113,0.00
LPG主力,2021-09-16,5588,5675,5919,5580,195488,22508052224,6.20,3.73,204,0.00
LPG主力,2021-09-17,5645,5705,5775,5609,136050,15522779136,2.88,-0.89,-51,0.00
LPG主力,2021-09-22,5600,5724,5895,5500,135077,15558211840,6.92,0.35,20,0.00
LPG主力,2021-09-23,5724,5760,5938,5680,171643,19929937152,4.48,0.02,1,0.00
LPG主力,2021-09-24,5782,5762,5860,5657,155890,17987761408,3.50,-0.74,-43,0.00
LPG主力,2021-09-27,5790,5901,6016,5733,195385,22955334656,4.91,2.29,132,0.00
LPG主力,2021-09-28,5963,6250,6260,5880,234972,28414323968,6.47,6.40,376,0.00
LPG主力,2021-09-29,6229,6085,6305,6039,244944,30239141888,4.40,0.65,39,0.00
LPG主力,2021-09-30,6149,6234,6266,6078,147480,18177031936,3.05,1.00,62,0.00
LPG主力,2021-10-08,6450,6482,6657,6338,112757,14614155264,5.18,5.19,320,0.00
LPG主力,2021-10-11,6482,6755,6803,6430,162007,21498970112,5.76,4.24,275,0.00
LPG主力,2021-10-12,6715,6713,6836,6628,159172,21432093440,3.13,1.18,78,0.00
LPG主力,2021-10-13,6686,6249,6737,6194,214030,27628056064,8.07,-7.17,-483,0.00
LPG主力,2021-10-14,6295,6268,6388,6032,179690,22316883456,5.52,-2.88,-186,0.00
LPG主力,2021-10-15,6268,6425,6443,6228,154322,19545854464,3.46,3.48,216,0.00
LPG主力,2021-10-18,6420,6527,6697,6303,137573,17815437568,6.22,3.08,195,0.00
LPG主力,2021-10-19,6589,6515,6592,6361,141969,18418011648,3.57,0.63,41,0.00
LPG主力,2021-10-20,6462,6215,6508,5974,257255,32130070784,8.23,-4.18,-271,0.00
LPG主力,2021-10-21,6215,6266,6520,6170,196695,25021184000,5.61,0.35,22,0.00
LPG主力,2021-10-22,6200,6119,6292,5966,268078,32994394880,5.13,-3.79,-241,0.00
LPG主力,2021-10-25,6230,6077,6260,5908,270071,32841602304,5.72,-1.24,-76,0.00
LPG主力,2021-10-26,6130,5898,6155,5777,243037,29037476864,6.22,-2.99,-182,0.00
LPG主力,2021-10-27,5908,5595,5945,5560,237205,27217672960,6.45,-6.33,-378,0.00
LPG主力,2021-10-28,5622,5464,5649,5322,257380,28425120256,5.70,-4.76,-273,0.00
LPG主力,2021-10-29,5450,5442,5491,5347,167899,18226614016,2.61,-1.45,-80,0.00
LPG主力,2021-11-01,5387,5479,5592,5139,237715,25495650048,8.35,0.96,52,0.00
LPG主力,2021-11-02,5510,5357,5576,5323,164112,17879164416,4.72,-0.09,-5,0.00
LPG主力,2021-11-03,5355,5109,5409,5021,238419,24654747648,7.12,-6.21,-338,0.00
LPG主力,2021-11-04,5030,4904,5131,4833,245292,24470390016,5.76,-5.15,-266,0.00
LPG主力,2021-11-05,4955,4897,5124,4830,176652,17516538368,5.89,-1.82,-91,0.00
LPG主力,2021-11-08,4898,4982,5148,4840,159237,15830200832,6.21,0.50,25,0.00
LPG主力,2021-11-09,4982,4878,5054,4815,111033,10980321280,4.81,-1.85,-92,0.00
LPG主力,2021-11-10,4850,4785,4918,4694,131276,12629111808,4.53,-3.22,-159,0.00
LPG主力,2021-11-11,4764,4825,4939,4720,151328,14582907136,4.55,0.31,15,0.00
LPG主力,2021-11-12,4800,4783,4908,4739,118904,11469326080,3.51,-0.73,-35,0.00
LPG主力,2021-11-15,4740,4612,4774,4578,131766,12283471616,4.06,-4.36,-210,0.00
LPG主力,2021-11-16,4598,4718,4728,4553,101898,9507584000,3.75,1.22,57,0.00
LPG主力,2021-11-17,4718,4822,4854,4679,99337,9481386240,3.71,2.20,104,0.00
