date,code,open,high,low,close,vol,PE,ROE,marketdays
2002-12-31,000025.SZ,8.78200763,8.835802469999997,8.53993085,8.580276979999999,292500.0,-894.6781616210938,-17.4442,3480
2003-01-02,000025.SZ,8.59372569,8.66096924,8.472687299999999,8.580276979999999,315417.0,-894.6781616210938,-17.4442,3482
2003-01-03,000025.SZ,8.56682827,8.86269989,8.56682827,8.80890505,383670.0,-918.517578125,-17.4442,3483
2003-01-06,000025.SZ,8.768558919999998,9.25271248,8.75511021,9.25271248,748772.0,-964.7940063476562,-17.4442,3486
2003-01-07,000025.SZ,9.2796099,9.48134055,8.91649473,9.18546893,702350.0,-957.782470703125,-17.4442,3487
2003-01-08,000025.SZ,9.18546893,9.414097,9.02408441,9.33340474,498609.0,-973.2079467773438,-17.4442,3488
2003-01-09,000025.SZ,9.2796099,9.57548152,9.25271248,9.50823797,1132956.0,-991.4380493164062,-17.4442,3489
2003-01-10,000025.SZ,9.46789184,9.52168668,9.212366349999998,9.23926377,626408.0,-963.3917236328124,-17.4442,3490
2003-01-13,000025.SZ,9.145122800000001,9.52168668,9.145122800000001,9.44099442,425854.0,-984.4264526367188,-17.4442,3493
2003-01-14,000025.SZ,9.49478926,9.91169927,9.49478926,9.91169927,2139167.0,-1033.507568359375,-17.4442,3494
2003-01-15,000025.SZ,10.01928895,10.07308379,9.6830712,9.91169927,1143656.0,-1033.507568359375,-17.4442,3495
2003-01-16,000025.SZ,9.88480185,10.39585283,9.88480185,10.24791702,1334820.0,-1068.5654296875,-17.4442,3496
2003-01-17,000025.SZ,10.328609279999998,10.67827574,10.24791702,10.42275025,1794022.0,-1086.795654296875,-17.4442,3497
2003-01-20,000025.SZ,10.39585283,10.59758348,10.15377605,10.53033993,828154.9999999999,-1098.01416015625,-17.4442,3500
2003-01-21,000025.SZ,10.4899938,10.70517316,10.221019599999998,10.26136573,835356.0,-1069.9677734375,-17.4442,3501
2003-01-22,000025.SZ,10.15377605,10.58413477,10.07308379,10.328609279999998,791075.0,-1076.9793701171877,-17.4442,3502
2003-01-23,000025.SZ,10.34205799,10.78586542,9.9520454,10.01928895,1379770.0,-1044.72607421875,-17.4442,3503
2003-01-24,000025.SZ,10.09998121,10.15377605,9.66962249,9.9520454,542067.0,-1037.7144775390623,-17.4442,3504
2003-01-27,000025.SZ,9.9520454,10.274814439999998,9.9520454,10.24791702,390005.0,-1068.5654296875,-17.4442,3507
2003-01-28,000025.SZ,10.221019599999998,10.39585283,10.15377605,10.28826315,400194.0,-1072.7724609375,-17.4442,3508
2003-01-29,000025.SZ,10.30171186,10.31516057,10.15377605,10.20757089,437215.0,-1064.3585205078123,-17.4442,3509
2003-02-10,000025.SZ,10.20757089,10.3555067,10.01928895,10.274814439999998,312357.0,-1071.3701171875,-17.4442,3521
2003-02-11,000025.SZ,10.274814439999998,10.58413477,10.274814439999998,10.53033993,599751.0,-1098.01416015625,-17.4442,3522
2003-02-12,000025.SZ,10.54378864,10.758968,10.43619896,10.6244809,555332.0,-1107.830322265625,-17.4442,3523
2003-02-13,000025.SZ,10.65137832,10.96069865,10.61103219,10.67827574,998150.0,-1113.4395751953123,-17.4442,3524
2003-02-14,000025.SZ,10.758968,10.758968,10.59758348,10.65137832,363834.0,-1110.635009765625,-17.4442,3525
2003-02-17,000025.SZ,10.66482703,10.758968,10.36895541,10.42275025,373802.0,-1086.795654296875,-17.4442,3528
2003-02-18,000025.SZ,10.39585283,10.54378864,10.328609279999998,10.42275025,237798.0,-1086.795654296875,-17.4442,3529
2003-02-19,000025.SZ,10.40930154,10.4899938,10.31516057,10.4899938,272577.0,-1093.80712890625,-17.4442,3530
2003-02-20,000025.SZ,10.43619896,10.59758348,10.43619896,10.50344251,292280.0,-1095.20947265625,-17.4442,3531
2003-02-21,000025.SZ,10.55723735,10.55723735,10.09998121,10.09998121,464417.0,-1053.1400146484377,-17.4442,3532
2003-02-24,000025.SZ,10.0865325,10.221019599999998,9.99239153,10.0865325,252223.0,-1051.7376708984377,-17.4442,3535
2003-02-25,000025.SZ,10.0865325,10.43619896,10.0865325,10.43619896,341613.0,-1088.1978759765623,-17.4442,3536
2003-02-26,000025.SZ,10.4899938,10.4899938,10.328609279999998,10.3555067,220965.0,-1079.7840576171877,-17.4442,3537
2003-02-27,000025.SZ,10.3555067,10.46309638,10.28826315,10.39585283,217841.0,-1083.990966796875,-17.4442,3538
2003-02-28,000025.SZ,10.42275025,10.46309638,10.30171186,10.34205799,182200.0,-1078.3817138671877,-17.4442,3539
2003-03-03,000025.SZ,10.34205799,10.40930154,10.23446831,10.3555067,165090.0,-1079.7840576171877,-17.4442,3542
2003-03-04,000025.SZ,10.30171186,10.47654509,10.30171186,10.42275025,222106.0,-1086.795654296875,-17.4442,3543
2003-03-05,000025.SZ,10.34205799,10.46309638,10.34205799,10.42275025,171937.0,-1086.795654296875,-17.4442,3544
2003-03-06,000025.SZ,10.3555067,10.42275025,10.01928895,10.09998121,719200.0,-1053.1400146484377,-17.4442,3545
2003-03-07,000025.SZ,10.0865325,10.221019599999998,10.03273766,10.07308379,262836.0,-1050.3353271484377,-17.4442,3546
2003-03-10,000025.SZ,10.04618637,10.11342992,9.62927636,9.6830712,340035.0,-1009.6681518554688,-17.4442,3549
2003-03-11,000025.SZ,9.6830712,9.817558300000002,9.65617378,9.75031475,170593.0,-1016.6797485351562,-17.4442,3550
2003-03-12,000025.SZ,9.75031475,9.817558300000002,9.5485841,9.80410959,199787.0,-1022.2890014648438,-17.4442,3551
2003-03-13,000025.SZ,9.79066088,9.84445572,9.70996862,9.79066088,131700.0,-1020.88671875,-17.4442,3552
2003-03-14,000025.SZ,9.76376346,9.80410959,9.61582765,9.77721217,155263.0,-1019.484375,-17.4442,3553
2003-03-17,000025.SZ,9.75031475,9.75031475,9.44099442,9.61582765,151151.0,-1002.6565551757812,-17.4442,3556
2003-03-18,000025.SZ,9.65617378,9.70996862,9.37375087,9.414097,215500.0,-981.621826171875,-17.4442,3557
2003-03-19,000025.SZ,9.40064829,9.49478926,9.212366349999998,9.34685345,276730.0,-974.6102294921876,-17.4442,3558
2003-03-20,000025.SZ,9.29305861,9.48134055,9.22581506,9.33340474,127819.0,-973.2079467773438,-17.4442,3559
2003-03-21,000025.SZ,9.37375087,9.49478926,9.2796099,9.48134055,107201.0,-988.6334228515624,-17.4442,3560
2003-03-24,000025.SZ,9.34685345,9.57548152,9.34685345,9.52168668,58393.0,-992.8403930664062,-17.4442,3563
2003-03-25,000025.SZ,9.50823797,9.5485841,9.36030216,9.38719958,146100.0,-978.8171997070312,-17.4442,3564
2003-03-26,000025.SZ,9.44099442,9.49478926,9.38719958,9.42754571,105300.0,-983.024169921875,-17.4442,3565
2003-03-27,000025.SZ,9.414097,9.80410959,9.2796099,9.64272507,230401.00000000003,-1005.4612426757812,-17.4442,3566
2003-03-28,000025.SZ,9.65617378,9.6830712,9.5485841,9.61582765,191367.0,-1002.6565551757812,-17.4442,3567
2003-03-31,000025.SZ,9.53513539,9.76376346,9.53513539,9.75031475,194907.0,-1016.6797485351562,-2.3068,3570
2003-04-01,000025.SZ,9.83100701,9.91169927,9.6830712,9.89825056,271807.0,-1032.105224609375,-2.3068,3571
2003-04-02,000025.SZ,9.83100701,9.92514798,9.76376346,9.79066088,195111.0,-1020.88671875,-2.3068,3572
2003-04-03,000025.SZ,9.817558300000002,9.83100701,9.66962249,9.73686604,205041.0,-1015.2774658203124,-2.3068,3573
2003-04-04,000025.SZ,9.66962249,9.817558300000002,9.58893023,9.72341733,255960.0,-1013.8751220703124,-2.3068,3574
2003-04-07,000025.SZ,9.70996862,9.70996862,9.40064829,9.44099442,280206.0,-984.4264526367188,-2.3068,3577
2003-04-08,000025.SZ,9.42754571,9.48134055,9.11822538,9.19891764,602639.0,-959.1847534179688,-2.3068,3578
2003-04-09,000025.SZ,9.145122800000001,9.17202022,8.741661500000001,8.983738279999997,961480.0,-936.7476806640624,-2.3068,3579
2003-04-10,000025.SZ,8.97028957,8.97028957,8.55337956,8.94339215,754239.0,-932.5407104492188,-2.3068,3580
2003-04-11,000025.SZ,8.94339215,8.983738279999997,8.822353759999997,8.97028957,378973.0,-935.3453979492188,-2.3068,3581
2003-04-14,000025.SZ,8.876148599999997,9.38719958,8.876148599999997,9.30650732,670921.0,-970.4033203125,-2.3068,3584
2003-04-15,000025.SZ,9.2796099,9.49478926,9.17202022,9.18546893,554986.0,-36.712799072265625,-2.3068,3585
2003-04-16,000025.SZ,9.212366349999998,9.33340474,8.95684086,8.99718699,555499.0,-35.96026611328125,-2.3068,3586
2003-04-17,000025.SZ,8.88959731,9.07787925,8.78200763,9.05098183,603024.0,-36.17527389526367,-2.3068,3587
2003-04-21,000025.SZ,9.05098183,9.10477667,8.84925118,9.09132796,403200.0,-36.33653259277344,-2.3068,3591
2003-04-22,000025.SZ,9.010635699999998,9.212366349999998,8.94339215,9.18546893,273966.0,-36.712799072265625,-2.3068,3592
2003-04-23,000025.SZ,9.18546893,9.19891764,8.94339215,8.95684086,286100.0,-35.799007415771484,-2.3068,3593
2003-04-24,000025.SZ,8.94339215,8.94339215,8.53993085,8.580276979999999,378960.0,-34.2939453125,-2.3068,3594
2003-04-25,000025.SZ,8.45923859,8.64752053,8.45923859,8.53993085,214602.0,-38.47026443481445,-2.3068,3595
2003-04-28,000025.SZ,8.472687299999999,8.48613601,8.16336697,8.32475149,395052.0,-37.50093460083008,-2.3068,3598
2003-04-29,000025.SZ,8.338200200000001,8.59372569,8.27095665,8.40544375,252152.0,-37.86443328857422,-2.3068,3599
2003-04-30,000025.SZ,8.80890505,8.80890505,8.13646955,8.14991826,404350.0,-36.713356018066406,-2.3068,3600
2003-05-12,000025.SZ,8.10957213,8.25750794,7.74645696,7.74645696,455497.0,-34.895862579345696,-2.3068,3612
2003-05-13,000025.SZ,7.665764699999999,7.7868030899999985,7.4102392099999985,7.50438018,559130.0,-33.80536651611328,-2.3068,3613
2003-05-14,000025.SZ,7.531277599999999,7.800251799999999,7.51782889,7.71955954,343754.0,-34.774696350097656,-2.3068,3614
2003-05-15,000025.SZ,7.69266212,7.961636319999998,7.6119698599999985,7.94818761,384957.0,-35.80461120605469,-2.3068,3615
2003-05-16,000025.SZ,7.934738900000001,8.35164891,7.854046639999999,8.35164891,526498.0,-37.62210083007813,-2.3068,3616
2003-05-19,000025.SZ,8.48613601,8.75511021,8.40544375,8.55337956,770205.0,-38.53084945678711,-2.3068,3619
2003-05-20,000025.SZ,8.580276979999999,8.78200763,8.44578988,8.68786666,645102.0,-39.136680603027344,-2.3068,3620
2003-05-21,000025.SZ,8.62062311,9.11822538,8.35164891,9.11822538,3393100.0,-41.075340270996094,-2.3068,3621
2003-05-22,000025.SZ,8.983738279999997,9.38719958,8.876148599999997,9.09132796,2537033.0,-40.95417404174805,-2.3068,3622
2003-05-23,000025.SZ,9.09132796,9.33340474,9.010635699999998,9.23926377,1266880.0,-41.62058639526367,-2.3068,3623
2003-05-26,000025.SZ,9.2796099,9.69651991,9.2796099,9.69651991,1717199.0000000002,-43.68041229248047,-2.3068,3626
2003-05-27,000025.SZ,9.97894282,10.18067347,9.92514798,10.18067347,1714657.0,-45.86140441894531,-2.3068,3627
2003-05-28,000025.SZ,10.6244809,10.69172445,10.43619896,10.69172445,2458574.0,-48.1635627746582,-2.3068,3628
2003-05-29,000025.SZ,10.758968,11.229672849999998,10.221019599999998,10.78586542,5591581.0,-48.58764266967773,-2.3068,3629
2003-05-30,000025.SZ,10.71862187,11.135531879999998,10.42275025,10.73207058,3376880.0000000005,-48.34531021118164,-2.3068,3630
2003-06-02,000025.SZ,10.6244809,11.27001898,10.58413477,11.27001898,2499276.0,-50.76863479614258,-2.3068,3633
2003-06-03,000025.SZ,11.8348648,11.8348648,11.67348028,11.8348648,1858635.0,-53.31312561035156,-2.3068,3634
2003-06-04,000025.SZ,12.18453126,12.18453126,11.24312156,11.24312156,5528488.0,-50.64746856689453,-2.3068,3635
2003-06-05,000025.SZ,11.04139091,11.2969164,10.67827574,10.758968,4506872.0,-48.46647644042969,-2.3068,3636
2003-06-06,000025.SZ,10.758968,11.25657027,10.26136573,11.01449349,3496842.0,-49.6175537109375,-2.3068,3637
2003-06-09,000025.SZ,10.79931413,11.28346769,10.46309638,10.55723735,2600576.0,-47.55773162841797,-2.3068,3640
2003-06-10,000025.SZ,10.3555067,10.96069865,10.28826315,10.79931413,1921065.0,-48.64822769165039,-2.3068,3641
2003-06-11,000025.SZ,10.97414736,11.33726253,10.79931413,11.20277543,2229387.0,-50.46571731567383,-2.3068,3642
2003-06-12,000025.SZ,11.05483962,11.76762125,11.05483962,11.72727512,2805726.0,-52.82846069335938,-2.3068,3643
2003-06-13,000025.SZ,11.78106996,12.31901836,11.63313415,12.30556965,4593236.0,-55.43353271484375,-2.3068,3644
2003-06-16,000025.SZ,12.07694158,12.238326099999998,11.686928989999998,11.686928989999998,3092578.0,-52.64670944213867,-2.3068,3647
2003-06-17,000025.SZ,11.135531879999998,11.27001898,11.10863446,11.10863446,541900.0,-50.0416374206543,-2.3068,3648
2003-06-18,000025.SZ,10.55723735,11.53899318,10.55723735,10.94724994,4546791.0,-49.31464004516602,-2.3068,3649
2003-06-20,000025.SZ,10.758968,11.229672849999998,10.6244809,11.1624293,2159629.0,-50.28396987915039,-2.3068,3651
2003-06-23,000025.SZ,11.027942199999998,11.45830092,10.83966026,11.2969164,1942326.0,-50.88980102539063,-2.3068,3654
2003-06-24,000025.SZ,11.2969164,11.86176222,11.21622414,11.8348648,2326728.0,-53.31312561035156,-2.3068,3655
2003-06-25,000025.SZ,11.86176222,12.06349287,11.32381382,11.41795479,2489728.0,-51.4350471496582,-2.3068,3656
2003-06-26,000025.SZ,11.39105737,11.63313415,10.85310897,10.85310897,2693163.0,-48.89055633544922,-2.3068,3657
2003-06-27,000025.SZ,10.85310897,10.93380123,10.328609279999998,10.34205799,2433078.0,-46.5884017944336,-2.3068,3658
2003-06-30,000025.SZ,10.28826315,10.28826315,9.83100701,9.83100701,1747187.0,-44.2862434387207,-1.7364,3661
2003-07-01,000025.SZ,9.75031475,10.15377605,9.45444313,9.58893023,1579308.0,-43.19574737548828,-1.7364,3662
2003-07-02,000025.SZ,9.48134055,9.6830712,9.212366349999998,9.414097,1565839.0,-42.40816879272461,-1.7364,3663
2003-07-03,000025.SZ,9.48134055,9.80410959,9.414097,9.69651991,1292824.0,-43.68041229248047,-1.7364,3664
2003-07-04,000025.SZ,9.69651991,9.76376346,9.25271248,9.40064829,1316895.0,-42.34758377075195,-1.7364,3665
2003-07-07,000025.SZ,9.34685345,9.414097,9.010635699999998,9.07787925,1329947.0,-40.89358901977539,-1.7364,3668
2003-07-08,000025.SZ,9.07787925,9.52168668,9.02408441,9.49478926,1482291.0,-42.77166366577149,-1.7364,3669
2003-07-09,000025.SZ,9.46789184,9.66962249,9.25271248,9.5485841,1099703.0,-43.01399612426758,-1.7364,3670
2003-07-10,000025.SZ,9.53513539,9.58893023,9.25271248,9.40064829,1414977.0,-42.34758377075195,-1.7364,3671
2003-07-11,000025.SZ,9.38719958,9.45444313,9.18546893,9.22581506,751241.0,-41.56000518798828,-1.7364,3672
2003-07-14,000025.SZ,9.145122800000001,9.46789184,9.145122800000001,9.38719958,729154.0,-42.28700256347656,-1.7364,3675
2003-07-15,000025.SZ,9.37375087,9.40064829,9.145122800000001,9.34685345,654879.0,-42.10525131225586,-1.7364,3676
2003-07-16,000025.SZ,9.38719958,9.66962249,9.38719958,9.53513539,1303334.0,-42.95341491699219,-1.7364,3677
2003-07-17,000025.SZ,9.48134055,9.5485841,9.266161189999998,9.38719958,883992.0,-42.28700256347656,-1.7364,3678
2003-07-18,000025.SZ,9.414097,9.42754571,8.91649473,8.91649473,1728680.0,-40.16659164428711,-1.7364,3679
2003-07-21,000025.SZ,8.80890505,8.80890505,8.472687299999999,8.472687299999999,910742.0,-38.16735076904297,-1.7364,3682
