date,code,open,high,low,close,vol,PE,ROE,marketdays
2002-12-31,000002.SZ,89.59721824,90.90657216,87.9137632,90.2518952,1197832,17.62620926,11.758,4354
2003-01-02,000002.SZ,88.66196544,88.849016,85.94973232,86.04325759999999,790027,16.80426216,11.758,4356
2003-01-03,000002.SZ,85.5756312,86.23030816,84.64037840000002,85.01447952,732241,16.60334206,11.758,4357
2003-01-06,000002.SZ,84.92095424,85.5756312,84.45332784,85.5756312,602511,16.71293449,11.758,4360
2003-01-07,000002.SZ,85.85620704,86.23030816,84.07922672,84.54685312,672206,16.51201439,11.758,4361
2003-01-08,000002.SZ,84.73390368,86.79145984,84.172752,86.32383344,1081021,16.85905838,11.758,4362
2003-01-09,000002.SZ,86.60440928,89.78426879999999,85.5756312,89.50369296,3196632,17.48008537,11.758,4363
2003-01-10,000002.SZ,88.849016,90.2518952,87.72671264,89.22311712,2197630,17.42528915,11.758,4364
2003-01-13,000002.SZ,88.849016,89.87779408,87.9137632,89.12959184,2132173,17.40702438,11.758,4367
2003-01-14,000002.SZ,88.66196544,96.33103840000001,88.66196544,93.71233056,6202914,18.30203247,11.758,4368
2003-01-15,000002.SZ,93.61880528,95.3957856,92.1224008,92.68355248,5301512,18.10111237,11.758,4369
2003-01-16,000002.SZ,92.5900272,95.58283616,92.30945136,94.92815920000001,4945134,18.53948402,11.758,4370
2003-01-17,000002.SZ,94.74110864,95.95693728,94.4605328,95.02168448,4541348,18.5577507,11.758,4371
2003-01-20,000002.SZ,95.02168448,96.23751312,93.71233056,95.76988672,3065992,18.70387459,11.758,4374
2003-01-21,000002.SZ,96.14398784,96.33103840000001,93.0576536,93.0576536,2260538,18.17417526,11.758,4375
2003-01-22,000002.SZ,92.5900272,93.0576536,91.37419856,92.30945136,2009640,18.02805138,11.758,4376
2003-01-23,000002.SZ,92.40297664,92.87060304,91.65477440000001,91.74829968,1585064,17.91845703,11.758,4377
2003-01-24,000002.SZ,91.37419856,93.43175472,91.187148,93.15117888,953524,18.19244003,11.758,4378
2003-01-27,000002.SZ,93.15117888,94.83463392,92.30945136,93.9929064,1352438,18.356830600000002,11.758,4381
2003-01-28,000002.SZ,94.08643168,94.4605328,92.77707776,93.24470416,1225420,18.21070671,11.758,4382
2003-01-29,000002.SZ,93.71233056,94.92815920000001,93.33822944,94.17995696,1136196,18.39336014,11.758,4383
2003-02-11,000002.SZ,91.74829968,94.27348224,91.74829968,94.17995696,688623,18.39336014,11.758,4396
2003-02-12,000002.SZ,94.08643168,95.58283616,93.33822944,95.3957856,1644523,18.63081169,11.758,4397
2003-02-13,000002.SZ,96.70513952,97.54686704,95.20873504,95.30226032,3708529,18.61254692,11.758,4398
2003-02-14,000002.SZ,95.11520976,96.61161424,94.92815920000001,95.95693728,1061924,18.74040604,11.758,4399
2003-02-17,000002.SZ,95.863412,96.89219008,95.02168448,95.20873504,1207568,18.59428215,11.758,4402
2003-02-18,000002.SZ,95.02168448,95.58283616,94.74110864,95.3957856,863107,18.63081169,11.758,4403
2003-02-19,000002.SZ,95.3957856,95.3957856,94.64758336,95.3957856,743635,18.63081169,11.758,4404
2003-02-20,000002.SZ,95.3957856,96.14398784,94.27348224,94.4605328,794400,18.44815826,11.758,4405
2003-02-21,000002.SZ,94.4605328,94.4605328,92.96412832,92.96412832,1028616,18.15590858,11.758,4406
2003-02-24,000002.SZ,92.96412832,93.61880528,92.5900272,93.24470416,653197,18.21070671,11.758,4409
2003-02-25,000002.SZ,93.0576536,96.14398784,93.0576536,95.3957856,3586822,18.63081169,11.758,4410
2003-02-26,000002.SZ,95.863412,95.95693728,94.92815920000001,95.20873504,1017730,18.59428215,11.758,4411
2003-02-27,000002.SZ,95.3957856,96.89219008,95.20873504,96.7986648,2240718,18.90479469,11.758,4412
2003-02-28,000002.SZ,96.7986648,96.7986648,95.863412,96.61161424,1717401,18.86826324,11.758,4413
2003-03-03,000002.SZ,96.7986648,99.88499904,96.33103840000001,99.79147376,5553586,19.48929024,11.758,4416
2003-03-04,000002.SZ,100.0720496,103.3454344,100.0720496,102.4101816,13600680,20.00072479,11.758,4417
2003-03-05,000002.SZ,102.5037069,103.0648586,100.91377709999999,102.03608050000001,3911093,19.9276638,11.758,4418
2003-03-06,000002.SZ,102.59723220000001,102.59723220000001,100.72672659999999,101.4749288,2610863,19.81806946,11.758,4419
2003-03-07,000002.SZ,101.4749288,102.59723220000001,100.8202518,101.9425552,2395817,19.90939713,11.758,4420
2003-03-10,000002.SZ,101.9425552,102.877808,100.0720496,100.0720496,2831625,19.54408836,11.758,4423
2003-03-11,000002.SZ,99.97852432,101.194353,99.60442320000001,100.539676,1287539,19.63541603,11.758,4424
2003-03-12,000002.SZ,100.539676,103.0648586,100.0720496,102.877808,4563177,20.09205246,11.758,4425
2003-03-13,000002.SZ,102.877808,103.9065861,101.3814035,101.8490299,3190628,19.89113235,11.758,4426
2003-03-14,000002.SZ,101.9425552,106.24471809999999,101.9425552,105.77709170000001,13685360,20.65828323,11.758,4427
2003-03-17,000002.SZ,105.870617,106.80586979999998,104.2806872,104.65478829999999,7195254,20.43909645,11.758,4430
2003-03-18,000002.SZ,107.0864456,108.48932479999999,105.49651580000001,105.77709170000001,20882340,18.6608963,11.758,4431
2003-03-19,000002.SZ,106.05766750000001,108.48932479999999,106.05766750000001,107.4605467,12200638,18.95788765,11.758,4432
2003-03-20,000002.SZ,107.7411226,108.1152237,105.6835664,106.4317686,4327988,18.77639389,11.758,4433
2003-03-21,000002.SZ,106.4317686,107.36702140000001,105.870617,106.80586979999998,3248225,18.84239197,11.758,4434
2003-03-24,000002.SZ,107.1799709,110.07925459999998,106.899395,109.42457759999998,7677867,19.3043766,11.758,4437
2003-03-25,000002.SZ,109.42457759999998,110.1727798,108.7699006,108.9569512,5391741,19.22187805,11.758,4438
2003-03-26,000002.SZ,109.237527,110.07925459999998,108.30227420000001,108.9569512,3138272,19.22187805,11.758,4439
2003-03-27,000002.SZ,108.7699006,111.7627096,106.52529390000001,109.7051534,7122965,19.35387421,11.758,4440
2003-03-28,000002.SZ,109.7986787,109.892204,107.55407199999999,108.02169840000002,5250054,19.05688477,11.758,4441
2003-03-31,000002.SZ,108.30227420000001,110.9209821,108.02169840000002,110.4533557,5159515,19.48587036,1.2033,4444
2003-04-01,000002.SZ,111.10803259999999,113.16558880000001,109.892204,111.0145074,5729706,19.58486748,1.2033,4445
2003-04-02,000002.SZ,111.0145074,111.575659,110.3598304,110.9209821,2439666,19.568367000000002,1.2033,4446
2003-04-03,000002.SZ,110.9209821,111.38860849999999,109.9857293,110.2663051,2707933,19.45287132,1.2033,4447
2003-04-04,000002.SZ,110.2663051,112.69796240000001,110.1727798,112.0432854,3794911,19.76636124,1.2033,4448
2003-04-07,000002.SZ,112.23033600000001,112.6044371,111.0145074,111.38860849999999,3639282,19.65086555,1.2033,4451
2003-04-08,000002.SZ,111.20155790000001,111.20155790000001,109.7986787,110.1727798,4548605,19.43637276,1.2033,4452
2003-04-09,000002.SZ,109.892204,112.0432854,108.9569512,111.9497602,4838192,19.74986267,1.2033,4453
2003-04-10,000002.SZ,111.9497602,120.92818700000001,111.9497602,117.8418528,18437020,20.78932762,1.2033,4454
2003-04-11,000002.SZ,117.6548022,120.55408590000002,117.3742264,119.33825729999998,8409686,21.05331993,1.2033,4455
