date,code,open,high,low,close,vol,PE,ROE,marketdays
2002-4-1,000002.SZ,0,0,0,0,0,0,0,4080
2002-4-2,000002.SZ,0,0,0,0,0,0,0,4081
2002-4-3,000002.SZ,0,0,0,0,0,0,0,4082
2002-4-4,000002.SZ,0,0,0,0,0,0,0,4083
2002-4-5,000002.SZ,0,0,0,0,0,0,0,4084
2002-4-6,000002.SZ,0,0,0,0,0,0,0,4087
2002-4-7,000002.SZ,0,0,0,0,0,0,0,4088
2002-4-8,000002.SZ,0,0,0,0,0,0,0,4089
2002-4-9,000002.SZ,0,0,0,0,0,0,0,4090
2002-4-10,000002.SZ,0,0,0,0,0,0,0,4091
2002-4-11,000002.SZ,0,0,0,0,0,0,0,4094
2002-4-12,000002.SZ,0,0,0,0,0,0,0,4095
2002-4-13,000002.SZ,0,0,0,0,0,0,0,4096
2002-4-14,000002.SZ,0,0,0,0,0,0,0,4097
2002-4-15,000002.SZ,0,0,0,0,0,0,0,4098
2002-4-16,000002.SZ,0,0,0,0,0,0,0,4101
2002-4-17,000002.SZ,0,0,0,0,0,0,0,4102
2002-4-18,000002.SZ,0,0,0,0,0,0,0,4103
2002-4-19,000002.SZ,0,0,0,0,0,0,0,4104
2002-4-20,000002.SZ,0,0,0,0,0,0,0,4105
2002-4-21,000002.SZ,0,0,0,0,0,0,0,4108
2002-4-22,000002.SZ,0,0,0,0,0,0,0,4109
2002-4-23,000002.SZ,0,0,0,0,0,0,0,4117
2002-4-24,000002.SZ,0,0,0,0,0,0,0,4118
2002-4-25,000002.SZ,0,0,0,0,0,0,0,4119
2002-4-26,000002.SZ,0,0,0,0,0,0,0,4122
2002-4-27,000002.SZ,0,0,0,0,0,0,0,4123
2002-4-28,000002.SZ,0,0,0,0,0,0,0,4124
2002-4-29,000002.SZ,0,0,0,0,0,0,0,4125
2002-4-30,000002.SZ,0,0,0,0,0,0,0,4126
2002-5-1,000002.SZ,0,0,0,0,0,0,0,4129
2002-5-2,000002.SZ,0,0,0,0,0,0,0,4130
2002-5-3,000002.SZ,0,0,0,0,0,0,0,4131
2002-5-4,000002.SZ,0,0,0,0,0,0,0,4132
2002-5-5,000002.SZ,0,0,0,0,0,0,0,4133
2002-5-6,000002.SZ,0,0,0,0,0,0,0,4136
2002-5-7,000002.SZ,0,0,0,0,0,0,0,4137
2002-5-8,000002.SZ,0,0,0,0,0,0,0,4138
2002-5-9,000002.SZ,0,0,0,0,0,0,0,4139
2002-5-10,000002.SZ,0,0,0,0,0,0,0,4140
2002-5-11,000002.SZ,0,0,0,0,0,0,0,4143
2002-5-12,000002.SZ,0,0,0,0,0,0,0,4144
2002-5-13,000002.SZ,0,0,0,0,0,0,0,4145
2002-5-14,000002.SZ,0,0,0,0,0,0,0,4146
2002-5-15,000002.SZ,0,0,0,0,0,0,0,4147
2002-5-16,000002.SZ,0,0,0,0,0,0,0,4150
2002-5-17,000002.SZ,0,0,0,0,0,0,0,4151
2002-5-18,000002.SZ,0,0,0,0,0,0,0,4152
2002-5-19,000002.SZ,0,0,0,0,0,0,0,4153
2002-5-20,000002.SZ,0,0,0,0,0,0,0,4154
2002-5-21,000002.SZ,0,0,0,0,0,0,0,4157
2002-5-22,000002.SZ,0,0,0,0,0,0,0,4158
2002-5-23,000002.SZ,0,0,0,0,0,0,0,4159
2002-5-24,000002.SZ,0,0,0,0,0,0,0,4160
2002-5-25,000002.SZ,0,0,0,0,0,0,0,4161
2002-5-26,000002.SZ,0,0,0,0,0,0,0,4164
