date,code,open,high,low,close,vol,PE,ROE,marketdays
2004-03-31,000008.SZ,18.29507853,18.54829761,18.1473674,18.44278966,415306.00000000006,652.14453125,0.442,4346
2004-04-01,000008.SZ,18.48499284,18.67490715,18.23177376,18.37948489,278750.0,649.9060668945312,0.442,4347
2004-04-02,000008.SZ,18.42168807,18.44278966,17.97855468,18.40058648,267042.0,650.6522216796875,0.442,4348
2004-04-05,000008.SZ,18.40058648,18.75931351,18.40058648,18.5693992,388813.0,656.6215209960938,0.442,4351
2004-04-06,000008.SZ,18.61160238,18.94922782,18.48499284,18.71711033,374157.0,661.8446044921875,0.442,4352
2004-04-07,000008.SZ,18.5693992,18.61160238,18.31618012,18.3583833,263111.0,649.159912109375,0.442,4353
2004-04-08,000008.SZ,18.3583833,18.52719602,18.31618012,18.37948489,256189.0,649.9060668945312,0.442,4354
2004-04-09,000008.SZ,18.3583833,18.44278966,17.619827649999994,17.619827649999994,315003.0,623.0442504882812,0.442,4355
2004-04-12,000008.SZ,17.57762447,17.91524991,17.514319699999998,17.64092924,208574.0,623.7904052734375,0.442,4358
2004-04-13,000008.SZ,17.55652288,18.33728171,17.53542129,17.957453089999994,277210.0,634.9828491210938,0.442,4359
2004-04-14,000008.SZ,18.25287535,18.25287535,17.134491079999997,17.134491079999997,409250.0,605.882568359375,0.442,4360
2004-04-15,000008.SZ,17.514319699999998,17.66203083,17.02898313,17.0922879,272500.0,476.3937072753906,0.442,4361
2004-04-16,000008.SZ,17.19779585,17.408811749999998,16.31152907,16.75466246,408386.0,466.98345947265625,0.442,4362
2004-04-19,000008.SZ,16.712459279999994,16.86017041,16.269325889999998,16.31152907,404017.0,454.6325073242188,0.442,4365
2004-04-20,000008.SZ,16.31152907,17.134491079999997,16.2482243,16.881272,413441.0,470.5122985839844,0.442,4366
2004-04-21,000008.SZ,16.944576769999998,17.15559267,16.2482243,16.374833839999994,149500.0,456.3969421386719,0.442,4367
2004-04-22,000008.SZ,16.881272,17.19779585,16.6702561,17.05008472,455995.0,475.2174377441406,0.442,4368
2004-04-23,000008.SZ,17.0922879,17.21889744,16.31152907,16.43813861,314900.0,458.1613464355469,0.442,4369
2004-04-26,000008.SZ,15.6151766,16.41703702,15.6151766,15.86839568,350802.0,442.28155517578125,0.442,4372
2004-04-27,000008.SZ,15.86839568,16.05830999,15.1931448,15.27755116,222055.00000000003,425.8136291503906,0.442,4373
2004-04-28,000008.SZ,15.21424639,16.037208399999994,15.21424639,16.037208399999994,348451.0,446.9866943359375,0.442,4374
2004-04-29,000008.SZ,16.14271635,16.75466246,15.847294089999998,15.91059886,449938.0,443.4578552246094,0.442,4375
2004-04-30,000008.SZ,16.35373225,16.712459279999994,15.91059886,16.712459279999994,416785.00000000006,465.8071899414063,0.442,4376
2004-05-10,000008.SZ,16.6702561,17.05008472,15.88949727,15.93170045,182600.0,444.0459899902344,0.442,4386
2004-05-11,000008.SZ,15.952802039999998,16.733560869999998,15.93170045,16.50144338,256998.0,459.92578125,0.442,4387
2004-05-12,000008.SZ,16.50144338,17.261100619999997,16.50144338,16.79686564,200755.0,468.1597595214844,0.442,4388
2004-05-13,000008.SZ,16.817967229999994,16.96567836,16.480341789999994,16.50144338,98519.0,459.92578125,0.442,4389
2004-05-14,000008.SZ,16.56474815,17.17669426,16.31152907,16.881272,139557.0,470.5122985839844,0.442,4390
2004-05-17,000008.SZ,16.881272,16.944576769999998,16.50144338,16.60695133,64260.0,462.8664855957031,0.442,4393
2004-05-18,000008.SZ,16.56474815,17.261100619999997,16.56474815,17.0922879,166420.0,476.3937072753906,0.442,4394
2004-05-19,000008.SZ,17.0922879,17.598726059999994,16.90237359,16.98677995,288520.0,473.4530029296875,0.442,4395
2004-05-20,000008.SZ,17.05008472,17.23999903,16.4592402,16.52254497,136210.0,460.513916015625,0.442,4396
2004-05-21,000008.SZ,16.733560869999998,16.881272,16.31152907,16.52254497,93112.0,460.513916015625,0.442,4397
2004-05-24,000008.SZ,16.56474815,17.34550698,16.56474815,17.34550698,451445.0,483.4513854980469,0.442,4400
2004-05-25,000008.SZ,17.34550698,17.57762447,16.96567836,17.53542129,528810.0,488.7446594238281,0.442,4401
2004-05-26,000008.SZ,17.619827649999994,18.42168807,17.619827649999994,18.42168807,1478552.0,513.446533203125,0.442,4402
2004-05-27,000008.SZ,18.50609443,19.13914213,18.16846899,18.73821192,1175963.0,522.2686767578125,0.442,4403
2004-05-28,000008.SZ,18.780415100000003,19.01253259,18.29507853,18.65380556,420436.0,519.9160766601561,0.442,4404
2004-05-31,000008.SZ,18.63270397,18.63270397,17.99965627,18.61160238,443820.0,518.7398071289061,0.442,4407
2004-06-01,000008.SZ,18.5693992,18.73821192,18.04185945,18.67490715,547218.0,520.5042114257811,0.442,4408
2004-06-02,000008.SZ,18.52719602,19.4134628,18.10516422,19.09693895,789149.0,532.2670288085939,0.442,4409
2004-06-03,000008.SZ,18.991431,18.991431,18.31618012,18.5693992,425637.0,517.5635375976561,0.442,4410
2004-06-04,000008.SZ,18.46389125,18.86482146,18.25287535,18.3583833,284831.0,511.68212890625,0.442,4411
2004-06-07,000008.SZ,18.3583833,18.5693992,17.598726059999994,17.725335600000005,286637.0,494.0379333496094,0.442,4414
2004-06-08,000008.SZ,17.70423401,17.91524991,17.514319699999998,17.514319699999998,189247.0,488.1565246582031,0.442,4415
2004-06-09,000008.SZ,17.514319699999998,17.57762447,16.64915451,16.712459279999994,327509.0,465.8071899414063,0.442,4416
2004-06-10,000008.SZ,16.62805292,16.83906882,16.374833839999994,16.62805292,297625.0,463.4546203613281,0.442,4417
2004-06-11,000008.SZ,16.733560869999998,17.134491079999997,16.50144338,16.56474815,186131.0,461.6902160644531,0.442,4418
2004-06-14,000008.SZ,16.6702561,16.881272,15.74178614,15.74178614,388200.0,438.7527160644531,0.442,4421
2004-06-15,000008.SZ,15.74178614,16.269325889999998,15.59407501,16.2482243,164246.0,452.86810302734375,0.442,4422
2004-06-16,000008.SZ,16.290427479999998,16.56474815,16.037208399999994,16.43813861,115300.0,458.1613464355469,0.442,4423
2004-06-17,000008.SZ,16.395935429999998,16.56474815,15.8261925,15.93170045,136460.0,444.0459899902344,0.442,4424
2004-06-18,000008.SZ,15.847294089999998,16.14271635,15.8261925,15.86839568,108440.0,442.28155517578125,0.442,4425
2004-06-21,000008.SZ,15.86839568,16.54364656,15.74178614,16.395935429999998,91385.0,456.9850769042969,0.442,4428
