date,code,open,high,low,close,vol,PE,ROE,marketdays
2002-12-31,000021.SZ,48.72924616,49.5874912,48.1570828,48.30012364,499280.0,-277.65286254882807,2.6671,3254
2003-01-02,000021.SZ,48.1570828,49.5874912,47.29883776,47.63259972,984460.0,-273.81558227539057,2.6671,3256
2003-01-03,000021.SZ,47.34651804,48.49084476,47.29883776,47.77564056,710111.0,-274.63787841796875,2.6671,3257
2003-01-06,000021.SZ,47.82332084,49.06300812,47.58491944,48.72924616,762782.0,-280.11965942382807,2.6671,3260
2003-01-07,000021.SZ,48.77692644,50.30269540000001,48.633885600000006,49.3490898,1227937.0,-283.6828308105469,2.6671,3261
2003-01-08,000021.SZ,49.20604896,50.779498200000006,48.872287,50.5410968,1096464.0,-290.5350646972656,2.6671,3262
2003-01-09,000021.SZ,51.39934184,52.16222632,50.30269540000001,51.733103799999995,2176535.0,-297.3872985839844,2.6671,3263
2003-01-10,000021.SZ,51.82846436,51.82846436,50.064294,50.350375680000006,1187115.0,-289.438720703125,2.6671,3264
2003-01-13,000021.SZ,50.064294,51.87614464000001,50.064294,51.63774324,1248512.0,-296.8391418457031,2.6671,3267
2003-01-14,000021.SZ,51.35166156,56.2627304,51.35166156,54.92768256,5379235.0,-315.7513122558594,2.6671,3268
2003-01-15,000021.SZ,55.11840368000001,58.8851458,54.78464172,55.21376424,5355423.0,-317.3958435058594,2.6671,3269
2003-01-16,000021.SZ,55.3091248,57.59777824,55.3091248,57.12097544,3486923.0000000005,-328.35943603515625,2.6671,3270
2003-01-17,000021.SZ,57.216336,57.69313879999999,56.45345152,57.12097544,2238045.0,-328.35943603515625,2.6671,3271
2003-01-20,000021.SZ,57.12097544,58.07458104,55.3091248,58.07458104,1749159.0,-333.84124755859375,2.6671,3274
2003-01-21,000021.SZ,58.169941599999994,58.59906412,55.97664872,56.024329,1690103.0,-322.0553894042969,2.6671,3275
2003-01-22,000021.SZ,55.78592760000001,56.7395332,54.83232200000001,56.21505012,1157479.0,-323.1517333984375,2.6671,3276
2003-01-23,000021.SZ,56.16736984,57.216336,55.59520648,55.78592760000001,877589.0,-320.6849365234375,2.6671,3277
2003-01-24,000021.SZ,55.69056704,57.16865572,55.59520648,57.12097544,1142492.0,-328.35943603515625,2.6671,3278
2003-01-27,000021.SZ,57.216336,58.742104960000006,57.16865572,57.83617964000001,1875539.0,-332.4707946777344,2.6671,3281
2003-01-28,000021.SZ,57.69313879999999,58.169941599999994,57.16865572,57.55009796,869291.0,-330.8262634277344,2.6671,3282
2003-01-29,000021.SZ,58.169941599999994,61.984364,57.69313879999999,59.74339084,3951641.0000000005,-343.43438720703125,2.6671,3283
2003-02-10,000021.SZ,60.07715279999999,60.3155542,58.55138384,58.55138384,1187100.0,-336.5821228027344,2.6671,3295
2003-02-11,000021.SZ,58.408343,59.50498944,57.883859920000006,59.45730916000001,905136.0,-341.7898254394531,2.6671,3296
2003-02-12,000021.SZ,59.02818664000001,60.26787392000001,58.8851458,60.02947252,1233798.0,-345.07891845703125,2.6671,3297
2003-02-13,000021.SZ,60.02947252,60.22019364000001,58.59906412,58.6467444,1537344.0,-337.13031005859375,2.6671,3298
2003-02-14,000021.SZ,58.59906412,59.02818664000001,58.312982440000006,58.59906412,678183.0,-336.8562316894531,2.6671,3299
2003-02-17,000021.SZ,58.55138384,60.02947252,57.16865572,57.83617964000001,802621.0,-332.4707946777344,2.6671,3302
2003-02-18,000021.SZ,57.78849936,58.408343,57.50241768000001,58.169941599999994,732271.0,-334.389404296875,2.6671,3303
2003-02-19,000021.SZ,58.26530216000001,59.21890776,58.169941599999994,59.07586692,965499.0,-339.59710693359375,2.6671,3304
2003-02-20,000021.SZ,59.60035,60.02947252,58.78978524,58.83746552,1246015.0,-338.2266845703125,2.6671,3305
